,Path42,Path24,Path45,Path66
62,0.0,20.447300059034355,0.0,0.0
63,0.0,42.978293905236484,0.0,0.0
64,0.0,46.10394280616494,0.0,0.0
65,0.0,39.0135271938705,0.0,0.0
66,0.0,87.4503915537615,0.0,0.0
67,0.0,34.29634068454066,0.0,0.0
68,0.0,23.03573913222145,0.0,0.0
69,0.0,33.95072237899477,0.0,0.0
70,0.0,37.84032764425415,0.0,0.0
71,0.0,44.505403689358175,0.0,0.0
72,0.0,110.35287779708129,0.0,0.0
73,0.0,77.33112650054846,0.0,0.0
74,0.0,50.432176801733796,0.0,0.0
75,0.0,61.56438265954726,0.0,0.0
76,0.0,48.65066835087707,0.0,0.0
77,0.0,34.010339100287084,0.0,0.0
78,0.0,76.71213473607143,0.0,0.0
79,0.0,22.25353154252333,0.0,0.0
80,0.0,27.545660525803456,0.0,0.0
81,0.0,73.98846119818589,0.0,0.0
82,0.0,98.51780332665479,0.0,0.0
83,0.0,39.53736661343244,0.0,0.0
84,0.0,25.35220764841828,0.0,0.0
85,0.0,39.592131356637196,0.0,0.0
86,0.0,27.79826904864737,0.0,0.0
87,0.0,60.55976688319272,0.0,0.0
88,0.0,26.68811823976293,0.0,0.0
89,0.0,75.22733205535965,0.0,0.0
90,0.0,57.75420046917017,0.0,0.0
91,0.0,46.88440335786237,0.0,0.0
92,0.0,56.043927902699124,0.0,0.0
93,0.0,60.2754515627504,0.0,0.0
94,0.0,94.27541094981797,0.0,0.0
95,0.0,99.21524641843567,0.0,0.0
96,0.0,26.428875240060734,0.0,0.0
97,0.0,67.40839976404523,0.0,0.0
98,0.0,44.42245894633426,0.0,0.0
99,0.0,37.54845900702393,0.0,0.0
100,0.0,31.20221107370325,0.0,0.0
101,0.0,19.12187131313106,0.0,0.0
102,0.0,30.276765980571223,0.0,0.0
103,0.0,17.67941718050442,0.0,0.0
104,0.0,27.548835270013015,0.0,0.0
105,0.0,40.813060988606864,0.0,0.0
106,0.0,50.58464686858454,0.0,0.0
107,0.0,14.93849345282571,0.0,0.0
108,0.0,20.88923299459246,0.0,0.0
109,0.0,17.613462991693336,0.0,0.0
110,0.0,47.70889657369259,0.0,0.0
111,0.0,36.72595243966915,0.0,0.0
112,0.0,14.805048081480916,0.0,0.0
113,0.0,26.047917138220363,0.0,0.0
114,0.0,34.35368608940291,0.0,0.0
115,0.0,31.292004798708724,0.0,0.0
116,0.0,42.73035841324098,0.0,0.0
117,0.0,28.521233892118232,0.0,0.0
118,0.0,59.17002070468789,0.0,0.0
119,0.0,73.21876442324067,0.0,0.0
120,0.0,36.33835721163803,0.0,0.0
121,0.0,42.96828422834561,0.0,0.0
122,0.0,47.265043590717156,0.0,0.0
123,0.0,49.49328565262373,0.0,0.0
124,0.0,33.75925868995891,0.0,0.0
125,0.0,42.55885809917877,0.0,0.0
126,0.0,34.598438334152604,0.0,0.0
127,0.0,30.65747011571316,0.0,0.0
128,0.0,5.19967951205053,0.0,0.0
129,0.0,28.20557812568751,0.0,0.0
130,0.0,51.61712024645631,0.0,0.0
131,0.0,10.746061108055224,0.0,0.0
132,0.0,14.543889217530104,0.0,0.0
133,0.0,19.344021406431352,0.0,0.0
134,0.0,28.401082373731313,0.0,0.0
135,0.0,23.290258501751616,0.0,0.0
136,0.0,14.940323872901633,0.0,0.0
137,0.0,33.62950075921323,0.0,0.0
138,0.0,39.43647299074124,0.0,0.0
139,0.0,22.02795248235701,0.0,0.0
140,0.0,24.049353811904975,0.0,0.0
141,0.0,20.615236659698944,0.0,0.0
142,0.0,24.82900814212948,0.0,0.0
143,0.0,31.45973457814621,0.0,0.0
144,0.0,61.76968628222227,0.0,0.0
145,0.0,77.88216788778382,0.0,0.0
146,0.0,65.07711998775365,0.0,0.0
147,0.0,69.86468739731507,0.0,0.0
148,0.0,47.470324449214154,0.0,0.0
149,0.0,58.153535288358995,0.0,0.0
150,0.0,53.62360472697719,0.0,0.0
151,0.0,32.272716869855905,0.0,0.0
152,0.0,5.8872211048848735,0.0,0.0
153,0.0,30.42935522227949,0.0,0.0
154,0.0,56.38972368297086,0.0,0.0
155,0.0,17.40238622605065,0.0,0.0
156,0.0,14.134809522964723,0.0,0.0
157,0.0,13.85848478005638,0.0,0.0
158,0.0,10.04108870431294,0.0,0.0
159,0.0,28.310977983325483,0.0,0.0
160,0.0,14.572871091409965,0.0,0.0
161,0.0,23.506653304073385,0.0,0.0
162,0.0,35.98406195168772,0.0,0.0
163,0.0,34.261842281936644,0.0,0.0
164,0.0,28.748916655084095,0.0,0.0
165,0.0,15.430013990467497,0.0,0.0
166,0.0,31.95735745929892,0.0,0.0
167,0.0,22.284732026381796,0.0,0.0
168,0.0,39.01188833582802,0.0,0.0
169,0.0,54.76692532923617,0.0,0.0
170,0.0,82.70807643903848,0.0,0.0
171,0.0,82.60326865365731,0.0,0.0
172,0.0,53.76220664737636,0.0,0.0
173,0.0,68.4675716127291,0.0,0.0
174,0.0,65.41752292612954,0.0,0.0
175,0.0,64.971778036562,0.0,0.0
176,0.0,18.2527559132963,0.0,0.0
177,0.0,25.263126002764984,0.0,0.0
178,0.0,17.92255415793767,0.0,0.0
179,0.0,31.51727842104649,0.0,0.0
180,0.0,57.7989271000929,0.0,0.0
181,0.0,36.34722612581824,0.0,0.0
182,0.0,25.877669679620027,0.0,0.0
183,0.0,62.442332281009385,0.0,0.0
184,0.0,78.41388433246227,0.0,0.0
185,0.0,29.23527304160433,0.0,0.0
186,0.0,32.45567500411262,0.0,0.0
187,0.0,24.324373136746146,0.0,0.0
188,0.0,12.354164507744926,0.0,0.0
189,0.0,18.135327240041594,0.0,0.0
190,0.0,4.343766179118089,0.0,0.0
191,0.0,4.941076733505546,0.0,0.0
192,0.0,36.78145534613153,0.0,0.0
193,0.0,51.63572706610601,0.0,0.0
194,0.0,77.97939423283646,0.0,0.0
195,0.0,77.8805786398885,0.0,0.0
196,0.0,50.68845132764062,0.0,0.0
197,0.0,64.55306408787317,0.0,0.0
198,0.0,61.67739632721624,0.0,0.0
199,0.0,61.257136082178626,0.0,0.0
200,0.0,17.209188152837374,0.0,0.0
201,0.0,23.818753221463925,0.0,0.0
202,0.0,16.89786507574388,0.0,0.0
203,0.0,29.71533597389785,0.0,0.0
204,0.0,54.49437971024726,0.0,0.0
205,0.0,34.269140298823565,0.0,0.0
206,0.0,24.39816149347347,0.0,0.0
207,0.0,58.872306737148534,0.0,0.0
208,0.0,73.9307146648011,0.0,0.0
209,0.0,27.563800056409377,0.0,0.0
210,0.0,30.60008145763058,0.0,0.0
211,0.0,22.933671824601262,0.0,0.0
212,0.0,11.647837865952877,0.0,0.0
213,0.0,17.098473248075724,0.0,0.0
214,0.0,4.095419334124814,0.0,0.0
215,0.0,4.6585797557596305,0.0,0.0
216,0.0,49.05213271018221,0.0,0.0
217,0.0,59.80337465631486,0.0,0.0
218,0.0,69.18974201841107,0.0,0.0
219,0.0,68.73501533343126,0.0,0.0
220,0.0,66.56252986414067,0.0,0.0
221,0.0,74.76293281180818,0.0,0.0
222,0.0,51.87185319014474,0.0,0.0
223,0.0,18.50949238350511,0.0,0.0
224,0.0,28.461144137300714,0.0,0.0
225,0.0,13.359201290923309,0.0,0.0
226,0.0,17.984744642893403,0.0,0.0
227,0.0,22.262764851367564,0.0,0.0
228,0.0,16.609213379212154,0.0,0.0
229,0.0,19.54440633787155,0.0,0.0
230,0.0,13.11224167296256,0.0,0.0
231,0.0,6.7524847295724815,0.0,0.0
232,0.0,15.53147745624192,0.0,0.0
233,0.0,7.223209659037446,0.0,0.0
234,0.0,23.587495006124463,0.0,0.0
235,0.0,13.310934451339055,0.0,0.0
236,0.0,10.715042288335098,0.0,0.0
237,0.0,18.441846549701133,0.0,0.0
238,0.0,13.367608042260265,0.0,0.0
239,0.0,10.796175306451781,0.0,0.0
240,0.0,57.028436761640336,0.0,0.0
241,0.0,69.95906839371625,0.0,0.0
242,0.0,83.51399892893599,0.0,0.0
243,0.0,69.41731817709298,0.0,0.0
244,0.0,67.80635103309021,0.0,0.0
245,0.0,74.98421590789673,0.0,0.0
246,0.0,53.77323023166937,0.0,0.0
247,0.0,36.861155880887246,0.0,0.0
248,0.0,43.44922289668973,0.0,0.0
249,0.0,22.19341615888122,0.0,0.0
250,0.0,29.348211365079706,0.0,0.0
251,0.0,22.645123505308277,0.0,0.0
252,0.0,42.006299555954506,0.0,0.0
253,0.0,50.324124516153546,0.0,0.0
254,0.0,33.584535703041716,0.0,0.0
255,0.0,26.046970307264885,0.0,0.0
256,0.0,10.329500282275145,0.0,0.0
257,0.0,12.743732945984853,0.0,0.0
258,0.0,30.13287112286764,0.0,0.0
259,0.0,48.86244187400514,0.0,0.0
260,0.0,44.588919343307055,0.0,0.0
261,0.0,52.25292881621897,0.0,0.0
262,0.0,35.60941422917678,0.0,0.0
263,0.0,15.118162315458367,0.0,0.0
264,0.0,45.148872786806805,0.0,0.0
265,0.0,55.38593127483371,0.0,0.0
266,0.0,66.11724128647843,0.0,0.0
267,0.0,54.95703276381925,0.0,0.0
268,0.0,53.681645346971266,0.0,0.0
269,0.0,59.36429292624899,0.0,0.0
270,0.0,42.5717566345489,0.0,0.0
271,0.0,29.182627687951445,0.0,0.0
272,0.0,34.3983378932064,0.0,0.0
273,0.0,17.57031719193085,0.0,0.0
274,0.0,23.234700733259036,0.0,0.0
275,0.0,17.92792961616653,0.0,0.0
276,0.0,33.25598916244496,0.0,0.0
277,0.0,39.84113233514993,0.0,0.0
278,0.0,26.58855855366054,0.0,0.0
279,0.0,20.62113948168848,0.0,0.0
280,0.0,8.1777674556463,0.0,0.0
281,0.0,10.089092569942634,0.0,0.0
282,0.0,23.855908425368234,0.0,0.0
283,0.0,38.68393204328726,0.0,0.0
284,0.0,35.30062476631446,0.0,0.0
285,0.0,41.36814841553591,0.0,0.0
286,0.0,28.191635688096433,0.0,0.0
287,0.0,11.968905793504927,0.0,0.0
288,0.0,38.97445100434645,0.0,0.0
289,0.0,36.5138441042734,0.0,0.0
290,0.0,58.94417989762239,0.0,0.0
291,0.0,55.387155577946324,0.0,0.0
292,0.0,53.803228658930365,0.0,0.0
293,0.0,51.48850754930784,0.0,0.0
294,0.0,48.211245093939894,0.0,0.0
295,0.0,28.38276354364539,0.0,0.0
296,0.0,10.748082435101383,0.0,0.0
297,0.0,10.229668771973987,0.0,0.0
298,0.0,27.999967008408,0.0,0.0
299,0.0,17.005162352278195,0.0,0.0
300,0.0,28.10972142402967,0.0,0.0
301,0.0,23.294213690103227,0.0,0.0
302,0.0,16.958094291144555,0.0,0.0
303,0.0,27.695342736643475,0.0,0.0
304,0.0,15.364867934257791,0.0,0.0
305,0.0,12.044500000831551,0.0,0.0
306,0.0,11.868666570299101,0.0,0.0
307,0.0,46.25347878782517,0.0,0.0
308,0.0,48.32866629591738,0.0,0.0
309,0.0,40.98056629363716,0.0,0.0
310,0.0,22.883842752578737,0.0,0.0
311,0.0,6.055245581385745,0.0,0.0
312,0.0,25.560667902772785,0.0,0.0
313,0.0,44.20733390042575,0.0,0.0
314,0.0,88.7129396780308,0.0,0.0
315,0.0,81.05832556174859,0.0,0.0
316,0.0,76.08500581789379,0.0,0.0
317,0.0,68.2690409065759,0.0,0.0
318,0.0,66.64714011646123,0.0,0.0
319,0.0,42.900555978002075,0.0,0.0
320,0.0,8.551119704848148,0.0,0.0
321,0.0,21.862598739494096,0.0,0.0
322,0.0,15.924155466371825,0.0,0.0
323,0.0,9.68320933180134,0.0,0.0
324,0.0,32.709453755455066,0.0,0.0
325,0.0,31.97795595958003,0.0,0.0
326,0.0,20.07885339196026,0.0,0.0
327,0.0,19.123476560421906,0.0,0.0
328,0.0,4.072882065348996,0.0,0.0
329,0.0,7.460468429054851,0.0,0.0
330,0.0,17.147038198781047,0.0,0.0
331,0.0,44.89991704503163,0.0,0.0
332,0.0,45.46143728622359,0.0,0.0
333,0.0,41.49893187370886,0.0,0.0
334,0.0,32.64913466139364,0.0,0.0
335,0.0,8.893655022464525,0.0,0.0
336,0.0,22.24947974200002,0.0,0.0
337,0.0,38.48061340989666,0.0,0.0
338,0.0,77.22085986671341,0.0,0.0
339,0.0,70.55784220376049,0.0,0.0
340,0.0,66.22877782593245,0.0,0.0
341,0.0,59.42531112388724,0.0,0.0
342,0.0,58.013515121120214,0.0,0.0
343,0.0,37.34311852819584,0.0,0.0
344,0.0,7.44338783979104,0.0,0.0
345,0.0,19.030467028957474,0.0,0.0
346,0.0,13.861303460660526,0.0,0.0
347,0.0,8.428823952682713,0.0,0.0
348,0.0,28.472195306951924,0.0,0.0
349,0.0,27.83545743090943,0.0,0.0
350,0.0,17.477792187838176,0.0,0.0
351,0.0,16.64617708528513,0.0,0.0
352,0.0,3.545271483094049,0.0,0.0
353,0.0,6.494022058010469,0.0,0.0
354,0.0,14.92577112970094,0.0,0.0
355,0.0,39.0834777287859,0.0,0.0
356,0.0,39.57225733652722,0.0,0.0
357,0.0,36.12306405884499,0.0,0.0
358,0.0,28.419690088133684,0.0,0.0
359,0.0,7.741550338486874,0.0,0.0
360,0.0,13.879947715463626,0.0,0.0
361,0.0,31.639831398465027,0.0,0.0
362,0.0,38.897544679385504,0.0,0.0
363,0.0,38.59256069656722,0.0,0.0
364,0.0,41.42806461054582,0.0,0.0
365,0.0,37.817544950610085,0.0,0.0
366,0.0,35.56375590351223,0.0,0.0
367,0.0,18.74491692953542,0.0,0.0
368,0.0,0.6249375816943321,0.0,0.0
369,0.0,11.709156315272612,0.0,0.0
370,0.0,11.51282198434192,0.0,0.0
371,0.0,7.713761697093766,0.0,0.0
372,0.0,13.654588770494598,0.0,0.0
373,0.0,10.262660916175829,0.0,0.0
374,0.0,10.699811331124524,0.0,0.0
375,0.0,4.614700392527037,0.0,0.0
376,0.0,6.535490319239317,0.0,0.0
377,0.0,13.835393521232163,0.0,0.0
378,0.0,8.621042994954747,0.0,0.0
379,0.0,16.989437626845064,0.0,0.0
380,0.0,15.42223963254224,0.0,0.0
381,0.0,24.86573944095997,0.0,0.0
382,0.0,12.870656998906108,0.0,0.0
383,0.0,6.6227624018524445,0.0,0.0
384,0.0,57.02606532225897,0.0,0.0
385,0.0,33.48129637854147,0.0,0.0
386,0.0,64.16340483790657,0.0,0.0
387,0.0,56.306685491378815,0.0,0.0
388,0.0,50.82288911253216,0.0,0.0
389,0.0,50.31042225548329,0.0,0.0
390,0.0,45.58288902492969,0.0,0.0
391,0.0,25.418137555074633,0.0,0.0
392,0.0,5.517750382352321,0.0,0.0
393,0.0,24.57936812402979,0.0,0.0
394,0.0,6.975930961528096,0.0,0.0
395,0.0,7.052410791757505,0.0,0.0
396,0.0,25.1715205174366,0.0,0.0
397,0.0,22.323252670854274,0.0,0.0
398,0.0,23.45194973145808,0.0,0.0
399,0.0,6.214713552513927,0.0,0.0
400,0.0,9.165140205638368,0.0,0.0
401,0.0,9.384789854052823,0.0,0.0
402,0.0,18.80191847379187,0.0,0.0
403,0.0,16.66667331521413,0.0,0.0
404,0.0,11.55087718730207,0.0,0.0
405,0.0,28.804621240727514,0.0,0.0
406,0.0,33.26035384637479,0.0,0.0
407,0.0,8.417528524582233,0.0,0.0
408,0.0,33.14609211282537,0.0,0.0
409,0.0,40.69001515070851,0.0,0.0
410,0.0,30.772202987934243,0.0,0.0
411,0.0,34.927455085666296,0.0,0.0
412,0.0,36.017774170112524,0.0,0.0
413,0.0,37.897734686115854,0.0,0.0
414,0.0,29.870841871988674,0.0,0.0
415,0.0,15.181591893990696,0.0,0.0
416,0.0,6.034327120946459,0.0,0.0
417,0.0,27.22401100472917,0.0,0.0
418,0.0,16.20177267499343,0.0,0.0
419,0.0,22.9316113937385,0.0,0.0
420,0.0,20.284597632185474,0.0,0.0
421,0.0,16.388470109286082,0.0,0.0
422,0.0,6.730693654528494,0.0,0.0
423,0.0,13.748357793322835,0.0,0.0
424,0.0,11.674166986772452,0.0,0.0
425,0.0,10.208994259303712,0.0,0.0
426,0.0,30.879015146706806,0.0,0.0
427,0.0,14.988382988934134,0.0,0.0
428,0.0,25.99416026398597,0.0,0.0
429,0.0,17.99813505325126,0.0,0.0
430,0.0,23.97792193275147,0.0,0.0
431,0.0,25.82279237070277,0.0,0.0
432,0.0,48.65045941192902,0.0,0.0
433,0.0,59.23159005775338,0.0,0.0
434,0.0,56.837456757712,0.0,0.0
435,0.0,44.9887861972617,0.0,0.0
436,0.0,38.76246460237873,0.0,0.0
437,0.0,45.797123543387286,0.0,0.0
438,0.0,56.899552192008244,0.0,0.0
439,0.0,29.80339085336967,0.0,0.0
440,0.0,7.480259325397819,0.0,0.0
441,0.0,30.377763048016018,0.0,0.0
442,0.0,17.431512870142686,0.0,0.0
443,0.0,27.00298939626586,0.0,0.0
444,0.0,14.910697800679923,0.0,0.0
445,0.0,15.891883913590434,0.0,0.0
446,0.0,13.895659343574867,0.0,0.0
447,0.0,24.54258738611982,0.0,0.0
448,0.0,15.056020918325736,0.0,0.0
449,0.0,19.285166125376392,0.0,0.0
450,0.0,33.25581494708039,0.0,0.0
451,0.0,35.33901534506323,0.0,0.0
452,0.0,14.366439237473266,0.0,0.0
453,0.0,25.037181006488016,0.0,0.0
454,0.0,11.069557875089833,0.0,0.0
455,0.0,30.255332486351115,0.0,0.0
456,0.0,25.5473754887034,0.0,0.0
457,0.0,33.639439140305335,0.0,0.0
458,0.0,50.12646520135695,0.0,0.0
459,0.0,49.928903507993276,0.0,0.0
460,0.0,48.18425680715613,0.0,0.0
461,0.0,44.77526090397902,0.0,0.0
462,0.0,41.255346786301814,0.0,0.0
463,0.0,18.57843255392473,0.0,0.0
464,0.0,15.101405563923427,0.0,0.0
465,0.0,17.423115200282588,0.0,0.0
466,0.0,11.061649650263831,0.0,0.0
467,0.0,11.48149059593853,0.0,0.0
468,0.0,8.077599572570156,0.0,0.0
469,0.0,12.688118021121904,0.0,0.0
470,0.0,11.039544969106677,0.0,0.0
471,0.0,13.031893310537017,0.0,0.0
472,0.0,11.23548071499536,0.0,0.0
473,0.0,7.53990421458229,0.0,0.0
474,0.0,30.078728908018363,0.0,0.0
475,0.0,15.21064207891953,0.0,0.0
476,0.0,19.82137147251735,0.0,0.0
477,0.0,15.558983444774267,0.0,0.0
478,0.0,17.59017054590403,0.0,0.0
479,0.0,18.82471898075427,0.0,0.0
480,0.0,77.2137808115503,0.0,0.0
481,0.0,114.85168721276305,0.0,0.0
482,0.0,120.55743357435287,0.0,0.0
483,0.0,122.77061571097175,0.0,0.0
484,0.0,116.94296179885802,0.0,0.0
485,0.0,110.9996246446768,0.0,0.0
486,0.0,90.72468906097643,0.0,0.0
487,0.0,43.824706792746284,0.0,0.0
488,0.0,38.05722925191414,0.0,0.0
489,0.0,43.50528468890179,0.0,0.0
490,0.0,19.440486946125553,0.0,0.0
491,0.0,27.57931148202194,0.0,0.0
492,0.0,16.668562086722826,0.0,0.0
493,0.0,20.90018749628141,0.0,0.0
494,0.0,22.23205480383755,0.0,0.0
495,0.0,16.353762615152615,0.0,0.0
496,0.0,32.49227408934558,0.0,0.0
497,0.0,25.677313273501838,0.0,0.0
498,0.0,56.72723159852412,0.0,0.0
499,0.0,36.425501257423,0.0,0.0
500,0.0,31.56707382071133,0.0,0.0
501,0.0,16.478042389274282,0.0,0.0
502,0.0,14.344680558888435,0.0,0.0
503,0.0,50.54349683452784,0.0,0.0
504,0.0,49.685131312169716,0.0,0.0
505,0.0,63.59962004303493,0.0,0.0
506,0.0,54.79501411222796,0.0,0.0
507,0.0,92.84082064639354,0.0,0.0
508,0.0,59.639027568715576,0.0,0.0
509,0.0,69.33278659037428,0.0,0.0
510,0.0,60.80430336062215,0.0,0.0
511,0.0,37.588132411667075,0.0,0.0
512,0.0,25.286709894665144,0.0,0.0
513,0.0,43.22929531653503,0.0,0.0
514,0.0,20.739658446635485,0.0,0.0
515,0.0,24.246851954581018,0.0,0.0
516,0.0,20.8885674531216,0.0,0.0
517,0.0,27.46740984679641,0.0,0.0
518,0.0,30.28521546542211,0.0,0.0
519,0.0,27.747172085170263,0.0,0.0
520,0.0,26.297065618256187,0.0,0.0
521,0.0,24.437441445053953,0.0,0.0
522,0.0,50.72329333072673,0.0,0.0
523,0.0,41.22434551705301,0.0,0.0
524,0.0,38.49012748295908,0.0,0.0
525,0.0,17.66273138078048,0.0,0.0
526,0.0,28.142589270603864,0.0,0.0
527,0.0,31.460249265273013,0.0,0.0
528,0.0,37.74840225283416,0.0,0.0
529,0.0,60.324055854904714,0.0,0.0
530,0.0,65.54911282410126,0.0,0.0
531,0.0,63.52818813278468,0.0,0.0
532,0.0,62.84799939261681,0.0,0.0
533,0.0,64.01443858135522,0.0,0.0
534,0.0,58.9523175957615,0.0,0.0
535,0.0,35.340129386785776,0.0,0.0
536,0.0,41.1476726260146,0.0,0.0
537,0.0,64.37352821335598,0.0,0.0
538,0.0,33.78581316882392,0.0,0.0
539,0.0,28.060148928030323,0.0,0.0
540,0.0,19.88094906852285,0.0,0.0
541,0.0,12.649630593720142,0.0,0.0
542,0.0,24.910793638092517,0.0,0.0
543,0.0,26.130630079835306,0.0,0.0
544,0.0,27.259817053980758,0.0,0.0
545,0.0,37.98702930982563,0.0,0.0
546,0.0,48.14161382232062,0.0,0.0
547,0.0,26.48950956421887,0.0,0.0
548,0.0,26.41415900951527,0.0,0.0
549,0.0,20.744523023113697,0.0,0.0
550,0.0,11.559691497726588,0.0,0.0
551,0.0,45.239230712053214,0.0,0.0
552,0.0,34.153086872091855,0.0,0.0
553,0.0,59.89493467562916,0.0,0.0
554,0.0,64.69000133370233,0.0,0.0
555,0.0,64.91243741769316,0.0,0.0
556,0.0,47.05811771982924,0.0,0.0
557,0.0,54.48239912772114,0.0,0.0
558,0.0,46.97595638866058,0.0,0.0
559,0.0,26.060908663377546,0.0,0.0
560,0.0,8.163848837957122,0.0,0.0
561,0.0,30.354632290516953,0.0,0.0
562,0.0,16.72861323617019,0.0,0.0
563,0.0,26.76368468788297,0.0,0.0
564,0.0,24.422526807545914,0.0,0.0
565,0.0,26.753534077771228,0.0,0.0
566,0.0,28.069466423058735,0.0,0.0
567,0.0,24.775566003369818,0.0,0.0
568,0.0,25.236860095838846,0.0,0.0
569,0.0,12.758043931567112,0.0,0.0
570,0.0,38.8349406950411,0.0,0.0
571,0.0,19.242925832633233,0.0,0.0
572,0.0,17.80642629888238,0.0,0.0
573,0.0,14.316942001448549,0.0,0.0
574,0.0,13.560959815831183,0.0,0.0
575,0.0,53.86163387863134,0.0,0.0
576,0.0,46.7304548819106,0.0,0.0
577,0.0,105.73334312863155,0.0,0.0
578,0.0,85.88718536846386,0.0,0.0
579,0.0,94.36189479929983,0.0,0.0
580,0.0,89.38892028557831,0.0,0.0
581,0.0,104.19771256880495,0.0,0.0
582,0.0,89.9653625989809,0.0,0.0
583,0.0,48.71160933366218,0.0,0.0
584,0.0,24.470284737702542,0.0,0.0
585,0.0,39.34521966653776,0.0,0.0
586,0.0,8.267040312804921,0.0,0.0
587,0.0,33.14806902242636,0.0,0.0
588,0.0,46.920126377258576,0.0,0.0
589,0.0,20.646641478555097,0.0,0.0
590,0.0,99.44169592714451,0.0,0.0
591,0.0,29.615251619279498,0.0,0.0
592,0.0,33.35579622335472,0.0,0.0
593,0.0,49.06487488429237,0.0,0.0
594,0.0,16.910475299190722,0.0,0.0
595,0.0,11.405947147675096,0.0,0.0
596,0.0,18.31600889731499,0.0,0.0
597,0.0,15.971606380356231,0.0,0.0
598,0.0,34.474968472022596,0.0,0.0
599,0.0,62.593444336857765,0.0,0.0
600,0.0,28.12188926845674,0.0,0.0
601,0.0,32.73070346418696,0.0,0.0
602,0.0,30.684139023920796,0.0,0.0
603,0.0,30.471216345259357,0.0,0.0
604,0.0,35.972688435514094,0.0,0.0
605,0.0,29.555582257314462,0.0,0.0
606,0.0,23.72491666077327,0.0,0.0
607,0.0,24.97542309531042,0.0,0.0
608,0.0,16.48079888800697,0.0,0.0
609,0.0,11.364558155098472,0.0,0.0
610,0.0,6.811783083435946,0.0,0.0
611,0.0,7.072743213526564,0.0,0.0
612,0.0,24.121009639610413,0.0,0.0
613,0.0,22.180438716909904,0.0,0.0
614,0.0,35.41498346577856,0.0,0.0
615,0.0,32.668348341569164,0.0,0.0
616,0.0,25.23326999063518,0.0,0.0
617,0.0,23.72088954703104,0.0,0.0
618,0.0,23.961881247485984,0.0,0.0
619,0.0,26.35340632091502,0.0,0.0
620,0.0,34.88294565894724,0.0,0.0
621,0.0,33.39802240504967,0.0,0.0
622,0.0,6.229883100917369,0.0,0.0
623,0.0,22.86121588086592,0.0,0.0
624,0.0,51.87135193835374,0.0,0.0
625,0.0,74.42474756982226,0.0,0.0
626,0.0,64.28109237912786,0.0,0.0
627,0.0,60.661520637765065,0.0,0.0
628,0.0,60.624374837853274,0.0,0.0
629,0.0,51.193484479315885,0.0,0.0
630,0.0,40.28596380233754,0.0,0.0
631,0.0,40.912629577164786,0.0,0.0
632,0.0,20.007598282721624,0.0,0.0
633,0.0,31.470155632308206,0.0,0.0
