,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,365,893.3433991994659,3286.302435869162,646.4341611074897,373.17700641380446,0.0,152.62253426362312
1,366,498.6320749076986,2847.185089809589,912.5017424205628,347.91249590922394,0.0,82.15061438910776
2,367,972.2538412933903,2562.3072558945382,954.395129124444,214.9601893121093,0.0,139.70516733149722
3,368,755.8443098646702,2598.433926843394,938.3991792105037,214.65873491648574,0.0,105.52317116772728
4,369,2522.694353895643,2355.900668736775,558.6408499169434,233.03488483725695,0.0,158.19865888287956
5,370,2273.1176436006813,2368.168888941119,509.7475624613645,207.5911454935477,0.0,156.96382263342528
6,371,2010.5852973374472,2742.040706924643,541.3698349224359,379.9337236761359,0.0,240.60582140352784
7,372,1724.9502153803182,3154.557057036545,522.1030863044383,326.1846165295898,0.0,170.6199332533691
8,373,1313.8080718809308,2791.9205633759975,840.2698979027571,239.890740862638,0.0,90.31905077799941
9,374,2158.238641755171,2389.0619230573166,844.4418236678412,295.64409951968446,0.0,73.5779108554989
10,375,2240.626041246597,2533.564864881708,712.7087814541152,353.21024289413856,0.0,56.845923316365756
11,376,1786.1915580633872,2322.7319085859094,584.2157226111519,362.0906428704264,0.0,122.43390124021948
12,377,1901.1711076225024,2746.5342446312984,612.0430918731489,318.95006124437964,0.0,96.51402538650648
13,378,2134.510369708094,2714.8547918336535,867.8453607239773,379.03955137858947,0.0,93.83433845004402
14,379,1328.1485955283229,2785.3942295187944,830.6860901273349,350.19291618899217,0.0,98.30086804689944
15,380,1671.302274054854,2403.9091085316136,907.5247795377952,354.22555543816367,0.0,235.88707412440647
16,381,1502.4636961797007,2604.101529996443,817.5165116658766,286.10364579751524,0.0,62.58853593080413
17,382,1739.5423374438128,2463.2107328406723,770.966260340869,328.6927033984649,0.0,82.39641580731637
18,383,1534.7330450564614,2883.063795601129,970.3243067855764,337.4042631752472,0.0,53.26128261435438
19,384,1982.2286056021871,2586.276282386424,896.1546368866773,383.1960190163597,0.0,240.76613227632683
20,385,1668.3946986245865,2411.8163648113787,821.1231816446332,375.22481235229446,0.0,147.60183199430224
21,386,1300.1646019756686,2786.774693152976,699.515919464928,410.005094633917,0.0,11.803420714470215
22,387,1486.4216341442025,2749.7524526427615,325.13503761737275,380.6871509017448,0.0,21.64096667578135
23,388,1440.9150253776916,2636.877477720699,786.7177996426785,328.9224664783277,0.0,84.2623708183998
24,389,1490.715951920937,2523.2033549663042,835.2978604745075,362.8649706109788,0.0,71.44923553181202
25,390,2434.828057121272,2900.77605699145,716.9231369738491,200.6969697663171,0.0,115.80168241636555
26,391,1852.0581924776614,2775.187445380473,443.1713275508823,406.5597816482736,0.0,141.47563783850703
27,392,1781.1575448197793,2532.1317398633114,647.0628112722665,360.3210991155438,0.0,51.52428176264686
28,393,1793.3232554593628,2707.599238113088,702.1810048755101,396.3313372359663,0.0,88.7176267456324
29,394,2075.3245241534773,2907.8131251791046,726.1984025483812,273.53491423950106,0.0,85.89980324795636
30,395,2340.5021933880303,2940.0867149140286,777.4087311550418,221.56518515010941,0.0,151.62859289117858
31,396,1797.2861506503518,2549.1820822413906,1122.2687961960091,150.14009901611118,23.200234659765197,124.42221152021663
32,397,2002.5276707122105,2130.5393758620503,1142.8653157627518,116.87670720000128,12.860101557585855,64.61085965002322
33,398,2749.023834469811,2781.5660543103277,1196.5879542518471,193.20561803886196,12.44973946978151,56.04451777428
34,399,2684.9976522071465,2773.1108542176075,1024.63315618307,127.10586640509482,38.74193632798286,152.95195511046288
35,400,1669.8888714564646,2886.09782100118,910.9252998555864,216.6087064114621,46.42719143382265,52.033822101832314
36,401,2816.186774563869,3113.3043423882164,1265.601805166488,204.6011572019859,0.0,0.0
37,402,3371.0617062018514,2806.733571607457,918.1677410414244,465.2880354253176,39.223551629815454,180.6960546841892
38,403,2543.4330130971794,2798.9915290772346,1298.11744459348,379.02406686603126,31.85093746279476,0.0
39,404,1656.182510449988,2641.440175027789,1218.7974732637485,312.5202538451261,21.771004927809454,0.0
