,Path3,Path8,Path14,Path65,Path66
80,422.62890319180485,0.0,0.0,227.59817392628423,835.8038760148081
81,446.80162445056874,0.0,0.0,243.50160098859078,909.2873466243798
82,539.7425775751478,0.0,0.0,267.5701149326188,816.4087455711591
83,464.5589302613033,0.0,0.0,271.0907752169842,827.1775363966769
84,369.10331440286114,0.0,0.0,271.62420859340375,833.7239895011445
85,427.64263721510883,0.0,0.0,273.20317138760413,848.079209100852
86,446.66461943723084,0.0,0.0,273.2511803914815,850.4768324018241
87,468.89812420226144,0.0,0.0,259.24855426048083,791.1483134669963
88,480.7325358128986,0.0,0.0,246.23277987585686,746.8639951800133
89,399.07719373526817,0.0,0.0,273.20317138760413,760.293957350138
90,109.87497930382733,0.0,0.0,2193.262254517838,832.0782558508993
91,197.17658810612207,0.0,0.0,3171.3830532866705,1082.7581588820094
92,191.37987959015828,0.0,0.0,2811.5585494669403,1102.3623700164912
93,167.73411714887968,0.0,0.0,2051.508311933004,1025.190209460212
94,217.4553864408342,0.0,0.0,1467.2942085294767,1030.2460641652387
95,152.11360331320546,0.0,0.0,1047.1353905214291,895.9664871127832
96,1091.9912775394268,0.0,0.0,139.25648954977734,1731.5113238175559
97,705.7633491006469,0.0,0.0,282.9021437442811,1748.0976193629954
98,911.1529794418273,0.0,0.0,426.5478120645695,1625.3993547307305
99,1082.8053108792699,0.0,0.0,570.1934521332881,1216.099856035936
100,1162.4333765206584,0.0,0.0,713.8391487051521,1063.2958682821509
101,1178.7790034466177,0.0,0.0,857.4847887738707,1294.6815657737195
102,572.7182367307737,0.0,0.0,1001.1304853457347,1872.3890552108437
103,943.2161764685691,0.0,0.0,1366.9238510586652,2327.1549574962582
104,1578.9176130529113,0.0,0.0,1620.7810876381982,2959.6229063218125
105,1711.9635525777421,0.0,0.0,1527.7000594567262,2957.348268038276
106,1967.2260153395396,0.0,0.0,1635.426703960457,2863.434598341286
107,1638.9282173313454,0.0,0.0,1652.5132563364266,2782.632515893133
108,1150.4642042425314,0.0,0.0,1566.3210921287587,2780.5145832224534
109,1338.2869222396573,0.0,0.0,1938.6452048546462,2865.107652407015
110,1492.9103654901464,0.0,0.0,1784.6784170023434,2714.870914172128
111,1553.7600379700168,0.0,0.0,1386.4513394883418,2702.6663007084417
112,1597.6362902566243,0.0,0.0,1315.935409047836,2714.492780375437
113,1491.3742178514422,0.0,0.0,1290.9836182765766,2821.7422766685063
114,433.83660428438657,0.0,0.0,2761.511418046778,3128.966440434979
115,548.8967497031292,0.0,0.0,3800.0,3661.2371914699147
116,549.8972886183457,0.0,0.0,3675.506136589994,3589.165306438911
117,550.4084392914596,0.0,0.0,2833.112208955601,3281.6101439076365
118,797.9069079321291,0.0,0.0,1498.1918547185426,3091.2570709536985
119,563.0343739198522,0.0,0.0,753.6678796922796,2751.3659434315514
120,644.0987385449909,0.0,0.0,560.746032657967,1927.9007044761756
121,470.84274967194335,0.0,0.0,169.89740567726022,1795.9500174729567
122,443.4298505704282,0.0,0.0,214.92702742554764,1639.7856809710665
123,411.2607734113992,0.0,0.0,290.79384504097993,1519.0346758559617
124,397.86274277862515,0.0,0.0,307.63387013402337,1476.1306160568859
125,362.7241675056605,0.0,0.0,234.02394259021503,1627.9054033454881
126,193.0568604897396,0.0,0.0,180.18047601885098,1672.3763590334247
127,419.83807848958736,0.0,0.0,766.5299950749967,2156.087828975586
128,753.0611482812283,0.0,0.0,1051.190716152447,2932.500205657235
129,774.4274828010703,0.0,0.0,1022.7689556806336,2879.8120131023015
130,1044.3052990657566,0.0,0.0,909.5495604842489,2723.274560027907
131,729.690608482878,0.0,0.0,939.1434741683652,2647.171084147926
132,584.6690870627082,0.0,0.0,878.1608733562884,2440.277749914422
133,791.3826999054588,0.0,0.0,915.1113176400434,2370.3237463569594
134,918.9382199586089,0.0,0.0,1155.9380170905426,2349.781888238924
135,875.3860809971754,0.0,0.0,1044.597597503408,2392.284964117917
136,944.2314635273672,0.0,0.0,1058.777556282048,2194.049476841117
137,838.4293973514048,0.0,0.0,1204.3830794906494,2243.970357900399
138,59.738695326203164,0.0,0.0,2098.63712372596,2357.215489511253
139,484.1290223714049,0.0,0.0,2257.633256130256,2796.1734574858724
140,488.55817665661766,0.0,0.0,1488.3683075330785,2795.2375118151244
141,279.2673093421921,0.0,0.0,1279.4379901513469,2855.9664956253573
142,289.47384059145685,0.0,0.0,981.0332555006189,2526.3354188479325
143,221.15559009670562,0.0,0.0,675.5359403084549,2235.2777406381038
144,208.10617150282133,0.0,0.0,108.38605057990685,1754.6117099412986
145,152.12773469396427,0.0,0.0,133.30930601462475,1351.2735412779407
146,143.27071768645314,0.0,0.0,100.12047112378929,1412.2312713996253
147,132.8769952837865,0.0,0.0,99.73140183048962,1373.896156494452
148,128.54813591206553,0.0,0.0,98.87544938523013,1265.2040991876302
149,117.19497849300379,0.0,0.0,98.91003332241257,1272.008038852162
150,62.37603291947396,0.0,0.0,129.3150536998446,1292.1100798660314
151,135.6482941775954,0.0,0.0,256.7165542319142,1729.7351671366414
152,243.3115655999349,0.0,0.0,340.3383247337707,2232.231693763945
153,250.21495759541898,0.0,0.0,339.66896163224845,2217.75770965029
154,337.41158717314113,0.0,0.0,342.62847945541756,2222.129239583305
155,235.76062150963025,0.0,0.0,362.5072630618904,2355.940964233542
156,188.90464772455218,0.0,0.0,336.7441600525153,2397.626363838235
157,255.6931321476068,0.0,0.0,301.67878349715284,2386.2542615722573
158,296.9058986751075,0.0,0.0,315.19755993791006,2396.7623150704753
159,282.834346663537,0.0,0.0,307.77787764116465,2314.2058303368335
160,305.07806199260324,0.0,0.0,285.79761747471053,2182.8908438047906
161,270.8937644442085,0.0,0.0,309.25118510805675,2165.669548390898
162,19.30137482180652,0.0,0.0,387.58287340345134,2383.11279839035
163,156.42048544716926,0.0,0.0,514.8826989258322,2658.513694424957
164,157.85153054341203,0.0,0.0,502.5764755568222,2468.899558646897
165,90.23034372708705,0.0,0.0,398.99626008469613,2274.7157374425124
166,93.52804020667737,0.0,0.0,312.6405431260297,2099.756269581778
167,71.45463949431081,0.0,0.0,190.30551583828185,2046.5102432118408
168,702.9127827413454,0.0,0.0,14.31245192532645,1441.0776304497358
169,522.6945196471545,0.0,0.0,16.054967387652386,1242.8780359557375
170,472.78993391849076,0.0,0.0,16.189007038600543,1318.5819074458138
171,459.9594346140615,0.0,0.0,16.561339402345453,1243.6374131576385
172,520.2527363324984,0.0,0.0,15.384769132911654,1166.2642919046875
173,554.0810380054038,0.0,0.0,14.044372623430135,1175.9578729417553
174,380.1988849991985,0.0,0.0,11.314929209860997,1310.5515561160007
175,510.9146967932008,0.0,0.0,16.68048575874377,1306.0839013642399
176,793.0334030494266,0.0,0.0,26.321409695464446,1647.1651650947483
177,827.9788711558137,0.0,0.0,27.224934162972197,1735.3102745289864
178,910.6423770943837,0.0,0.0,29.746865373404063,1877.2553209011414
179,776.4681981309627,0.0,0.0,34.77087006820154,2054.214892612761
180,545.2866906136466,0.0,0.0,33.35555615010823,2104.5219432406784
181,549.6080470208078,0.0,0.0,32.19929454260364,2016.4910766597532
182,626.7340379036,0.0,0.0,31.059461066392632,2050.3796913141914
183,678.2880351745143,0.0,0.0,30.263166251130304,1986.2557417912813
184,698.8040733395632,0.0,0.0,28.515686357287755,1833.474680911217
185,541.7956481653981,0.0,0.0,28.64277580411263,1817.5273159250378
186,216.83106214787534,0.0,0.0,35.5651791108572,1992.2064494122355
187,591.5379755622553,0.0,0.0,44.016441158532196,2295.0889249951106
188,556.7251312791527,0.0,0.0,35.05880709616419,2278.025689691181
189,187.29440553402083,0.0,0.0,27.880239123163143,2087.0107488010344
190,244.62778411475102,0.0,0.0,24.822151377451753,1825.692740478315
191,195.91461357593062,0.0,0.0,17.29111083528537,1593.1519034343064
192,0.0,0.0,0.0,34.98203894738897,1294.3141879040463
193,0.0,0.0,0.0,43.861935072766606,1130.8831985149359
194,0.0,0.0,0.0,44.23487218939832,998.5050397692869
195,0.0,0.0,0.0,44.29340975144247,912.0692766832739
196,0.0,0.0,0.0,44.33487385789039,828.621004805782
197,0.0,0.0,0.0,44.33800805652493,906.9168257467995
198,0.0,0.0,0.0,44.26901910059077,893.9231903128847
199,0.0,0.0,0.0,42.2641076005772,1010.0874939281475
200,0.0,0.0,0.0,43.31127954381225,1423.548829719043
201,0.0,0.0,0.0,57.210694377417816,1426.4231393027464
202,0.0,0.0,0.0,76.71762959976829,1503.192798568255
203,0.0,0.0,0.0,78.27640357483558,1514.3118002053202
204,0.0,0.0,0.0,78.86958420355,1475.1878579872705
205,0.0,0.0,0.0,82.44687966180584,1389.0351543483318
206,0.0,0.0,0.0,82.62156550320594,1361.6625153752834
207,0.0,0.0,0.0,73.60121174979002,1320.187136761247
208,0.0,0.0,0.0,42.96655834510751,1197.0393602421025
209,0.0,0.0,0.0,63.68885124364117,1106.0792995232632
210,0.0,0.0,0.0,138.26568902750108,1444.487481115377
211,0.0,0.0,0.0,168.52959234391184,1870.7061624416606
212,0.0,0.0,0.0,129.4683308646058,1987.0092315771735
213,0.0,0.0,0.0,130.69483100311953,1790.3043980352754
214,0.0,0.0,0.0,119.8848945456264,1499.617948240708
215,0.0,0.0,0.0,44.05925950326571,1247.280394034093
216,0.0,0.0,0.0,0.0,1871.962636682575
217,0.0,0.0,0.0,0.0,1787.9928078374926
218,0.0,0.0,0.0,0.0,1476.7599008789223
219,0.0,0.0,0.0,0.0,1070.7789491019103
220,0.0,0.0,0.0,0.0,1232.060725553242
221,0.0,0.0,0.0,0.0,1592.6229619389455
222,0.0,0.0,0.0,0.0,1849.2502431309235
223,0.0,0.0,0.0,0.0,2065.2259647010474
224,0.0,0.0,0.0,0.0,2022.9546581158463
225,0.0,0.0,0.0,0.0,2232.322492035499
226,0.0,0.0,0.0,0.0,2098.085300111428
227,0.0,0.0,0.0,0.0,2298.8481257919175
228,0.0,0.0,0.0,0.0,2282.604035512353
229,0.0,0.0,0.0,0.0,2241.5669591455385
230,0.0,0.0,0.0,0.0,2140.907876673144
231,0.0,0.0,0.0,0.0,1964.626844432237
232,0.0,0.0,0.0,0.0,1968.2030953569665
233,0.0,0.0,0.0,0.0,1948.3538703614115
234,0.0,0.0,0.0,0.0,2779.3519255732326
235,0.0,0.0,0.0,0.0,3408.011178906245
236,0.0,0.0,0.0,0.0,3224.6815571630677
237,0.0,0.0,0.0,0.0,3037.5344047440326
238,0.0,0.0,0.0,0.0,2623.1855397331724
239,0.0,0.0,0.0,0.0,2579.8353486428937
240,0.0,0.0,0.0,67.09097355597154,2051.3614735956653
241,0.0,0.0,0.0,25.280152721868664,1966.9234422263064
242,0.0,0.0,0.0,25.398207132536136,1776.4509289894017
243,0.0,0.0,0.0,24.82539635124627,1689.9664352894986
244,0.0,0.0,0.0,24.771357598294426,1634.9481149230173
245,0.0,0.0,0.0,24.75991489235685,1569.035430359409
246,0.0,0.0,0.0,10.072820172807035,1905.7288615561638
247,0.0,0.0,0.0,81.81801069574335,2249.546249371113
248,0.0,0.0,0.0,120.20726942302318,2369.062788993116
249,0.0,0.0,0.0,89.42059584102415,2281.359821865227
250,0.0,0.0,0.0,85.55300065672894,2354.68904637051
251,0.0,0.0,0.0,138.22102004213994,2215.180638480682
252,0.0,0.0,0.0,139.74147133173477,2270.7566029700365
253,0.0,0.0,0.0,145.48036329410303,2441.266522892834
254,0.0,0.0,0.0,143.9843207218475,2342.474608503315
255,0.0,0.0,0.0,137.70203987483808,2338.610912406578
256,0.0,0.0,0.0,134.16540170500497,2255.823406745768
257,0.0,0.0,0.0,146.15385276677503,2215.8549280319867
258,0.0,0.0,0.0,222.8843763949178,2605.1213098139383
259,0.0,0.0,0.0,290.52545476449154,2951.1041140381294
260,0.0,0.0,0.0,268.93369937893226,2938.9185035060177
261,0.0,0.0,0.0,203.10494336179386,2700.556400450514
262,0.0,0.0,0.0,144.83541060569058,2337.150778223285
263,0.0,0.0,0.0,66.05172052803154,2313.133670315734
264,1770.6242607242934,0.0,0.0,69.14821407820818,1379.3679962676663
265,964.6997662306375,0.0,0.0,7.535160164145532,1145.2237955703274
266,879.1987893902191,0.0,0.0,10.840976227563418,1140.797333018936
267,878.0492504416643,0.0,0.0,11.664306252550485,979.0909326400099
268,1000.9626032522257,0.0,0.0,11.149015053701461,934.3067088610085
269,1263.9556341550804,0.0,0.0,10.890659909198583,960.3819277423914
270,541.9523729542809,0.0,0.0,5.425456481945216,1297.2307754082942
271,1061.2625870209147,0.0,0.0,24.146263064231086,1562.6962583898528
272,1958.2360395612654,0.0,0.0,104.6249123627998,1901.8905522690463
273,2000.2765472065007,0.0,0.0,109.00595806790395,1891.1611681365512
274,2546.9831595640817,0.0,0.0,46.652964634501664,2088.948813900553
275,2437.6210750661385,0.0,0.0,42.23111696897176,2159.982540263316
276,1895.534146481867,0.0,0.0,39.508451215364644,2066.341366794809
277,1880.577040921583,0.0,0.0,39.102465151189676,2034.3141411913434
278,1875.3750782827733,0.0,0.0,41.00393003258313,2111.623460359523
279,1922.2611000211846,0.0,0.0,39.8860471957919,2099.583354425133
280,2134.1663448019926,0.0,0.0,33.77495849497318,2025.9975430196096
281,2000.0488989654682,0.0,0.0,119.70727455743491,1910.0976792740485
282,606.0561422112079,0.0,0.0,152.96115477721185,2161.7568699854123
283,1155.5819645923098,0.0,0.0,162.46521040554498,2361.2654918241733
284,1155.464015743218,0.0,0.0,172.18807516912534,2437.1705239477983
285,959.5852595026327,0.0,0.0,176.62648802762985,2379.259020687654
286,1392.488546908627,0.0,0.0,103.80449801129595,2116.5232915028055
287,1067.838640732149,0.0,0.0,21.314293211026552,1723.5858480409838
288,0.0,0.0,0.0,49.717655260265246,1181.2033918422785
289,0.0,0.0,0.0,61.34403149957363,1349.6219597490083
290,0.0,0.0,0.0,63.421257039920704,1385.9112369636514
291,0.0,0.0,0.0,79.80600931021152,1250.077283472964
292,0.0,0.0,0.0,89.53097626321563,1194.4311203622842
293,0.0,0.0,0.0,84.84961681305896,1223.338690378257
294,0.0,0.0,0.0,85.73487210233608,1520.9489577782142
295,0.0,0.0,0.0,95.01841469711671,1770.9393506316596
296,0.0,0.0,0.0,306.20035243271474,2167.059715012794
297,0.0,0.0,0.0,308.43284297034916,2250.513085432395
298,0.0,0.0,0.0,271.52889361167524,2242.690312044524
299,0.0,0.0,0.0,260.9428345286589,2247.689697348914
300,0.0,0.0,0.0,265.7395909503568,2151.4177570849115
301,0.0,0.0,0.0,229.13052229126956,2106.296690186372
302,0.0,0.0,0.0,174.73814293615874,2065.2242155093945
303,0.0,0.0,0.0,169.94955870593753,2081.440148581827
304,0.0,0.0,0.0,157.43654012329966,2009.5281631946
305,0.0,0.0,0.0,170.0223636786616,2021.314282269293
306,0.0,0.0,0.0,291.70772285494786,2196.4570155296624
307,0.0,0.0,0.0,396.2089810707286,2606.0909704709347
308,0.0,0.0,0.0,321.7913073286202,2504.268500247665
309,0.0,0.0,0.0,269.42266492011095,2302.168810305681
310,0.0,0.0,0.0,248.1969196199355,2060.3458103783037
311,0.0,0.0,0.0,135.08803232402528,1739.1294181644012
312,0.0,0.0,0.0,400.1971947820596,1456.1175561420478
313,0.0,0.0,0.0,365.6049162600476,1281.4676842246117
314,0.0,0.0,0.0,100.73793613590196,1569.8920713383154
315,0.0,0.0,0.0,119.9023277448255,1476.8036357211395
316,0.0,0.0,0.0,112.47950024068359,1265.1447697685817
317,0.0,0.0,0.0,78.74512480237996,1353.106953755939
318,0.0,0.0,0.0,71.73292179846692,1596.5650267443718
319,0.0,0.0,0.0,231.9222479103148,1812.3136153049068
320,0.0,0.0,0.0,362.49589230008996,2489.661381626649
321,0.0,0.0,0.0,362.964657764952,2614.214489014472
322,0.0,0.0,0.0,353.9325175171273,2753.986631044549
323,0.0,0.0,0.0,358.5707561243186,2673.9280266043143
324,0.0,0.0,0.0,351.4237853429718,2530.358000227234
325,0.0,0.0,0.0,320.81826562658114,2489.257520833359
326,0.0,0.0,0.0,289.0086731114145,2445.003097712298
327,0.0,0.0,0.0,257.1232784213953,2317.985977621983
328,0.0,0.0,0.0,238.14999280117647,2241.4374581728102
329,0.0,0.0,0.0,292.96253083705824,2091.986222778469
330,0.0,0.0,0.0,874.6706186983183,2274.2851337904735
331,0.0,0.0,0.0,1147.7938354041517,2765.6600508237284
332,0.0,0.0,0.0,1084.8936861845968,2738.722678470511
333,0.0,0.0,0.0,834.258096872252,2560.4275037742664
334,0.0,0.0,0.0,614.6408959681402,2331.145022593276
335,0.0,0.0,0.0,490.74197929156423,2098.77836490589
336,0.0,0.0,0.0,0.0,1279.7905057187643
337,0.0,0.0,0.0,0.0,1229.373662807365
338,0.0,0.0,0.0,0.0,1056.3574549487212
339,0.0,0.0,0.0,0.0,1001.1321392280961
340,0.0,0.0,0.0,0.0,863.2689077502478
341,0.0,0.0,0.0,0.0,903.9871485496808
342,0.0,0.0,0.0,0.0,1105.1973320548118
343,0.0,0.0,0.0,0.0,1294.16627029506
344,0.0,0.0,0.0,0.0,1409.5840382562972
345,0.0,0.0,0.0,0.0,1397.4566222337148
346,0.0,0.0,0.0,0.0,1451.941971159755
347,0.0,0.0,0.0,0.0,1587.7309125509612
348,0.0,0.0,0.0,0.0,1581.8776654289832
349,0.0,0.0,0.0,0.0,1543.9036164119912
350,0.0,0.0,0.0,0.0,1445.1505601036285
351,0.0,0.0,0.0,0.0,1375.125785347111
352,0.0,0.0,0.0,0.0,1308.3840191741824
353,0.0,0.0,0.0,0.0,1298.4117670434985
354,0.0,0.0,0.0,0.0,1542.5702902155415
355,0.0,0.0,0.0,0.0,1586.3620170715453
356,0.0,0.0,0.0,0.0,1562.054746117549
357,0.0,0.0,0.0,0.0,1429.788217332423
358,0.0,0.0,0.0,0.0,1363.9573014807231
359,0.0,0.0,0.0,0.0,1257.9933413990552
360,883.6097315228326,0.0,0.0,460.026087545549,1244.6890391728698
361,434.5406634197433,0.0,0.0,279.5322946189549,1365.964525604613
362,440.32066552961373,0.0,0.0,305.15114965117084,1184.9550389782924
363,555.9097227232776,0.0,0.0,341.50220197843703,1108.9305780043233
364,725.9797442440005,0.0,0.0,355.2265886028387,1015.2364453038501
365,772.508062230472,0.0,0.0,319.49375188928343,1096.3590244701386
366,482.09641556570256,0.0,0.0,279.43338012076174,1177.9521999831295
367,958.2922891011351,0.0,0.0,499.6259566357056,1383.1765873474103
368,1494.3666663685467,0.0,0.0,289.27183165684755,1582.2252753002053
369,1122.9999993142083,0.0,0.0,348.21252539188845,1695.8050381171847
370,994.3389572741978,0.0,0.0,430.29193988088366,1908.365304057786
371,934.6866210843077,0.0,0.0,486.5420785486971,2058.9043122442686
372,772.6265697721058,0.0,0.0,542.7922236562582,2079.1714632483954
373,789.352543604283,0.0,0.0,555.9935005676931,1959.6581784575642
374,707.2646453763422,0.0,0.0,537.4462595626046,1901.987164826562
375,956.5525721667142,0.0,0.0,562.4859716861154,1813.9778132407932
376,1071.0606905316452,0.0,0.0,591.8305822207806,1752.4446413703056
377,1235.0350914538503,0.0,0.0,751.1801882016098,1692.9187218714737
378,546.8030029652887,0.0,0.0,1332.9465918337232,1999.3519597150039
379,481.2168363365855,0.0,0.0,1707.9340444934815,2192.379981138576
380,661.5679937722491,0.0,0.0,1658.804603011477,2133.9257493432133
381,492.86415764652946,0.0,0.0,1435.605450951477,2156.2101848101443
382,325.6363038913625,0.0,0.0,1223.517114648624,1959.5522378582878
383,483.7098243619197,0.0,0.0,762.3721567555037,1647.1131128520663
384,347.7820547137939,0.0,0.0,216.10304050035933,1118.2234218188185
385,291.6282471763858,0.0,0.0,131.31381115254072,1151.7622690724684
386,335.0507492238202,0.0,0.0,143.34859051937747,1058.0682097769595
387,422.39400398797983,0.0,0.0,160.4249545473894,907.4372656929945
388,482.86972796152725,0.0,0.0,166.87215777962348,803.4745068339503
389,478.60058506967096,0.0,0.0,150.08620831162168,916.7881586760377
390,393.17196893708274,0.0,0.0,131.26734482293938,941.6028168503299
391,510.7055423890233,0.0,0.0,234.7055770640096,1105.8518160785331
392,545.7363655933027,0.0,0.0,135.8890811729525,1375.5988156321698
393,504.95193370755715,0.0,0.0,163.577213368459,1592.5704023792669
394,600.7196183038343,0.0,0.0,202.1350506602514,1750.1171683835048
395,602.9889356631111,0.0,0.0,228.55926077306967,1729.2084243032664
396,530.2219870437394,0.0,0.0,254.98347391104036,1758.34732683626
397,501.42570881669025,0.0,0.0,261.1849397763122,1801.3672590894698
398,507.53912535299617,0.0,0.0,252.47214004037176,1719.588711771617
399,632.1778644845322,0.0,0.0,264.2348597418031,1602.704984172653
400,721.2197246243571,0.0,0.0,278.0198596157768,1708.5627250670232
401,696.7292231588124,0.0,0.0,352.8763412095121,1651.35989506991
402,336.49247728830454,0.0,0.0,626.1684263532939,1904.3754639458161
403,383.0588813960693,0.0,0.0,802.3234985615295,2044.3795383782517
404,253.8053006453785,0.0,0.0,779.2443255107307,2011.966375075618
405,207.41963225075463,0.0,0.0,674.3937165928351,1934.9795995294637
406,203.59392390817774,0.0,0.0,574.762553120674,1934.8696180335485
407,258.2666397900553,0.0,0.0,358.1339092021999,1535.9239358448406
408,213.92101378006186,0.0,0.0,134.63966192136238,1468.6102675157408
409,197.96946601550087,0.0,0.0,191.7291023048878,1201.0441970619354
410,277.88418638113944,0.0,0.0,173.37775576984114,1058.8460038360697
411,275.8394764847565,0.0,0.0,125.99772859207332,1020.640690160878
412,302.62267007301557,0.0,0.0,119.96668601703726,922.8950856327106
413,313.43462309613733,0.0,0.0,141.95169151064212,971.1181681405207
414,181.7464311976975,0.0,0.0,211.02389713464922,1240.2661009258693
415,249.78930125950268,0.0,0.0,344.3979781371625,1557.507337183496
416,277.7559088777523,0.0,0.0,425.6217179554408,1746.799351522828
417,263.03767179255175,0.0,0.0,418.91558071390307,1942.1154686763955
418,410.7295405328946,0.0,0.0,475.7076633610396,2109.7705553481187
419,475.4711268898553,0.0,0.0,577.7274823475569,2121.3601329624366
420,476.8552608714091,0.0,0.0,667.3910222193003,2206.1785952495893
421,489.49331445104235,0.0,0.0,660.3724326851109,2260.339195424148
422,481.1405975559603,0.0,0.0,651.1232104322091,2130.8501175109873
423,545.4035478857612,0.0,0.0,718.1659090701279,2134.9731169993083
424,580.3315314989932,0.0,0.0,941.066339940616,2099.405678857158
425,500.5183526759289,0.0,0.0,1020.5294143751687,1962.645536519266
426,296.284751903679,0.0,0.0,999.6165133034763,1846.6262943485935
427,370.7568482764089,0.0,0.0,1080.2296907539985,2225.503529729091
428,335.7658401382435,0.0,0.0,979.3148893306023,2118.2035817931555
429,352.7128665773404,0.0,0.0,808.3541684969775,1964.8225945427675
430,287.08219094596546,0.0,0.0,684.644820384782,1932.129791703526
431,184.85360494515433,0.0,0.0,522.8507766760921,1506.3647070068666
432,295.28455537357195,0.0,0.0,0.0,1235.4914002103262
433,277.4884453725111,0.0,0.0,0.0,1109.5356075726186
434,245.06214502013495,0.0,0.0,0.0,902.9452596063752
435,239.6147405992545,0.0,0.0,0.0,749.1788133736825
436,307.31897924411146,0.0,0.0,0.0,786.7929094779303
437,310.64560849517545,0.0,0.0,0.0,866.5558668172027
438,200.20907492736956,0.0,0.0,0.0,1012.2627123885638
439,264.2699737037181,0.0,0.0,0.0,1274.191889375817
