,index,Path3,Path8,Path14,Path65,Path66
128,493,479.03908389752115,515.6850124272561,0.0,0.0,0.0
129,494,1213.2913808653716,387.9791795013474,0.0,0.0,0.0
130,495,0.0,1233.333633622185,0.0,0.0,0.0
131,496,195.12817357249006,1320.8893853502334,0.0,0.0,0.0
132,497,1104.9830707222352,833.5318735842765,337.5313236165509,0.0,0.0
133,498,567.0597142198975,1349.239706747263,0.0,1340.942840960296,0.0
134,499,1275.2468405080244,935.8894457431686,0.0,0.0,0.0
135,500,896.0014115601175,549.5246639218992,0.0,0.0,0.0
136,501,2562.7049542023674,1366.0615053820363,0.0,430.45432506451726,0.0
137,502,2540.8843447407035,1343.3862574199036,0.0,0.0,0.0
138,503,806.5914230716996,1305.9251245222895,0.0,0.0,0.0
139,504,1370.8806273028092,762.981086740963,0.0,0.0,0.0
140,505,1903.991696307588,664.6272223620275,0.0,0.0,0.0
141,506,2517.598009335944,665.7788244814424,0.0,0.0,0.0
142,507,0.0,408.0060552041465,0.0,0.0,0.0
143,508,2098.1130920939013,679.9509809787022,0.0,0.0,0.0
144,509,2304.0530289415,895.6351988658474,172.7515718456292,0.0,0.0
145,510,2469.523662796242,735.7424825375697,0.0,0.0,0.0
146,511,2496.4035713402104,836.1022611576933,0.0,0.0,0.0
147,512,2005.3728694300642,847.1035276855746,0.0,0.0,0.0
148,513,1823.637668988388,1312.9665667822694,0.0,0.0,0.0
149,514,2292.3738914375554,727.6544729673044,0.0,0.0,0.0
150,515,1189.4673643010967,827.3324436093628,0.0,0.0,0.0
151,516,43.31815242796236,1226.4199962887742,0.0,0.0,0.0
152,517,344.91079563414735,1270.1449075738608,0.0,0.0,0.0
153,518,0.0,1253.564740468019,469.2447322221618,0.0,0.0
154,519,756.5188474868643,1325.5615749226215,0.0,0.0,0.0
155,520,2335.1915579104643,1368.389966593668,0.0,0.0,0.0
156,521,0.0,1542.6748393329224,0.0,0.0,0.0
157,522,15.031501191409928,1473.2770328063143,0.0,0.0,0.0
158,523,1542.2497442234985,1344.0344477984486,0.0,0.0,0.0
159,524,1829.814178445495,1244.6402523587858,0.0,0.0,0.0
160,525,152.43424688330558,1155.7498558784855,310.04035085998044,0.0,0.0
161,526,0.0,1142.6309139404848,519.5986850051734,0.0,0.0
162,527,407.7854977299102,1449.749692320013,229.9285252001043,0.0,0.0
163,528,671.9240568387831,1461.5576836973705,0.0,0.0,0.0
164,529,2074.966751981021,1423.1313121157764,0.0,0.0,0.0
165,530,368.9837014824719,1329.4258778480846,84.66095819886733,0.0,0.0
166,531,384.84385537255423,1481.0099481865163,0.0,0.0,0.0
167,532,140.17151330244724,1602.0153917491696,492.56178837566705,0.0,0.0
168,533,1830.3701196093734,1587.751615552621,0.0,0.0,0.0
169,534,34.81126002821009,1398.4561712968616,546.7599189230375,0.0,0.0
170,535,799.7636635965057,1394.3632322682113,0.0,0.0,0.0
171,536,547.986743422392,1547.5839210324066,0.0,0.0,0.0
172,537,80.3949105535535,1422.3979943102215,0.0,0.0,0.0
173,538,1022.6694961416183,1369.4936493301466,0.0,0.0,0.0
174,539,0.0,1323.3228281580152,0.0,0.0,0.0
175,540,106.51196766441863,1441.0391462661191,107.929264624295,0.0,0.0
176,541,0.0,1076.7121698579797,0.0,0.0,0.0
177,542,788.8752472931843,1252.8197470963435,0.0,0.0,0.0
178,543,47.80015221072961,1307.1886268590806,0.0,0.0,0.0
179,544,1184.192408123339,1308.3736809694924,0.0,0.0,0.0
180,545,0.0,1293.6996734506379,52.94532569087362,0.0,0.0
181,546,927.5218872808107,1342.4558409080746,0.0,0.0,0.0
182,547,929.8931647284294,1241.154603325474,0.0,0.0,0.0
183,548,269.86495776181897,1270.621595220444,0.0,0.0,0.0
184,549,876.249313952049,1497.9551454801126,115.03665428625538,0.0,0.0
185,550,0.0,1214.8928173839267,0.0,0.0,0.0
186,551,0.0,1320.4743148626699,0.0,0.0,0.0
187,552,694.3073104210762,1439.0379491491553,124.31819625739791,0.0,0.0
188,553,1797.0114266649537,1309.5257097742285,0.0,0.0,0.0
189,554,949.3342222351297,1505.5537018190726,0.0,0.0,0.0
190,555,980.480753505421,1268.0323810303453,0.0,0.0,0.0
191,556,1580.928711357603,1395.2305788962594,0.0,0.0,0.0
192,557,1815.0308107751266,1309.5497190214494,0.0,0.0,0.0
193,558,794.9953760631573,1315.5073632651633,0.0,0.0,0.0
194,559,249.84410657302018,1372.707932382327,0.0,0.0,0.0
195,560,0.0,1257.0020489474682,56.99607860957775,0.0,0.0
196,561,518.4588682703945,1138.014150548879,0.0,0.0,0.0
197,562,386.3861225081967,1497.5660299112094,249.18548473816008,0.0,0.0
198,563,1461.2961435099994,1290.3985536467385,13.363729992299314,0.0,0.0
199,564,366.7336445088485,1224.2867419061588,183.58515371472905,0.0,0.0
200,565,40.127267837774156,1424.615096018806,44.74212326151874,0.0,0.0
201,566,0.0,1281.2393674333925,0.0,0.0,0.0
202,567,0.0,1264.3761698900266,156.57058387876359,0.0,0.0
203,568,0.0,1333.4164564287476,0.0,0.0,0.0
204,569,280.1812239405172,1194.7030187713099,0.0,0.0,0.0
205,570,0.0,1400.0861833274869,0.0,0.0,0.0
206,571,944.022968336553,1326.4636269095492,0.0,0.0,0.0
207,572,607.6812830090764,1393.1887472513372,0.0,0.0,0.0
208,573,45.386891326518615,1358.3332212505227,0.0,0.0,0.0
209,574,336.4509333518865,1343.5153909887895,183.57242091806307,0.0,0.0
210,575,10.82743124097425,1318.9050368992462,391.0489371683437,0.0,0.0
211,576,563.1703366314065,1557.5321106995727,0.0,0.0,0.0
212,577,20.96130408422971,674.3904513965057,0.0,0.0,0.0
213,578,378.343441691659,1314.350894894362,415.09872874925264,0.0,0.0
214,579,897.6580937360892,521.5239030158111,666.3767917799532,0.0,0.0
215,580,1383.154037345143,813.7144348584961,463.65837248715576,0.0,0.0
216,581,0.0,624.2307476896901,555.9544655727183,0.0,0.0
217,582,1115.5569180043706,806.8023570139142,729.0606461523297,0.0,0.0
218,583,0.0,333.455074152228,0.0,0.0,0.0
219,584,393.9781378923981,400.6338745500759,477.69714378293673,0.0,0.0
220,585,683.3015630768214,358.68192478143766,226.95429599416215,0.0,0.0
221,586,703.6484351794502,714.5953295463505,226.6423968210836,0.0,0.0
222,587,403.65198824971037,654.1577645688911,708.7330681663052,0.0,0.0
223,588,0.0,625.3898481022576,11.163609801080769,0.0,0.0
224,589,0.0,693.5127322029525,535.8105880613805,0.0,0.0
225,590,371.04293069129113,712.91599699587,735.8348789624865,0.0,0.0
226,591,0.0,891.1650294697499,607.3208044893073,0.0,0.0
227,592,661.6833758889318,887.9429950568519,239.91012068528914,0.0,0.0
228,593,648.4893328719169,689.8143287362914,478.8753866580676,0.0,0.0
229,594,1426.7913551728977,708.8202355298052,929.2912568670872,0.0,0.0
230,595,0.0,391.041443679344,584.4526333721667,0.0,0.0
231,596,0.0,1314.7337156203798,240.73807971746967,0.0,0.0
232,597,586.5570705890353,1414.366248207846,413.2686056832782,0.0,0.0
233,598,621.1111344151609,561.6340339901367,277.14079081978383,0.0,0.0
234,599,0.0,574.2138053903241,29.539400455028453,0.0,0.0
235,600,0.0,759.6284396515724,1519.1008457115731,0.0,0.0
236,601,0.0,1280.645833009529,685.004888772277,0.0,0.0
237,602,0.0,1380.3620477425409,463.5910824148996,0.0,0.0
238,603,0.0,1430.3945130098184,0.0,0.0,0.0
239,604,779.0011421021272,1513.9999865785862,544.7064488305101,0.0,0.0
240,605,711.7736390996703,791.5336650843718,301.34122407630525,0.0,0.0
241,606,124.14648491626377,590.3958678267459,0.0,0.0,0.0
242,607,1166.2899023017228,649.3159560686987,0.0,0.0,0.0
243,608,1263.8281275090885,387.7907475811982,844.3854560366832,0.0,0.0
244,609,0.0,1515.0081467388638,848.8737291844569,307.7436679030417,0.0
245,610,0.0,1442.2246044522053,1206.9711803036337,857.9417967731879,0.0
246,611,0.0,240.91786479148686,1239.2212621618041,1328.9257430737002,0.0
247,612,0.0,1308.7299053001775,1209.1105998605135,0.0,0.0
248,613,0.0,581.0884398190533,1456.6657551182352,501.4822102829731,0.0
249,614,239.51900821106037,478.84858024776076,920.0299925934024,0.0,0.0
250,615,0.0,1473.2782597887558,953.7877837957674,0.0,0.0
251,616,0.0,1523.2335380520212,1358.997879952859,0.0,0.0
252,617,0.0,1521.1275687037505,1367.4806159238076,511.8361991851153,0.0
253,618,0.0,1329.4393209076345,1165.4817059728591,617.4123508428438,0.0
254,619,0.0,1373.1178252940927,750.296214519156,0.0,0.0
255,620,0.0,1352.4816662250153,835.7281693596714,0.0,0.0
256,621,751.5286232871038,1366.6301915877268,702.9482046575458,0.0,0.0
257,622,0.0,1602.6457938750134,727.2926094239996,0.0,0.0
258,623,0.0,1212.0201439124858,205.9028818082409,0.0,0.0
259,624,1258.5203845542555,1331.6389114150281,671.7150458713922,0.0,0.0
260,625,59.88233480644146,381.32422053796256,709.9596088643553,0.0,0.0
261,626,0.0,374.9580391283629,756.3438309292818,0.0,0.0
262,627,0.0,1224.6413782054324,909.762174654516,0.0,0.0
263,628,358.48743637678564,1382.8297529321014,215.74877249512318,0.0,0.0
264,629,0.0,758.4066035740088,733.956710207891,0.0,0.0
265,630,0.0,543.3942658651001,895.7435792719236,0.0,0.0
266,631,0.0,405.4877144886469,976.1580125944447,0.0,0.0
267,632,0.0,1305.3291871696038,923.5175729877781,0.0,0.0
268,633,0.0,1443.5298846815954,1263.1970052018046,0.0,0.0
269,634,0.0,1386.8288384514865,1529.0342950135323,0.0,0.0
270,635,658.4861232912679,348.88270566762884,844.5905422126317,0.0,0.0
271,636,2043.9806963164572,550.2525906023135,324.3776424316165,0.0,0.0
272,637,0.0,607.9465499978891,771.7939491241316,0.0,0.0
273,638,1122.7141999245534,1263.260437472186,526.9310159596104,0.0,0.0
274,639,0.0,1425.2424274027856,908.1390719193004,383.12643174780135,0.0
275,640,617.9361069974708,1356.1061066942775,671.1161445672162,0.0,0.0
276,641,0.0,1371.159712911591,633.6318291852522,157.26712548096805,0.0
277,642,359.1542451005232,1317.9744745290925,832.2420285032933,0.0,0.0
278,643,178.4353292484494,1215.407841687616,1116.8934984984962,79.07938269706334,0.0
279,644,853.9926802781081,1192.2491324569455,388.7402333349109,0.0,0.0
280,645,727.6844136348892,1248.5689688820262,530.1823615400941,0.0,0.0
281,646,135.53102985257283,1408.9110601032373,703.4311690339595,108.1316040885102,0.0
282,647,148.21223127083314,1477.5714320897987,971.092255742817,264.78785295036704,0.0
283,648,2241.455796556909,1205.87225773541,770.0196753627847,0.0,0.0
284,649,2686.526906782944,1360.137352286616,769.1131909322183,536.1058019835423,0.0
285,650,446.2037805283731,1387.0092675388746,1054.0100391920369,110.49752729762665,0.0
286,651,0.0,1250.3312934062367,638.198963851534,0.0,0.0
287,652,0.0,1214.2434872008027,900.3073960176603,0.0,0.0
288,653,418.13676909148126,1149.6742045249246,600.512860732661,0.0,0.0
289,654,0.0,1259.9554711483904,1272.9898837036646,0.0,0.0
290,655,0.0,1344.517691288336,590.3869856369762,0.0,0.0
291,656,104.01243808908451,1434.948502997952,1096.7919810252456,0.0,0.0
292,657,0.0,1346.6004699896964,1099.6214894824334,675.8157194757372,0.0
293,658,655.7740977247545,1319.520173715872,677.4563947906371,0.0,0.0
294,659,446.0982098384848,1279.5782198035608,844.1876822193387,225.9072962282761,0.0
295,660,98.3902017145772,1425.005195905773,921.2523629414737,214.6355752493137,0.0
296,661,232.42423047786681,1368.497710783887,725.845607030436,28.238696009876946,0.0
297,662,42.479108344454154,1465.8517002052038,1018.2771886014673,539.8681751528675,0.0
298,663,672.693392247269,1509.0215986051364,1088.688861533592,0.0,0.0
299,664,0.0,1561.9267598318897,1703.0478005662906,0.0,0.0
300,665,446.6753514915736,1314.160937654447,1174.3221926396382,0.0,0.0
301,666,0.0,1209.7171201638273,1040.3951597984435,0.0,0.0
302,667,304.38351140046484,1418.7897912610413,933.6657804716573,0.0,0.0
303,668,97.43906378973476,1310.8551138273165,1010.5930343844698,0.0,0.0
304,669,0.0,1224.062539659971,726.2255064628973,0.0,0.0
305,670,2174.325012007413,1296.2638094269244,0.0,0.0,0.0
306,671,0.0,1393.2109524054351,1045.8082921511875,278.0026459029224,0.0
307,672,0.0,1301.685916977885,880.1996085027597,0.0,0.0
308,673,0.0,1389.789887905972,279.5854675980769,0.0,0.0
309,674,568.5649694294577,1349.6685256101453,219.50147320087441,221.29061428976613,0.0
310,675,0.0,1307.3925079591252,497.3774526775693,500.85523644112516,0.0
311,676,0.0,1288.65470744733,709.3826603589218,678.8375181132893,0.0
312,677,0.0,1330.3034579696746,430.4725716923815,245.26406231775127,0.0
313,678,0.0,1206.0636230223922,1231.7492069294412,538.9093868501822,0.0
314,679,136.41468979257834,1111.3391885361827,429.7790480015979,0.0,0.0
315,680,0.0,1174.397184387987,695.4493950814591,0.0,0.0
316,681,0.0,1151.7695729178727,1160.5659004024749,1204.0465333697034,0.0
317,682,0.0,1355.4857641153358,765.9473261390551,154.70815980681618,0.0
318,683,598.2258954223338,1454.9358025079746,387.16088535151647,0.0,0.0
319,684,522.910345783339,1417.916322903356,561.6412673242411,0.0,0.0
320,685,576.7846250420473,1372.2634421152554,543.1134837724896,0.0,0.0
321,686,0.0,1304.698034062524,620.4788773354859,0.0,0.0
322,687,426.32205405131225,1470.8526722514832,841.162398581593,284.95270054461184,0.0
323,688,0.0,1331.8959984706282,739.4070496151857,476.6487878551016,0.0
324,689,0.0,1308.4536334079905,1118.450431663147,1180.018409990406,0.0
325,690,0.0,1305.9230332218374,937.1046276156143,624.0462328194402,0.0
326,691,0.0,1430.9739372573272,474.61708595739515,53.99427461940763,0.0
327,692,0.0,1449.050700198019,301.9446919435136,494.28240179736804,0.0
328,693,359.5418977654354,1485.4244715304428,693.2457573137433,1088.1500219372006,0.0
329,694,717.766425685203,1365.3069326451207,505.3143239213255,755.6833716025908,0.0
330,695,1601.177559996188,1364.3443517583505,624.0736483498436,33.204935920780486,0.0
331,696,0.0,1323.5238777028715,1157.2339626365833,640.5778732516434,0.0
332,697,364.6530325762168,1323.9340110608916,0.0,0.0,0.0
333,698,702.0713943079137,1366.8768801185056,521.3897216525817,0.0,0.0
334,699,549.9624039175994,1240.7261463274938,920.2000339173957,0.0,0.0
335,700,765.0739646626622,1353.8548209467542,474.7145657848223,0.0,0.0
336,701,0.0,1098.0362549610004,697.016610887197,0.0,0.0
337,702,0.0,1178.9902225001115,790.2720934329942,699.4528859513222,0.0
338,703,840.6299506006708,1168.5972896997725,411.9608220297216,60.27843025189105,0.0
339,704,160.06722023512742,1315.5577563168476,761.221731732816,252.8972142002884,0.0
340,705,999.2913897936819,1453.4478428194825,454.4494390352166,0.0,0.0
341,706,0.0,1412.3234118140201,395.36743327311416,0.0,0.0
342,707,0.0,1382.8120681876615,637.1941784585695,0.0,0.0
343,708,0.0,1337.7809481148565,529.1710157869279,0.0,0.0
344,709,0.0,1411.7179568535364,336.1175121581158,0.0,0.0
345,710,0.0,1314.1188939171172,462.55364357322713,0.0,0.0
346,711,0.0,1272.5328945312035,399.4738766243487,0.0,0.0
347,712,0.0,1316.7553484466273,549.3497594939506,0.0,0.0
348,713,0.0,1327.4662676626656,575.959881106055,0.0,0.0
349,714,44.44735445707781,1304.1060194496822,389.2683680246855,0.0,0.0
350,715,0.0,1273.0302625955374,435.370370783049,0.0,0.0
351,716,0.0,1387.4495321217062,104.77053756299448,0.0,0.0
352,717,0.0,1319.9387411879104,36.862489183702,0.0,0.0
353,718,0.0,1185.4092262806425,175.7356669769292,0.0,0.0
354,719,0.0,1201.2687439311328,131.04838518803075,0.0,0.0
355,720,65.9484272910084,1234.9768884866085,549.3706735296645,0.0,0.0
356,721,672.319887600991,1385.0705356976327,169.88055224965169,0.0,0.0
357,722,0.0,1327.9744085418922,618.2062319532098,0.0,0.0
358,723,472.0811896060457,1339.082590794576,264.7017925498106,0.0,0.0
359,724,147.8930557430536,1349.463577024341,471.6268394257033,0.0,0.0
360,725,0.0,369.709296905847,195.39166610785455,0.0,0.0
361,726,0.0,403.31656348072477,328.9033685766281,0.0,0.0
362,727,0.0,1300.646324396284,778.5897112141512,0.0,0.0
363,728,0.0,488.58947814412386,589.9282155610148,0.0,0.0
364,729,140.99354445952778,351.89505410891036,444.2525615598764,0.0,0.0
