,Generator,Time,Value,Zones
4706,ELSEGN_2_UN2021,3,-0.0,SCE
4707,ELSEGN_2_UN2021,4,-0.0,SCE
4708,ELSEGN_2_UN2021,5,-0.0,SCE
4709,ELSEGN_2_UN2021,6,-0.0,SCE
4710,ELSEGN_2_UN2021,7,-0.0,SCE
4711,ELSEGN_2_UN2021,8,-0.0,SCE
4712,ELSEGN_2_UN2021,9,-0.0,SCE
4713,ELSEGN_2_UN2021,10,-0.0,SCE
4714,ELSEGN_2_UN2021,11,-0.0,SCE
4715,ELSEGN_2_UN2021,12,-0.0,SCE
4716,ELSEGN_2_UN2021,13,-0.0,SCE
4717,ELSEGN_2_UN2021,14,-0.0,SCE
4718,ELSEGN_2_UN2021,15,-0.0,SCE
4719,ELSEGN_2_UN2021,16,0.0,SCE
4720,ELSEGN_2_UN2021,17,0.0,SCE
4721,ELSEGN_2_UN2021,18,0.0,SCE
4722,ELSEGN_2_UN2021,19,0.0,SCE
4723,ELSEGN_2_UN2021,20,0.0,SCE
4724,ELSEGN_2_UN2021,21,0.0,SCE
4725,ELSEGN_2_UN2021,22,0.0,SCE
4726,ELSEGN_2_UN2021,23,-0.0,SCE
4727,ELSEGN_2_UN2021,24,-0.0,SCE
4728,SYCAMR_2_UNIT1,1,1.0,SCE
4729,SYCAMR_2_UNIT1,2,1.0,SCE
4730,SYCAMR_2_UNIT1,3,1.0,SCE
4731,SYCAMR_2_UNIT1,4,1.0,SCE
4732,SYCAMR_2_UNIT1,5,1.0,SCE
4733,SYCAMR_2_UNIT1,6,1.0,SCE
4734,SYCAMR_2_UNIT1,7,1.0,SCE
4735,SYCAMR_2_UNIT1,8,1.0,SCE
4736,SYCAMR_2_UNIT1,9,1.0,SCE
4737,SYCAMR_2_UNIT1,10,1.0,SCE
4738,SYCAMR_2_UNIT1,11,1.0,SCE
4739,SYCAMR_2_UNIT1,12,1.0,SCE
4740,SYCAMR_2_UNIT1,13,1.0,SCE
4741,SYCAMR_2_UNIT1,14,1.0,SCE
4742,SYCAMR_2_UNIT1,15,1.0,SCE
4743,SYCAMR_2_UNIT1,16,1.0,SCE
4744,SYCAMR_2_UNIT1,17,1.0,SCE
4745,SYCAMR_2_UNIT1,18,1.0,SCE
4746,SYCAMR_2_UNIT1,19,1.0,SCE
4747,SYCAMR_2_UNIT1,20,1.0,SCE
4748,SYCAMR_2_UNIT1,21,1.0,SCE
4749,SYCAMR_2_UNIT1,22,1.0,SCE
4750,SYCAMR_2_UNIT1,23,1.0,SCE
4751,SYCAMR_2_UNIT1,24,1.0,SCE
4752,VERNON_6_GONZL2,1,0.0,SCE
4753,VERNON_6_GONZL2,2,0.0,SCE
4754,VERNON_6_GONZL2,3,0.0,SCE
4755,VERNON_6_GONZL2,4,0.0,SCE
4756,VERNON_6_GONZL2,5,0.0,SCE
4757,VERNON_6_GONZL2,6,0.0,SCE
4758,VERNON_6_GONZL2,7,0.0,SCE
4759,VERNON_6_GONZL2,8,0.0,SCE
4760,VERNON_6_GONZL2,9,0.0,SCE
4761,VERNON_6_GONZL2,10,0.0,SCE
4762,VERNON_6_GONZL2,11,0.0,SCE
4763,VERNON_6_GONZL2,12,0.0,SCE
4764,VERNON_6_GONZL2,13,0.0,SCE
4765,VERNON_6_GONZL2,14,0.0,SCE
4766,VERNON_6_GONZL2,15,0.0,SCE
4767,VERNON_6_GONZL2,16,0.0,SCE
4768,VERNON_6_GONZL2,17,0.0,SCE
4769,VERNON_6_GONZL2,18,0.0,SCE
4770,VERNON_6_GONZL2,19,0.0,SCE
4771,VERNON_6_GONZL2,20,0.0,SCE
4772,VERNON_6_GONZL2,21,0.0,SCE
4773,VERNON_6_GONZL2,22,0.0,SCE
4774,VERNON_6_GONZL2,23,0.0,SCE
4775,VERNON_6_GONZL2,24,0.0,SCE
4776,VERNON_6_GONZL1,1,0.0,SCE
4777,VERNON_6_GONZL1,2,0.0,SCE
4778,VERNON_6_GONZL1,3,0.0,SCE
4779,VERNON_6_GONZL1,4,0.0,SCE
4780,VERNON_6_GONZL1,5,0.0,SCE
4781,VERNON_6_GONZL1,6,0.0,SCE
4782,VERNON_6_GONZL1,7,0.0,SCE
4783,VERNON_6_GONZL1,8,0.0,SCE
4784,VERNON_6_GONZL1,9,0.0,SCE
4785,VERNON_6_GONZL1,10,0.0,SCE
4786,VERNON_6_GONZL1,11,0.0,SCE
4787,VERNON_6_GONZL1,12,0.0,SCE
4788,VERNON_6_GONZL1,13,0.0,SCE
4789,VERNON_6_GONZL1,14,0.0,SCE
4790,VERNON_6_GONZL1,15,0.0,SCE
4791,VERNON_6_GONZL1,16,0.0,SCE
4792,VERNON_6_GONZL1,17,0.0,SCE
4793,VERNON_6_GONZL1,18,0.0,SCE
4794,VERNON_6_GONZL1,19,0.0,SCE
4795,VERNON_6_GONZL1,20,0.0,SCE
4796,VERNON_6_GONZL1,21,0.0,SCE
4797,VERNON_6_GONZL1,22,0.0,SCE
4798,VERNON_6_GONZL1,23,0.0,SCE
4799,VERNON_6_GONZL1,24,0.0,SCE
4800,GOLETA_6_EXGEN,1,-0.0,SCE
4801,GOLETA_6_EXGEN,2,-0.0,SCE
4802,GOLETA_6_EXGEN,3,-0.0,SCE
4803,GOLETA_6_EXGEN,4,-0.0,SCE
4804,GOLETA_6_EXGEN,5,-0.0,SCE
4805,GOLETA_6_EXGEN,6,-0.0,SCE
4806,GOLETA_6_EXGEN,7,-0.0,SCE
4807,GOLETA_6_EXGEN,8,-0.0,SCE
4808,GOLETA_6_EXGEN,9,-0.0,SCE
4809,GOLETA_6_EXGEN,10,-0.0,SCE
4810,GOLETA_6_EXGEN,11,-0.0,SCE
4811,GOLETA_6_EXGEN,12,-0.0,SCE
4812,GOLETA_6_EXGEN,13,-0.0,SCE
4813,GOLETA_6_EXGEN,14,-0.0,SCE
4814,GOLETA_6_EXGEN,15,-0.0,SCE
4815,GOLETA_6_EXGEN,16,-0.0,SCE
4816,GOLETA_6_EXGEN,17,-0.0,SCE
4817,GOLETA_6_EXGEN,18,-0.0,SCE
4818,GOLETA_6_EXGEN,19,0.0,SCE
4819,GOLETA_6_EXGEN,20,0.0,SCE
4820,GOLETA_6_EXGEN,21,-0.0,SCE
4821,GOLETA_6_EXGEN,22,-0.0,SCE
4822,GOLETA_6_EXGEN,23,-0.0,SCE
4823,GOLETA_6_EXGEN,24,-0.0,SCE
4824,HARBGN_7_UNITS,1,-0.0,SCE
4825,HARBGN_7_UNITS,2,-0.0,SCE
4826,HARBGN_7_UNITS,3,-0.0,SCE
4827,HARBGN_7_UNITS,4,-0.0,SCE
4828,HARBGN_7_UNITS,5,-0.0,SCE
4829,HARBGN_7_UNITS,6,-0.0,SCE
4830,HARBGN_7_UNITS,7,-0.0,SCE
4831,HARBGN_7_UNITS,8,-0.0,SCE
4832,HARBGN_7_UNITS,9,-0.0,SCE
4833,HARBGN_7_UNITS,10,-0.0,SCE
4834,HARBGN_7_UNITS,11,-0.0,SCE
4835,HARBGN_7_UNITS,12,-0.0,SCE
4836,HARBGN_7_UNITS,13,-0.0,SCE
4837,HARBGN_7_UNITS,14,-0.0,SCE
4838,HARBGN_7_UNITS,15,-0.0,SCE
4839,HARBGN_7_UNITS,16,-0.0,SCE
4840,HARBGN_7_UNITS,17,-0.0,SCE
4841,HARBGN_7_UNITS,18,-0.0,SCE
4842,HARBGN_7_UNITS,19,-0.0,SCE
4843,HARBGN_7_UNITS,20,-0.0,SCE
4844,HARBGN_7_UNITS,21,-0.0,SCE
4845,HARBGN_7_UNITS,22,-0.0,SCE
4846,HARBGN_7_UNITS,23,-0.0,SCE
4847,HARBGN_7_UNITS,24,-0.0,SCE
4848,RVSIDE_6_SPRING,1,0.0,SCE
4849,RVSIDE_6_SPRING,2,0.0,SCE
4850,RVSIDE_6_SPRING,3,0.0,SCE
4851,RVSIDE_6_SPRING,4,0.0,SCE
4852,RVSIDE_6_SPRING,5,0.0,SCE
4853,RVSIDE_6_SPRING,6,0.0,SCE
4854,RVSIDE_6_SPRING,7,0.0,SCE
4855,RVSIDE_6_SPRING,8,0.0,SCE
4856,RVSIDE_6_SPRING,9,0.0,SCE
4857,RVSIDE_6_SPRING,10,0.0,SCE
4858,RVSIDE_6_SPRING,11,0.0,SCE
4859,RVSIDE_6_SPRING,12,0.0,SCE
4860,RVSIDE_6_SPRING,13,0.0,SCE
4861,RVSIDE_6_SPRING,14,0.0,SCE
4862,RVSIDE_6_SPRING,15,0.0,SCE
4863,RVSIDE_6_SPRING,16,0.0,SCE
4864,RVSIDE_6_SPRING,17,0.0,SCE
4865,RVSIDE_6_SPRING,18,0.0,SCE
4866,RVSIDE_6_SPRING,19,0.0,SCE
4867,RVSIDE_6_SPRING,20,0.0,SCE
4868,RVSIDE_6_SPRING,21,0.0,SCE
4869,RVSIDE_6_SPRING,22,0.0,SCE
4870,RVSIDE_6_SPRING,23,0.0,SCE
4871,RVSIDE_6_SPRING,24,0.0,SCE
4872,INDIGO_1_UNIT3,1,-0.0,SCE
4873,INDIGO_1_UNIT3,2,-0.0,SCE
4874,INDIGO_1_UNIT3,3,-0.0,SCE
4875,INDIGO_1_UNIT3,4,-0.0,SCE
4876,INDIGO_1_UNIT3,5,-0.0,SCE
4877,INDIGO_1_UNIT3,6,-0.0,SCE
4878,INDIGO_1_UNIT3,7,-0.0,SCE
4879,INDIGO_1_UNIT3,8,-0.0,SCE
4880,INDIGO_1_UNIT3,9,-0.0,SCE
4881,INDIGO_1_UNIT3,10,-0.0,SCE
4882,INDIGO_1_UNIT3,11,-0.0,SCE
4883,INDIGO_1_UNIT3,12,-0.0,SCE
4884,INDIGO_1_UNIT3,13,-0.0,SCE
4885,INDIGO_1_UNIT3,14,-0.0,SCE
4886,INDIGO_1_UNIT3,15,-0.0,SCE
4887,INDIGO_1_UNIT3,16,-0.0,SCE
4888,INDIGO_1_UNIT3,17,-0.0,SCE
4889,INDIGO_1_UNIT3,18,-0.0,SCE
4890,INDIGO_1_UNIT3,19,-0.0,SCE
4891,INDIGO_1_UNIT3,20,-0.0,SCE
4892,INDIGO_1_UNIT3,21,-0.0,SCE
4893,INDIGO_1_UNIT3,22,-0.0,SCE
4894,INDIGO_1_UNIT3,23,-0.0,SCE
4895,INDIGO_1_UNIT3,24,-0.0,SCE
4896,INDIGO_1_UNIT2,1,-0.0,SCE
4897,INDIGO_1_UNIT2,2,-0.0,SCE
4898,INDIGO_1_UNIT2,3,-0.0,SCE
4899,INDIGO_1_UNIT2,4,-0.0,SCE
4900,INDIGO_1_UNIT2,5,-0.0,SCE
4901,INDIGO_1_UNIT2,6,-0.0,SCE
4902,INDIGO_1_UNIT2,7,-0.0,SCE
4903,INDIGO_1_UNIT2,8,-0.0,SCE
4904,INDIGO_1_UNIT2,9,-0.0,SCE
4905,INDIGO_1_UNIT2,10,-0.0,SCE
4906,INDIGO_1_UNIT2,11,-0.0,SCE
4907,INDIGO_1_UNIT2,12,-0.0,SCE
4908,INDIGO_1_UNIT2,13,-0.0,SCE
4909,INDIGO_1_UNIT2,14,-0.0,SCE
4910,INDIGO_1_UNIT2,15,-0.0,SCE
4911,INDIGO_1_UNIT2,16,-0.0,SCE
4912,INDIGO_1_UNIT2,17,-0.0,SCE
4913,INDIGO_1_UNIT2,18,-0.0,SCE
4914,INDIGO_1_UNIT2,19,0.0,SCE
4915,INDIGO_1_UNIT2,20,-0.0,SCE
4916,INDIGO_1_UNIT2,21,-0.0,SCE
4917,INDIGO_1_UNIT2,22,-0.0,SCE
4918,INDIGO_1_UNIT2,23,-0.0,SCE
4919,INDIGO_1_UNIT2,24,-0.0,SCE
4920,INDIGO_1_UNIT1,1,-0.0,SCE
4921,INDIGO_1_UNIT1,2,-0.0,SCE
4922,INDIGO_1_UNIT1,3,-0.0,SCE
4923,INDIGO_1_UNIT1,4,-0.0,SCE
4924,INDIGO_1_UNIT1,5,-0.0,SCE
4925,INDIGO_1_UNIT1,6,-0.0,SCE
4926,INDIGO_1_UNIT1,7,-0.0,SCE
4927,INDIGO_1_UNIT1,8,-0.0,SCE
4928,INDIGO_1_UNIT1,9,-0.0,SCE
4929,INDIGO_1_UNIT1,10,-0.0,SCE
4930,INDIGO_1_UNIT1,11,-0.0,SCE
4931,INDIGO_1_UNIT1,12,-0.0,SCE
4932,INDIGO_1_UNIT1,13,-0.0,SCE
4933,INDIGO_1_UNIT1,14,-0.0,SCE
4934,INDIGO_1_UNIT1,15,-0.0,SCE
4935,INDIGO_1_UNIT1,16,-0.0,SCE
4936,INDIGO_1_UNIT1,17,-0.0,SCE
4937,INDIGO_1_UNIT1,18,-0.0,SCE
4938,INDIGO_1_UNIT1,19,-0.0,SCE
4939,INDIGO_1_UNIT1,20,-0.0,SCE
4940,INDIGO_1_UNIT1,21,-0.0,SCE
4941,INDIGO_1_UNIT1,22,-0.0,SCE
4942,INDIGO_1_UNIT1,23,-0.0,SCE
4943,INDIGO_1_UNIT1,24,-0.0,SCE
4944,ORMOND_7_UNIT2,1,0.0,SCE
4945,ORMOND_7_UNIT2,2,0.0,SCE
4946,ORMOND_7_UNIT2,3,0.0,SCE
4947,ORMOND_7_UNIT2,4,0.0,SCE
4948,ORMOND_7_UNIT2,5,0.0,SCE
4949,ORMOND_7_UNIT2,6,0.0,SCE
4950,ORMOND_7_UNIT2,7,0.0,SCE
4951,ORMOND_7_UNIT2,8,0.0,SCE
4952,ORMOND_7_UNIT2,9,0.0,SCE
4953,ORMOND_7_UNIT2,10,0.0,SCE
4954,ORMOND_7_UNIT2,11,0.0,SCE
4955,ORMOND_7_UNIT2,12,0.0,SCE
4956,ORMOND_7_UNIT2,13,0.0,SCE
4957,ORMOND_7_UNIT2,14,0.0,SCE
4958,ORMOND_7_UNIT2,15,0.0,SCE
4959,ORMOND_7_UNIT2,16,0.0,SCE
4960,ORMOND_7_UNIT2,17,0.0,SCE
4961,ORMOND_7_UNIT2,18,0.0,SCE
4962,ORMOND_7_UNIT2,19,0.0,SCE
4963,ORMOND_7_UNIT2,20,0.0,SCE
4964,ORMOND_7_UNIT2,21,0.0,SCE
4965,ORMOND_7_UNIT2,22,0.0,SCE
4966,ORMOND_7_UNIT2,23,0.0,SCE
4967,ORMOND_7_UNIT2,24,0.0,SCE
4968,ORMOND_7_UNIT1,1,0.0,SCE
4969,ORMOND_7_UNIT1,2,0.0,SCE
4970,ORMOND_7_UNIT1,3,0.0,SCE
4971,ORMOND_7_UNIT1,4,0.0,SCE
4972,ORMOND_7_UNIT1,5,0.0,SCE
4973,ORMOND_7_UNIT1,6,0.0,SCE
4974,ORMOND_7_UNIT1,7,0.0,SCE
4975,ORMOND_7_UNIT1,8,0.0,SCE
4976,ORMOND_7_UNIT1,9,0.0,SCE
4977,ORMOND_7_UNIT1,10,0.0,SCE
4978,ORMOND_7_UNIT1,11,0.0,SCE
4979,ORMOND_7_UNIT1,12,0.0,SCE
4980,ORMOND_7_UNIT1,13,0.0,SCE
4981,ORMOND_7_UNIT1,14,0.0,SCE
4982,ORMOND_7_UNIT1,15,0.0,SCE
4983,ORMOND_7_UNIT1,16,0.0,SCE
4984,ORMOND_7_UNIT1,17,0.0,SCE
4985,ORMOND_7_UNIT1,18,0.0,SCE
4986,ORMOND_7_UNIT1,19,0.0,SCE
4987,ORMOND_7_UNIT1,20,0.0,SCE
4988,ORMOND_7_UNIT1,21,0.0,SCE
4989,ORMOND_7_UNIT1,22,0.0,SCE
4990,ORMOND_7_UNIT1,23,0.0,SCE
4991,ORMOND_7_UNIT1,24,0.0,SCE
4992,REDOND_7_UNIT5,1,0.0,SCE
4993,REDOND_7_UNIT5,2,0.0,SCE
4994,REDOND_7_UNIT5,3,0.0,SCE
4995,REDOND_7_UNIT5,4,0.0,SCE
4996,REDOND_7_UNIT5,5,0.0,SCE
4997,REDOND_7_UNIT5,6,0.0,SCE
4998,REDOND_7_UNIT5,7,0.0,SCE
4999,REDOND_7_UNIT5,8,0.0,SCE
5000,REDOND_7_UNIT5,9,0.0,SCE
5001,REDOND_7_UNIT5,10,0.0,SCE
5002,REDOND_7_UNIT5,11,0.0,SCE
5003,REDOND_7_UNIT5,12,0.0,SCE
5004,REDOND_7_UNIT5,13,0.0,SCE
5005,REDOND_7_UNIT5,14,0.0,SCE
5006,REDOND_7_UNIT5,15,0.0,SCE
5007,REDOND_7_UNIT5,16,0.0,SCE
5008,REDOND_7_UNIT5,17,0.0,SCE
5009,REDOND_7_UNIT5,18,0.0,SCE
5010,REDOND_7_UNIT5,19,0.0,SCE
5011,REDOND_7_UNIT5,20,0.0,SCE
5012,REDOND_7_UNIT5,21,0.0,SCE
5013,REDOND_7_UNIT5,22,0.0,SCE
5014,REDOND_7_UNIT5,23,0.0,SCE
5015,REDOND_7_UNIT5,24,0.0,SCE
5016,REDOND_7_UNIT7,1,0.0,SCE
5017,REDOND_7_UNIT7,2,0.0,SCE
5018,REDOND_7_UNIT7,3,0.0,SCE
5019,REDOND_7_UNIT7,4,0.0,SCE
5020,REDOND_7_UNIT7,5,0.0,SCE
5021,REDOND_7_UNIT7,6,0.0,SCE
5022,REDOND_7_UNIT7,7,0.0,SCE
5023,REDOND_7_UNIT7,8,0.0,SCE
5024,REDOND_7_UNIT7,9,0.0,SCE
5025,REDOND_7_UNIT7,10,0.0,SCE
5026,REDOND_7_UNIT7,11,0.0,SCE
5027,REDOND_7_UNIT7,12,0.0,SCE
5028,REDOND_7_UNIT7,13,0.0,SCE
5029,REDOND_7_UNIT7,14,0.0,SCE
5030,REDOND_7_UNIT7,15,0.0,SCE
5031,REDOND_7_UNIT7,16,0.0,SCE
5032,REDOND_7_UNIT7,17,0.0,SCE
5033,REDOND_7_UNIT7,18,0.0,SCE
5034,REDOND_7_UNIT7,19,0.0,SCE
5035,REDOND_7_UNIT7,20,0.0,SCE
5036,REDOND_7_UNIT7,21,0.0,SCE
5037,REDOND_7_UNIT7,22,0.0,SCE
5038,REDOND_7_UNIT7,23,0.0,SCE
5039,REDOND_7_UNIT7,24,0.0,SCE
5040,REDOND_7_UNIT6,1,0.0,SCE
5041,REDOND_7_UNIT6,2,0.0,SCE
5042,REDOND_7_UNIT6,3,0.0,SCE
5043,REDOND_7_UNIT6,4,0.0,SCE
5044,REDOND_7_UNIT6,5,0.0,SCE
5045,REDOND_7_UNIT6,6,0.0,SCE
5046,REDOND_7_UNIT6,7,0.0,SCE
5047,REDOND_7_UNIT6,8,0.0,SCE
5048,REDOND_7_UNIT6,9,0.0,SCE
5049,REDOND_7_UNIT6,10,0.0,SCE
5050,REDOND_7_UNIT6,11,0.0,SCE
5051,REDOND_7_UNIT6,12,0.0,SCE
5052,REDOND_7_UNIT6,13,0.0,SCE
5053,REDOND_7_UNIT6,14,0.0,SCE
5054,REDOND_7_UNIT6,15,0.0,SCE
5055,REDOND_7_UNIT6,16,0.0,SCE
5056,REDOND_7_UNIT6,17,0.0,SCE
5057,REDOND_7_UNIT6,18,0.0,SCE
5058,REDOND_7_UNIT6,19,0.0,SCE
5059,REDOND_7_UNIT6,20,0.0,SCE
5060,REDOND_7_UNIT6,21,0.0,SCE
5061,REDOND_7_UNIT6,22,0.0,SCE
5062,REDOND_7_UNIT6,23,0.0,SCE
5063,REDOND_7_UNIT6,24,0.0,SCE
5064,VERNON_6_MALBRG,1,0.0,SCE
5065,VERNON_6_MALBRG,2,0.0,SCE
5066,VERNON_6_MALBRG,3,0.0,SCE
5067,VERNON_6_MALBRG,4,0.0,SCE
5068,VERNON_6_MALBRG,5,0.0,SCE
5069,VERNON_6_MALBRG,6,0.0,SCE
5070,VERNON_6_MALBRG,7,0.0,SCE
5071,VERNON_6_MALBRG,8,0.0,SCE
5072,VERNON_6_MALBRG,9,0.0,SCE
5073,VERNON_6_MALBRG,10,0.0,SCE
5074,VERNON_6_MALBRG,11,0.0,SCE
5075,VERNON_6_MALBRG,12,0.0,SCE
5076,VERNON_6_MALBRG,13,0.0,SCE
5077,VERNON_6_MALBRG,14,0.0,SCE
5078,VERNON_6_MALBRG,15,0.0,SCE
5079,VERNON_6_MALBRG,16,0.0,SCE
5080,VERNON_6_MALBRG,17,0.0,SCE
5081,VERNON_6_MALBRG,18,0.0,SCE
5082,VERNON_6_MALBRG,19,0.0,SCE
5083,VERNON_6_MALBRG,20,0.0,SCE
5084,VERNON_6_MALBRG,21,0.0,SCE
5085,VERNON_6_MALBRG,22,0.0,SCE
5086,VERNON_6_MALBRG,23,0.0,SCE
5087,VERNON_6_MALBRG,24,0.0,SCE
5088,REDOND_7_UNIT8,1,0.0,SCE
5089,REDOND_7_UNIT8,2,0.0,SCE
5090,REDOND_7_UNIT8,3,0.0,SCE
5091,REDOND_7_UNIT8,4,0.0,SCE
5092,REDOND_7_UNIT8,5,0.0,SCE
5093,REDOND_7_UNIT8,6,0.0,SCE
5094,REDOND_7_UNIT8,7,0.0,SCE
5095,REDOND_7_UNIT8,8,0.0,SCE
5096,REDOND_7_UNIT8,9,0.0,SCE
5097,REDOND_7_UNIT8,10,0.0,SCE
5098,REDOND_7_UNIT8,11,0.0,SCE
5099,REDOND_7_UNIT8,12,0.0,SCE
5100,REDOND_7_UNIT8,13,0.0,SCE
5101,REDOND_7_UNIT8,14,0.0,SCE
5102,REDOND_7_UNIT8,15,0.0,SCE
5103,REDOND_7_UNIT8,16,0.0,SCE
5104,REDOND_7_UNIT8,17,0.0,SCE
5105,REDOND_7_UNIT8,18,0.0,SCE
5106,REDOND_7_UNIT8,19,0.0,SCE
5107,REDOND_7_UNIT8,20,0.0,SCE
5108,REDOND_7_UNIT8,21,0.0,SCE
5109,REDOND_7_UNIT8,22,0.0,SCE
5110,REDOND_7_UNIT8,23,0.0,SCE
5111,REDOND_7_UNIT8,24,0.0,SCE
5112,CENTER_2_QF,1,1.0,SCE
5113,CENTER_2_QF,2,1.0,SCE
5114,CENTER_2_QF,3,1.0,SCE
5115,CENTER_2_QF,4,1.0,SCE
5116,CENTER_2_QF,5,1.0,SCE
5117,CENTER_2_QF,6,1.0,SCE
5118,CENTER_2_QF,7,1.0,SCE
5119,CENTER_2_QF,8,1.0,SCE
5120,CENTER_2_QF,9,1.0,SCE
5121,CENTER_2_QF,10,1.0,SCE
5122,CENTER_2_QF,11,1.0,SCE
5123,CENTER_2_QF,12,1.0,SCE
5124,CENTER_2_QF,13,1.0,SCE
5125,CENTER_2_QF,14,1.0,SCE
5126,CENTER_2_QF,15,1.0,SCE
5127,CENTER_2_QF,16,1.0,SCE
5128,CENTER_2_QF,17,1.0,SCE
5129,CENTER_2_QF,18,1.0,SCE
5130,CENTER_2_QF,19,1.0,SCE
5131,CENTER_2_QF,20,1.0,SCE
5132,CENTER_2_QF,21,1.0,SCE
5133,CENTER_2_QF,22,1.0,SCE
5134,CENTER_2_QF,23,1.0,SCE
5135,CENTER_2_QF,24,1.0,SCE
5136,MRCHNT_2_PL1X3,1,1.0,SCE
5137,MRCHNT_2_PL1X3,2,1.0,SCE
5138,MRCHNT_2_PL1X3,3,1.0,SCE
5139,MRCHNT_2_PL1X3,4,1.0,SCE
5140,MRCHNT_2_PL1X3,5,1.0,SCE
5141,MRCHNT_2_PL1X3,6,1.0,SCE
5142,MRCHNT_2_PL1X3,7,1.0,SCE
5143,MRCHNT_2_PL1X3,8,1.0,SCE
5144,MRCHNT_2_PL1X3,9,1.0,SCE
5145,MRCHNT_2_PL1X3,10,1.0,SCE
5146,MRCHNT_2_PL1X3,11,1.0,SCE
5147,MRCHNT_2_PL1X3,12,1.0,SCE
5148,MRCHNT_2_PL1X3,13,1.0,SCE
5149,MRCHNT_2_PL1X3,14,1.0,SCE
5150,MRCHNT_2_PL1X3,15,1.0,SCE
5151,MRCHNT_2_PL1X3,16,1.0,SCE
5152,MRCHNT_2_PL1X3,17,1.0,SCE
5153,MRCHNT_2_PL1X3,18,1.0,SCE
5154,MRCHNT_2_PL1X3,19,1.0,SCE
5155,MRCHNT_2_PL1X3,20,1.0,SCE
5156,MRCHNT_2_PL1X3,21,1.0,SCE
5157,MRCHNT_2_PL1X3,22,1.0,SCE
5158,MRCHNT_2_PL1X3,23,1.0,SCE
5159,MRCHNT_2_PL1X3,24,1.0,SCE
5160,HNTGBH_7_UNIT1,1,-0.0,SCE
5161,HNTGBH_7_UNIT1,2,-0.0,SCE
5162,HNTGBH_7_UNIT1,3,-0.0,SCE
5163,HNTGBH_7_UNIT1,4,-0.0,SCE
5164,HNTGBH_7_UNIT1,5,-0.0,SCE
5165,HNTGBH_7_UNIT1,6,-0.0,SCE
5166,HNTGBH_7_UNIT1,7,-0.0,SCE
5167,HNTGBH_7_UNIT1,8,-0.0,SCE
5168,HNTGBH_7_UNIT1,9,-0.0,SCE
5169,HNTGBH_7_UNIT1,10,-0.0,SCE
5170,HNTGBH_7_UNIT1,11,-0.0,SCE
5171,HNTGBH_7_UNIT1,12,-0.0,SCE
5172,HNTGBH_7_UNIT1,13,-0.0,SCE
5173,HNTGBH_7_UNIT1,14,-0.0,SCE
5174,HNTGBH_7_UNIT1,15,-0.0,SCE
5175,HNTGBH_7_UNIT1,16,-0.0,SCE
5176,HNTGBH_7_UNIT1,17,-0.0,SCE
5177,HNTGBH_7_UNIT1,18,-0.0,SCE
5178,HNTGBH_7_UNIT1,19,-0.0,SCE
5179,HNTGBH_7_UNIT1,20,-0.0,SCE
5180,HNTGBH_7_UNIT1,21,-0.0,SCE
5181,HNTGBH_7_UNIT1,22,-0.0,SCE
5182,HNTGBH_7_UNIT1,23,-0.0,SCE
5183,HNTGBH_7_UNIT1,24,-0.0,SCE
5184,HNTGBH_7_UNIT2,1,-0.0,SCE
5185,HNTGBH_7_UNIT2,2,-0.0,SCE
5186,HNTGBH_7_UNIT2,3,-0.0,SCE
5187,HNTGBH_7_UNIT2,4,-0.0,SCE
5188,HNTGBH_7_UNIT2,5,-0.0,SCE
5189,HNTGBH_7_UNIT2,6,-0.0,SCE
5190,HNTGBH_7_UNIT2,7,-0.0,SCE
5191,HNTGBH_7_UNIT2,8,-0.0,SCE
5192,HNTGBH_7_UNIT2,9,-0.0,SCE
5193,HNTGBH_7_UNIT2,10,-0.0,SCE
5194,HNTGBH_7_UNIT2,11,-0.0,SCE
5195,HNTGBH_7_UNIT2,12,-0.0,SCE
5196,HNTGBH_7_UNIT2,13,-0.0,SCE
5197,HNTGBH_7_UNIT2,14,-0.0,SCE
5198,HNTGBH_7_UNIT2,15,-0.0,SCE
5199,HNTGBH_7_UNIT2,16,-0.0,SCE
5200,HNTGBH_7_UNIT2,17,-0.0,SCE
5201,HNTGBH_7_UNIT2,18,-0.0,SCE
5202,HNTGBH_7_UNIT2,19,-0.0,SCE
5203,HNTGBH_7_UNIT2,20,-0.0,SCE
5204,HNTGBH_7_UNIT2,21,-0.0,SCE
5205,HNTGBH_7_UNIT2,22,-0.0,SCE
5206,HNTGBH_7_UNIT2,23,-0.0,SCE
5207,HNTGBH_7_UNIT2,24,-0.0,SCE
5208,MIRLOM_6_PEAKER,1,1.0,SCE
5209,MIRLOM_6_PEAKER,2,1.0,SCE
5210,MIRLOM_6_PEAKER,3,1.0,SCE
5211,MIRLOM_6_PEAKER,4,1.0,SCE
5212,MIRLOM_6_PEAKER,5,1.0,SCE
5213,MIRLOM_6_PEAKER,6,1.0,SCE
5214,MIRLOM_6_PEAKER,7,1.0,SCE
5215,MIRLOM_6_PEAKER,8,1.0,SCE
5216,MIRLOM_6_PEAKER,9,1.0,SCE
5217,MIRLOM_6_PEAKER,10,1.0,SCE
5218,MIRLOM_6_PEAKER,11,1.0,SCE
5219,MIRLOM_6_PEAKER,12,1.0,SCE
5220,MIRLOM_6_PEAKER,13,1.0,SCE
5221,MIRLOM_6_PEAKER,14,1.0,SCE
5222,MIRLOM_6_PEAKER,15,1.0,SCE
