,Generator,Time,Value,Zones,Type,$/MWh
44,CLRMTK_1_QF,21,0.0,PGE_valley,Gas,35.6024
45,CLRMTK_1_QF,22,0.0,PGE_valley,Gas,35.6024
46,CLRMTK_1_QF,23,0.0,PGE_valley,Gas,35.6024
47,CLRMTK_1_QF,24,0.0,PGE_valley,Gas,35.6024
48,HUMBPP_6_UNITS,1,0.0,PGE_valley,Gas,34.111200000000004
49,HUMBPP_6_UNITS,2,0.0,PGE_valley,Gas,34.111200000000004
50,HUMBPP_6_UNITS,3,0.0,PGE_valley,Gas,34.111200000000004
51,HUMBPP_6_UNITS,4,0.0,PGE_valley,Gas,34.111200000000004
52,HUMBPP_6_UNITS,5,0.0,PGE_valley,Gas,34.111200000000004
53,HUMBPP_6_UNITS,6,0.0,PGE_valley,Gas,34.111200000000004
54,HUMBPP_6_UNITS,7,0.0,PGE_valley,Gas,34.111200000000004
55,HUMBPP_6_UNITS,8,0.0,PGE_valley,Gas,34.111200000000004
56,HUMBPP_6_UNITS,9,0.0,PGE_valley,Gas,34.111200000000004
57,HUMBPP_6_UNITS,10,0.0,PGE_valley,Gas,34.111200000000004
58,HUMBPP_6_UNITS,11,0.0,PGE_valley,Gas,34.111200000000004
59,HUMBPP_6_UNITS,12,0.0,PGE_valley,Gas,34.111200000000004
60,HUMBPP_6_UNITS,13,0.0,PGE_valley,Gas,34.111200000000004
61,HUMBPP_6_UNITS,14,0.0,PGE_valley,Gas,34.111200000000004
62,HUMBPP_6_UNITS,15,0.0,PGE_valley,Gas,34.111200000000004
63,HUMBPP_6_UNITS,16,0.0,PGE_valley,Gas,34.111200000000004
64,HUMBPP_6_UNITS,17,0.0,PGE_valley,Gas,34.111200000000004
65,HUMBPP_6_UNITS,18,0.0,PGE_valley,Gas,34.111200000000004
66,HUMBPP_6_UNITS,19,0.0,PGE_valley,Gas,34.111200000000004
67,HUMBPP_6_UNITS,20,0.0,PGE_valley,Gas,34.111200000000004
68,HUMBPP_6_UNITS,21,0.0,PGE_valley,Gas,34.111200000000004
69,HUMBPP_6_UNITS,22,0.0,PGE_valley,Gas,34.111200000000004
70,HUMBPP_6_UNITS,23,0.0,PGE_valley,Gas,34.111200000000004
71,HUMBPP_6_UNITS,24,0.0,PGE_valley,Gas,34.111200000000004
72,SALIRV_2_UNIT,1,0.0,PGE_valley,Gas,37.979000000000006
73,SALIRV_2_UNIT,2,0.0,PGE_valley,Gas,37.979000000000006
74,SALIRV_2_UNIT,3,0.0,PGE_valley,Gas,37.979000000000006
75,SALIRV_2_UNIT,4,0.0,PGE_valley,Gas,37.979000000000006
76,SALIRV_2_UNIT,5,0.0,PGE_valley,Gas,37.979000000000006
77,SALIRV_2_UNIT,6,0.0,PGE_valley,Gas,37.979000000000006
78,SALIRV_2_UNIT,7,0.0,PGE_valley,Gas,37.979000000000006
79,SALIRV_2_UNIT,8,0.0,PGE_valley,Gas,37.979000000000006
80,SALIRV_2_UNIT,9,0.0,PGE_valley,Gas,37.979000000000006
81,SALIRV_2_UNIT,10,0.0,PGE_valley,Gas,37.979000000000006
82,SALIRV_2_UNIT,11,0.0,PGE_valley,Gas,37.979000000000006
83,SALIRV_2_UNIT,12,0.0,PGE_valley,Gas,37.979000000000006
84,SALIRV_2_UNIT,13,0.0,PGE_valley,Gas,37.979000000000006
85,SALIRV_2_UNIT,14,0.0,PGE_valley,Gas,37.979000000000006
86,SALIRV_2_UNIT,15,0.0,PGE_valley,Gas,37.979000000000006
87,SALIRV_2_UNIT,16,0.0,PGE_valley,Gas,37.979000000000006
88,SALIRV_2_UNIT,17,0.0,PGE_valley,Gas,37.979000000000006
89,SALIRV_2_UNIT,18,0.0,PGE_valley,Gas,37.979000000000006
90,SALIRV_2_UNIT,19,0.0,PGE_valley,Gas,37.979000000000006
91,SALIRV_2_UNIT,20,0.0,PGE_valley,Gas,37.979000000000006
92,SALIRV_2_UNIT,21,0.0,PGE_valley,Gas,37.979000000000006
93,SALIRV_2_UNIT,22,0.0,PGE_valley,Gas,37.979000000000006
94,SALIRV_2_UNIT,23,0.0,PGE_valley,Gas,37.979000000000006
95,SALIRV_2_UNIT,24,0.0,PGE_valley,Gas,37.979000000000006
96,GRNLF2_1_UNIT,1,0.0,PGE_valley,Gas,37.979000000000006
97,GRNLF2_1_UNIT,2,0.0,PGE_valley,Gas,37.979000000000006
98,GRNLF2_1_UNIT,3,0.0,PGE_valley,Gas,37.979000000000006
99,GRNLF2_1_UNIT,4,0.0,PGE_valley,Gas,37.979000000000006
100,GRNLF2_1_UNIT,5,0.0,PGE_valley,Gas,37.979000000000006
101,GRNLF2_1_UNIT,6,0.0,PGE_valley,Gas,37.979000000000006
102,GRNLF2_1_UNIT,7,0.0,PGE_valley,Gas,37.979000000000006
103,GRNLF2_1_UNIT,8,0.0,PGE_valley,Gas,37.979000000000006
104,GRNLF2_1_UNIT,9,0.0,PGE_valley,Gas,37.979000000000006
105,GRNLF2_1_UNIT,10,0.0,PGE_valley,Gas,37.979000000000006
106,GRNLF2_1_UNIT,11,0.0,PGE_valley,Gas,37.979000000000006
107,GRNLF2_1_UNIT,12,0.0,PGE_valley,Gas,37.979000000000006
108,GRNLF2_1_UNIT,13,0.0,PGE_valley,Gas,37.979000000000006
109,GRNLF2_1_UNIT,14,0.0,PGE_valley,Gas,37.979000000000006
110,GRNLF2_1_UNIT,15,0.0,PGE_valley,Gas,37.979000000000006
111,GRNLF2_1_UNIT,16,0.0,PGE_valley,Gas,37.979000000000006
112,GRNLF2_1_UNIT,17,0.0,PGE_valley,Gas,37.979000000000006
113,GRNLF2_1_UNIT,18,0.0,PGE_valley,Gas,37.979000000000006
114,GRNLF2_1_UNIT,19,0.0,PGE_valley,Gas,37.979000000000006
115,GRNLF2_1_UNIT,20,0.0,PGE_valley,Gas,37.979000000000006
116,GRNLF2_1_UNIT,21,0.0,PGE_valley,Gas,37.979000000000006
117,GRNLF2_1_UNIT,22,0.0,PGE_valley,Gas,37.979000000000006
118,GRNLF2_1_UNIT,23,0.0,PGE_valley,Gas,37.979000000000006
119,GRNLF2_1_UNIT,24,0.0,PGE_valley,Gas,37.979000000000006
120,HUMBPP_1_UNITS3,1,0.0,PGE_valley,Gas,34.111200000000004
121,HUMBPP_1_UNITS3,2,0.0,PGE_valley,Gas,34.111200000000004
122,HUMBPP_1_UNITS3,3,0.0,PGE_valley,Gas,34.111200000000004
123,HUMBPP_1_UNITS3,4,0.0,PGE_valley,Gas,34.111200000000004
124,HUMBPP_1_UNITS3,5,0.0,PGE_valley,Gas,34.111200000000004
125,HUMBPP_1_UNITS3,6,0.0,PGE_valley,Gas,34.111200000000004
126,HUMBPP_1_UNITS3,7,0.0,PGE_valley,Gas,34.111200000000004
127,HUMBPP_1_UNITS3,8,0.0,PGE_valley,Gas,34.111200000000004
128,HUMBPP_1_UNITS3,9,0.0,PGE_valley,Gas,34.111200000000004
129,HUMBPP_1_UNITS3,10,0.0,PGE_valley,Gas,34.111200000000004
130,HUMBPP_1_UNITS3,11,0.0,PGE_valley,Gas,34.111200000000004
131,HUMBPP_1_UNITS3,12,0.0,PGE_valley,Gas,34.111200000000004
132,HUMBPP_1_UNITS3,13,0.0,PGE_valley,Gas,34.111200000000004
133,HUMBPP_1_UNITS3,14,0.0,PGE_valley,Gas,34.111200000000004
134,HUMBPP_1_UNITS3,15,0.0,PGE_valley,Gas,34.111200000000004
135,HUMBPP_1_UNITS3,16,0.0,PGE_valley,Gas,34.111200000000004
136,HUMBPP_1_UNITS3,17,0.0,PGE_valley,Gas,34.111200000000004
137,HUMBPP_1_UNITS3,18,0.0,PGE_valley,Gas,34.111200000000004
138,HUMBPP_1_UNITS3,19,0.0,PGE_valley,Gas,34.111200000000004
139,HUMBPP_1_UNITS3,20,0.0,PGE_valley,Gas,34.111200000000004
140,HUMBPP_1_UNITS3,21,0.0,PGE_valley,Gas,34.111200000000004
141,HUMBPP_1_UNITS3,22,0.0,PGE_valley,Gas,34.111200000000004
142,HUMBPP_1_UNITS3,23,0.0,PGE_valley,Gas,34.111200000000004
143,HUMBPP_1_UNITS3,24,0.0,PGE_valley,Gas,34.111200000000004
144,CASTVL_2_FCELL,1,0.0,PGE_valley,Gas,30.8492
145,CASTVL_2_FCELL,2,0.0,PGE_valley,Gas,30.8492
146,CASTVL_2_FCELL,3,0.0,PGE_valley,Gas,30.8492
147,CASTVL_2_FCELL,4,0.0,PGE_valley,Gas,30.8492
148,CASTVL_2_FCELL,5,0.0,PGE_valley,Gas,30.8492
149,CASTVL_2_FCELL,6,0.0,PGE_valley,Gas,30.8492
150,CASTVL_2_FCELL,7,0.0,PGE_valley,Gas,30.8492
151,CASTVL_2_FCELL,8,0.0,PGE_valley,Gas,30.8492
152,CASTVL_2_FCELL,9,0.0,PGE_valley,Gas,30.8492
153,CASTVL_2_FCELL,10,0.0,PGE_valley,Gas,30.8492
154,CASTVL_2_FCELL,11,0.0,PGE_valley,Gas,30.8492
155,CASTVL_2_FCELL,12,0.0,PGE_valley,Gas,30.8492
156,CASTVL_2_FCELL,13,0.0,PGE_valley,Gas,30.8492
157,CASTVL_2_FCELL,14,0.0,PGE_valley,Gas,30.8492
158,CASTVL_2_FCELL,15,0.0,PGE_valley,Gas,30.8492
159,CASTVL_2_FCELL,16,0.0,PGE_valley,Gas,30.8492
160,CASTVL_2_FCELL,17,0.0,PGE_valley,Gas,30.8492
161,CASTVL_2_FCELL,18,0.0,PGE_valley,Gas,30.8492
162,CASTVL_2_FCELL,19,0.0,PGE_valley,Gas,30.8492
163,CASTVL_2_FCELL,20,0.0,PGE_valley,Gas,30.8492
164,CASTVL_2_FCELL,21,0.0,PGE_valley,Gas,30.8492
165,CASTVL_2_FCELL,22,0.0,PGE_valley,Gas,30.8492
166,CASTVL_2_FCELL,23,0.0,PGE_valley,Gas,30.8492
167,CASTVL_2_FCELL,24,0.0,PGE_valley,Gas,30.8492
168,VEDDER_1_SEKERN,1,0.0,PGE_valley,Gas,37.979000000000006
169,VEDDER_1_SEKERN,2,0.0,PGE_valley,Gas,37.979000000000006
170,VEDDER_1_SEKERN,3,0.0,PGE_valley,Gas,37.979000000000006
171,VEDDER_1_SEKERN,4,0.0,PGE_valley,Gas,37.979000000000006
172,VEDDER_1_SEKERN,5,0.0,PGE_valley,Gas,37.979000000000006
173,VEDDER_1_SEKERN,6,0.0,PGE_valley,Gas,37.979000000000006
174,VEDDER_1_SEKERN,7,0.0,PGE_valley,Gas,37.979000000000006
175,VEDDER_1_SEKERN,8,0.0,PGE_valley,Gas,37.979000000000006
176,VEDDER_1_SEKERN,9,0.0,PGE_valley,Gas,37.979000000000006
177,VEDDER_1_SEKERN,10,0.0,PGE_valley,Gas,37.979000000000006
178,VEDDER_1_SEKERN,11,0.0,PGE_valley,Gas,37.979000000000006
179,VEDDER_1_SEKERN,12,0.0,PGE_valley,Gas,37.979000000000006
180,VEDDER_1_SEKERN,13,0.0,PGE_valley,Gas,37.979000000000006
181,VEDDER_1_SEKERN,14,0.0,PGE_valley,Gas,37.979000000000006
182,VEDDER_1_SEKERN,15,0.0,PGE_valley,Gas,37.979000000000006
183,VEDDER_1_SEKERN,16,0.0,PGE_valley,Gas,37.979000000000006
184,VEDDER_1_SEKERN,17,0.0,PGE_valley,Gas,37.979000000000006
185,VEDDER_1_SEKERN,18,0.0,PGE_valley,Gas,37.979000000000006
186,VEDDER_1_SEKERN,19,0.0,PGE_valley,Gas,37.979000000000006
187,VEDDER_1_SEKERN,20,0.0,PGE_valley,Gas,37.979000000000006
188,VEDDER_1_SEKERN,21,0.0,PGE_valley,Gas,37.979000000000006
189,VEDDER_1_SEKERN,22,0.0,PGE_valley,Gas,37.979000000000006
190,VEDDER_1_SEKERN,23,0.0,PGE_valley,Gas,37.979000000000006
191,VEDDER_1_SEKERN,24,0.0,PGE_valley,Gas,37.979000000000006
192,PNCHPP_1_PL1X2,1,0.0,PGE_valley,Gas,36.021800000000006
193,PNCHPP_1_PL1X2,2,0.0,PGE_valley,Gas,36.021800000000006
194,PNCHPP_1_PL1X2,3,0.0,PGE_valley,Gas,36.021800000000006
195,PNCHPP_1_PL1X2,4,0.0,PGE_valley,Gas,36.021800000000006
196,PNCHPP_1_PL1X2,5,0.0,PGE_valley,Gas,36.021800000000006
197,PNCHPP_1_PL1X2,6,0.0,PGE_valley,Gas,36.021800000000006
198,PNCHPP_1_PL1X2,7,0.0,PGE_valley,Gas,36.021800000000006
199,PNCHPP_1_PL1X2,8,0.0,PGE_valley,Gas,36.021800000000006
200,PNCHPP_1_PL1X2,9,0.0,PGE_valley,Gas,36.021800000000006
201,PNCHPP_1_PL1X2,10,0.0,PGE_valley,Gas,36.021800000000006
202,PNCHPP_1_PL1X2,11,0.0,PGE_valley,Gas,36.021800000000006
203,PNCHPP_1_PL1X2,12,0.0,PGE_valley,Gas,36.021800000000006
204,PNCHPP_1_PL1X2,13,0.0,PGE_valley,Gas,36.021800000000006
205,PNCHPP_1_PL1X2,14,0.0,PGE_valley,Gas,36.021800000000006
206,PNCHPP_1_PL1X2,15,0.0,PGE_valley,Gas,36.021800000000006
207,PNCHPP_1_PL1X2,16,0.0,PGE_valley,Gas,36.021800000000006
208,PNCHPP_1_PL1X2,17,0.0,PGE_valley,Gas,36.021800000000006
209,PNCHPP_1_PL1X2,18,0.0,PGE_valley,Gas,36.021800000000006
210,PNCHPP_1_PL1X2,19,0.0,PGE_valley,Gas,36.021800000000006
211,PNCHPP_1_PL1X2,20,0.0,PGE_valley,Gas,36.021800000000006
212,PNCHPP_1_PL1X2,21,0.0,PGE_valley,Gas,36.021800000000006
213,PNCHPP_1_PL1X2,22,0.0,PGE_valley,Gas,36.021800000000006
214,PNCHPP_1_PL1X2,23,0.0,PGE_valley,Gas,36.021800000000006
215,PNCHPP_1_PL1X2,24,0.0,PGE_valley,Gas,36.021800000000006
216,COLGA1_6_SHELLW,1,0.0,PGE_valley,Gas,29.637600000000003
217,COLGA1_6_SHELLW,2,0.0,PGE_valley,Gas,29.637600000000003
218,COLGA1_6_SHELLW,3,0.0,PGE_valley,Gas,29.637600000000003
219,COLGA1_6_SHELLW,4,0.0,PGE_valley,Gas,29.637600000000003
220,COLGA1_6_SHELLW,5,0.0,PGE_valley,Gas,29.637600000000003
221,COLGA1_6_SHELLW,6,0.0,PGE_valley,Gas,29.637600000000003
222,COLGA1_6_SHELLW,7,0.0,PGE_valley,Gas,29.637600000000003
223,COLGA1_6_SHELLW,8,0.0,PGE_valley,Gas,29.637600000000003
224,COLGA1_6_SHELLW,9,0.0,PGE_valley,Gas,29.637600000000003
225,COLGA1_6_SHELLW,10,0.0,PGE_valley,Gas,29.637600000000003
226,COLGA1_6_SHELLW,11,0.0,PGE_valley,Gas,29.637600000000003
227,COLGA1_6_SHELLW,12,0.0,PGE_valley,Gas,29.637600000000003
228,COLGA1_6_SHELLW,13,0.0,PGE_valley,Gas,29.637600000000003
229,COLGA1_6_SHELLW,14,0.0,PGE_valley,Gas,29.637600000000003
230,COLGA1_6_SHELLW,15,0.0,PGE_valley,Gas,29.637600000000003
231,COLGA1_6_SHELLW,16,0.0,PGE_valley,Gas,29.637600000000003
232,COLGA1_6_SHELLW,17,0.0,PGE_valley,Gas,29.637600000000003
233,COLGA1_6_SHELLW,18,0.0,PGE_valley,Gas,29.637600000000003
234,COLGA1_6_SHELLW,19,10.580000000000002,PGE_valley,Gas,29.637600000000003
235,COLGA1_6_SHELLW,20,10.580000000000002,PGE_valley,Gas,29.637600000000003
236,COLGA1_6_SHELLW,21,10.580000000000002,PGE_valley,Gas,29.637600000000003
237,COLGA1_6_SHELLW,22,10.58,PGE_valley,Gas,29.637600000000003
238,COLGA1_6_SHELLW,23,0.0,PGE_valley,Gas,29.637600000000003
239,COLGA1_6_SHELLW,24,0.0,PGE_valley,Gas,29.637600000000003
240,KINGCO_1_KINGBR,1,0.0,PGE_valley,Gas,37.979000000000006
241,KINGCO_1_KINGBR,2,0.0,PGE_valley,Gas,37.979000000000006
242,KINGCO_1_KINGBR,3,0.0,PGE_valley,Gas,37.979000000000006
243,KINGCO_1_KINGBR,4,0.0,PGE_valley,Gas,37.979000000000006
244,KINGCO_1_KINGBR,5,0.0,PGE_valley,Gas,37.979000000000006
245,KINGCO_1_KINGBR,6,0.0,PGE_valley,Gas,37.979000000000006
246,KINGCO_1_KINGBR,7,0.0,PGE_valley,Gas,37.979000000000006
247,KINGCO_1_KINGBR,8,0.0,PGE_valley,Gas,37.979000000000006
248,KINGCO_1_KINGBR,9,0.0,PGE_valley,Gas,37.979000000000006
249,KINGCO_1_KINGBR,10,0.0,PGE_valley,Gas,37.979000000000006
250,KINGCO_1_KINGBR,11,0.0,PGE_valley,Gas,37.979000000000006
251,KINGCO_1_KINGBR,12,0.0,PGE_valley,Gas,37.979000000000006
252,KINGCO_1_KINGBR,13,0.0,PGE_valley,Gas,37.979000000000006
253,KINGCO_1_KINGBR,14,0.0,PGE_valley,Gas,37.979000000000006
254,KINGCO_1_KINGBR,15,0.0,PGE_valley,Gas,37.979000000000006
255,KINGCO_1_KINGBR,16,0.0,PGE_valley,Gas,37.979000000000006
256,KINGCO_1_KINGBR,17,0.0,PGE_valley,Gas,37.979000000000006
257,KINGCO_1_KINGBR,18,0.0,PGE_valley,Gas,37.979000000000006
258,KINGCO_1_KINGBR,19,0.0,PGE_valley,Gas,37.979000000000006
259,KINGCO_1_KINGBR,20,0.0,PGE_valley,Gas,37.979000000000006
260,KINGCO_1_KINGBR,21,0.0,PGE_valley,Gas,37.979000000000006
261,KINGCO_1_KINGBR,22,0.0,PGE_valley,Gas,37.979000000000006
262,KINGCO_1_KINGBR,23,0.0,PGE_valley,Gas,37.979000000000006
263,KINGCO_1_KINGBR,24,0.0,PGE_valley,Gas,37.979000000000006
264,CHEVCD_6_UNIT,1,0.0,PGE_valley,Gas,37.979000000000006
265,CHEVCD_6_UNIT,2,0.0,PGE_valley,Gas,37.979000000000006
266,CHEVCD_6_UNIT,3,0.0,PGE_valley,Gas,37.979000000000006
267,CHEVCD_6_UNIT,4,0.0,PGE_valley,Gas,37.979000000000006
268,CHEVCD_6_UNIT,5,0.0,PGE_valley,Gas,37.979000000000006
269,CHEVCD_6_UNIT,6,0.0,PGE_valley,Gas,37.979000000000006
270,CHEVCD_6_UNIT,7,0.0,PGE_valley,Gas,37.979000000000006
271,CHEVCD_6_UNIT,8,0.0,PGE_valley,Gas,37.979000000000006
272,CHEVCD_6_UNIT,9,0.0,PGE_valley,Gas,37.979000000000006
273,CHEVCD_6_UNIT,10,0.0,PGE_valley,Gas,37.979000000000006
274,CHEVCD_6_UNIT,11,0.0,PGE_valley,Gas,37.979000000000006
275,CHEVCD_6_UNIT,12,0.0,PGE_valley,Gas,37.979000000000006
276,CHEVCD_6_UNIT,13,0.0,PGE_valley,Gas,37.979000000000006
277,CHEVCD_6_UNIT,14,0.0,PGE_valley,Gas,37.979000000000006
278,CHEVCD_6_UNIT,15,0.0,PGE_valley,Gas,37.979000000000006
279,CHEVCD_6_UNIT,16,0.0,PGE_valley,Gas,37.979000000000006
280,CHEVCD_6_UNIT,17,0.0,PGE_valley,Gas,37.979000000000006
281,CHEVCD_6_UNIT,18,0.0,PGE_valley,Gas,37.979000000000006
282,CHEVCD_6_UNIT,19,0.0,PGE_valley,Gas,37.979000000000006
283,CHEVCD_6_UNIT,20,0.0,PGE_valley,Gas,37.979000000000006
284,CHEVCD_6_UNIT,21,0.0,PGE_valley,Gas,37.979000000000006
285,CHEVCD_6_UNIT,22,0.0,PGE_valley,Gas,37.979000000000006
286,CHEVCD_6_UNIT,23,0.0,PGE_valley,Gas,37.979000000000006
287,CHEVCD_6_UNIT,24,0.0,PGE_valley,Gas,37.979000000000006
288,GRNLF1_1_UNITS,1,0.0,PGE_valley,Gas,33.3656
289,GRNLF1_1_UNITS,2,0.0,PGE_valley,Gas,33.3656
290,GRNLF1_1_UNITS,3,0.0,PGE_valley,Gas,33.3656
291,GRNLF1_1_UNITS,4,0.0,PGE_valley,Gas,33.3656
292,GRNLF1_1_UNITS,5,0.0,PGE_valley,Gas,33.3656
293,GRNLF1_1_UNITS,6,0.0,PGE_valley,Gas,33.3656
294,GRNLF1_1_UNITS,7,0.0,PGE_valley,Gas,33.3656
295,GRNLF1_1_UNITS,8,0.0,PGE_valley,Gas,33.3656
296,GRNLF1_1_UNITS,9,0.0,PGE_valley,Gas,33.3656
297,GRNLF1_1_UNITS,10,0.0,PGE_valley,Gas,33.3656
298,GRNLF1_1_UNITS,11,0.0,PGE_valley,Gas,33.3656
299,GRNLF1_1_UNITS,12,0.0,PGE_valley,Gas,33.3656
300,GRNLF1_1_UNITS,13,0.0,PGE_valley,Gas,33.3656
301,GRNLF1_1_UNITS,14,0.0,PGE_valley,Gas,33.3656
302,GRNLF1_1_UNITS,15,0.0,PGE_valley,Gas,33.3656
303,GRNLF1_1_UNITS,16,0.0,PGE_valley,Gas,33.3656
304,GRNLF1_1_UNITS,17,0.0,PGE_valley,Gas,33.3656
305,GRNLF1_1_UNITS,18,0.0,PGE_valley,Gas,33.3656
306,GRNLF1_1_UNITS,19,0.0,PGE_valley,Gas,33.3656
307,GRNLF1_1_UNITS,20,0.0,PGE_valley,Gas,33.3656
308,GRNLF1_1_UNITS,21,0.0,PGE_valley,Gas,33.3656
309,GRNLF1_1_UNITS,22,0.0,PGE_valley,Gas,33.3656
310,GRNLF1_1_UNITS,23,0.0,PGE_valley,Gas,33.3656
311,GRNLF1_1_UNITS,24,0.0,PGE_valley,Gas,33.3656
312,LODI25_2_UNIT1,1,0.0,PGE_valley,Gas,65.56620000000001
313,LODI25_2_UNIT1,2,0.0,PGE_valley,Gas,65.56620000000001
314,LODI25_2_UNIT1,3,0.0,PGE_valley,Gas,65.56620000000001
315,LODI25_2_UNIT1,4,0.0,PGE_valley,Gas,65.56620000000001
316,LODI25_2_UNIT1,5,0.0,PGE_valley,Gas,65.56620000000001
317,LODI25_2_UNIT1,6,0.0,PGE_valley,Gas,65.56620000000001
318,LODI25_2_UNIT1,7,0.0,PGE_valley,Gas,65.56620000000001
319,LODI25_2_UNIT1,8,0.0,PGE_valley,Gas,65.56620000000001
320,LODI25_2_UNIT1,9,0.0,PGE_valley,Gas,65.56620000000001
321,LODI25_2_UNIT1,10,0.0,PGE_valley,Gas,65.56620000000001
322,LODI25_2_UNIT1,11,0.0,PGE_valley,Gas,65.56620000000001
323,LODI25_2_UNIT1,12,0.0,PGE_valley,Gas,65.56620000000001
324,LODI25_2_UNIT1,13,0.0,PGE_valley,Gas,65.56620000000001
325,LODI25_2_UNIT1,14,0.0,PGE_valley,Gas,65.56620000000001
326,LODI25_2_UNIT1,15,0.0,PGE_valley,Gas,65.56620000000001
327,LODI25_2_UNIT1,16,0.0,PGE_valley,Gas,65.56620000000001
328,LODI25_2_UNIT1,17,0.0,PGE_valley,Gas,65.56620000000001
329,LODI25_2_UNIT1,18,0.0,PGE_valley,Gas,65.56620000000001
330,LODI25_2_UNIT1,19,0.0,PGE_valley,Gas,65.56620000000001
331,LODI25_2_UNIT1,20,0.0,PGE_valley,Gas,65.56620000000001
332,LODI25_2_UNIT1,21,0.0,PGE_valley,Gas,65.56620000000001
333,LODI25_2_UNIT1,22,0.0,PGE_valley,Gas,65.56620000000001
334,LODI25_2_UNIT1,23,0.0,PGE_valley,Gas,65.56620000000001
335,LODI25_2_UNIT1,24,0.0,PGE_valley,Gas,65.56620000000001
336,HENRTA_6_UNITA2,1,0.0,PGE_valley,Gas,35.1364
337,HENRTA_6_UNITA2,2,0.0,PGE_valley,Gas,35.1364
338,HENRTA_6_UNITA2,3,0.0,PGE_valley,Gas,35.1364
339,HENRTA_6_UNITA2,4,0.0,PGE_valley,Gas,35.1364
340,HENRTA_6_UNITA2,5,0.0,PGE_valley,Gas,35.1364
341,HENRTA_6_UNITA2,6,0.0,PGE_valley,Gas,35.1364
342,HENRTA_6_UNITA2,7,0.0,PGE_valley,Gas,35.1364
343,HENRTA_6_UNITA2,8,0.0,PGE_valley,Gas,35.1364
344,HENRTA_6_UNITA2,9,0.0,PGE_valley,Gas,35.1364
345,HENRTA_6_UNITA2,10,0.0,PGE_valley,Gas,35.1364
346,HENRTA_6_UNITA2,11,0.0,PGE_valley,Gas,35.1364
