,Generator,Time,Value,Zones,Type,$/MWh
120,HUMBPP_1_UNITS3,1,0.0,PGE_valley,Gas,33.5054
121,HUMBPP_1_UNITS3,2,0.0,PGE_valley,Gas,33.5054
122,HUMBPP_1_UNITS3,3,0.0,PGE_valley,Gas,33.5054
123,HUMBPP_1_UNITS3,4,0.0,PGE_valley,Gas,33.5054
124,HUMBPP_1_UNITS3,5,0.0,PGE_valley,Gas,33.5054
125,HUMBPP_1_UNITS3,6,0.0,PGE_valley,Gas,33.5054
126,HUMBPP_1_UNITS3,7,0.0,PGE_valley,Gas,33.5054
127,HUMBPP_1_UNITS3,8,0.0,PGE_valley,Gas,33.5054
128,HUMBPP_1_UNITS3,9,0.0,PGE_valley,Gas,33.5054
129,HUMBPP_1_UNITS3,10,0.0,PGE_valley,Gas,33.5054
130,HUMBPP_1_UNITS3,11,0.0,PGE_valley,Gas,33.5054
131,HUMBPP_1_UNITS3,12,0.0,PGE_valley,Gas,33.5054
132,HUMBPP_1_UNITS3,13,0.0,PGE_valley,Gas,33.5054
133,HUMBPP_1_UNITS3,14,0.0,PGE_valley,Gas,33.5054
134,HUMBPP_1_UNITS3,15,0.0,PGE_valley,Gas,33.5054
135,HUMBPP_1_UNITS3,16,0.0,PGE_valley,Gas,33.5054
136,HUMBPP_1_UNITS3,17,0.0,PGE_valley,Gas,33.5054
137,HUMBPP_1_UNITS3,18,0.0,PGE_valley,Gas,33.5054
138,HUMBPP_1_UNITS3,19,0.0,PGE_valley,Gas,33.5054
139,HUMBPP_1_UNITS3,20,0.0,PGE_valley,Gas,33.5054
140,HUMBPP_1_UNITS3,21,0.0,PGE_valley,Gas,33.5054
141,HUMBPP_1_UNITS3,22,0.0,PGE_valley,Gas,33.5054
142,HUMBPP_1_UNITS3,23,0.0,PGE_valley,Gas,33.5054
143,HUMBPP_1_UNITS3,24,0.0,PGE_valley,Gas,33.5054
144,CASTVL_2_FCELL,1,0.0,PGE_valley,Gas,30.2434
145,CASTVL_2_FCELL,2,0.0,PGE_valley,Gas,30.2434
146,CASTVL_2_FCELL,3,0.0,PGE_valley,Gas,30.2434
147,CASTVL_2_FCELL,4,0.0,PGE_valley,Gas,30.2434
148,CASTVL_2_FCELL,5,0.0,PGE_valley,Gas,30.2434
149,CASTVL_2_FCELL,6,0.0,PGE_valley,Gas,30.2434
150,CASTVL_2_FCELL,7,0.0,PGE_valley,Gas,30.2434
151,CASTVL_2_FCELL,8,0.0,PGE_valley,Gas,30.2434
152,CASTVL_2_FCELL,9,0.0,PGE_valley,Gas,30.2434
153,CASTVL_2_FCELL,10,0.0,PGE_valley,Gas,30.2434
154,CASTVL_2_FCELL,11,0.0,PGE_valley,Gas,30.2434
155,CASTVL_2_FCELL,12,0.0,PGE_valley,Gas,30.2434
156,CASTVL_2_FCELL,13,0.0,PGE_valley,Gas,30.2434
157,CASTVL_2_FCELL,14,0.0,PGE_valley,Gas,30.2434
158,CASTVL_2_FCELL,15,0.0,PGE_valley,Gas,30.2434
159,CASTVL_2_FCELL,16,0.0,PGE_valley,Gas,30.2434
160,CASTVL_2_FCELL,17,0.0,PGE_valley,Gas,30.2434
161,CASTVL_2_FCELL,18,0.0,PGE_valley,Gas,30.2434
162,CASTVL_2_FCELL,19,0.0,PGE_valley,Gas,30.2434
163,CASTVL_2_FCELL,20,0.0,PGE_valley,Gas,30.2434
164,CASTVL_2_FCELL,21,0.0,PGE_valley,Gas,30.2434
165,CASTVL_2_FCELL,22,0.0,PGE_valley,Gas,30.2434
166,CASTVL_2_FCELL,23,0.0,PGE_valley,Gas,30.2434
167,CASTVL_2_FCELL,24,0.0,PGE_valley,Gas,30.2434
168,VEDDER_1_SEKERN,1,0.0,PGE_valley,Gas,37.3732
169,VEDDER_1_SEKERN,2,0.0,PGE_valley,Gas,37.3732
170,VEDDER_1_SEKERN,3,0.0,PGE_valley,Gas,37.3732
171,VEDDER_1_SEKERN,4,0.0,PGE_valley,Gas,37.3732
172,VEDDER_1_SEKERN,5,0.0,PGE_valley,Gas,37.3732
173,VEDDER_1_SEKERN,6,0.0,PGE_valley,Gas,37.3732
174,VEDDER_1_SEKERN,7,0.0,PGE_valley,Gas,37.3732
175,VEDDER_1_SEKERN,8,0.0,PGE_valley,Gas,37.3732
176,VEDDER_1_SEKERN,9,0.0,PGE_valley,Gas,37.3732
177,VEDDER_1_SEKERN,10,0.0,PGE_valley,Gas,37.3732
178,VEDDER_1_SEKERN,11,0.0,PGE_valley,Gas,37.3732
179,VEDDER_1_SEKERN,12,0.0,PGE_valley,Gas,37.3732
180,VEDDER_1_SEKERN,13,0.0,PGE_valley,Gas,37.3732
181,VEDDER_1_SEKERN,14,0.0,PGE_valley,Gas,37.3732
182,VEDDER_1_SEKERN,15,0.0,PGE_valley,Gas,37.3732
183,VEDDER_1_SEKERN,16,0.0,PGE_valley,Gas,37.3732
184,VEDDER_1_SEKERN,17,0.0,PGE_valley,Gas,37.3732
185,VEDDER_1_SEKERN,18,0.0,PGE_valley,Gas,37.3732
186,VEDDER_1_SEKERN,19,0.0,PGE_valley,Gas,37.3732
187,VEDDER_1_SEKERN,20,0.0,PGE_valley,Gas,37.3732
188,VEDDER_1_SEKERN,21,0.0,PGE_valley,Gas,37.3732
189,VEDDER_1_SEKERN,22,0.0,PGE_valley,Gas,37.3732
190,VEDDER_1_SEKERN,23,0.0,PGE_valley,Gas,37.3732
191,VEDDER_1_SEKERN,24,0.0,PGE_valley,Gas,37.3732
192,PNCHPP_1_PL1X2,1,0.0,PGE_valley,Gas,35.416
193,PNCHPP_1_PL1X2,2,0.0,PGE_valley,Gas,35.416
194,PNCHPP_1_PL1X2,3,0.0,PGE_valley,Gas,35.416
195,PNCHPP_1_PL1X2,4,0.0,PGE_valley,Gas,35.416
196,PNCHPP_1_PL1X2,5,0.0,PGE_valley,Gas,35.416
197,PNCHPP_1_PL1X2,6,0.0,PGE_valley,Gas,35.416
198,PNCHPP_1_PL1X2,7,0.0,PGE_valley,Gas,35.416
199,PNCHPP_1_PL1X2,8,0.0,PGE_valley,Gas,35.416
200,PNCHPP_1_PL1X2,9,0.0,PGE_valley,Gas,35.416
201,PNCHPP_1_PL1X2,10,0.0,PGE_valley,Gas,35.416
202,PNCHPP_1_PL1X2,11,0.0,PGE_valley,Gas,35.416
203,PNCHPP_1_PL1X2,12,0.0,PGE_valley,Gas,35.416
204,PNCHPP_1_PL1X2,13,0.0,PGE_valley,Gas,35.416
205,PNCHPP_1_PL1X2,14,0.0,PGE_valley,Gas,35.416
206,PNCHPP_1_PL1X2,15,0.0,PGE_valley,Gas,35.416
207,PNCHPP_1_PL1X2,16,0.0,PGE_valley,Gas,35.416
208,PNCHPP_1_PL1X2,17,0.0,PGE_valley,Gas,35.416
209,PNCHPP_1_PL1X2,18,0.0,PGE_valley,Gas,35.416
210,PNCHPP_1_PL1X2,19,0.0,PGE_valley,Gas,35.416
211,PNCHPP_1_PL1X2,20,0.0,PGE_valley,Gas,35.416
212,PNCHPP_1_PL1X2,21,0.0,PGE_valley,Gas,35.416
213,PNCHPP_1_PL1X2,22,0.0,PGE_valley,Gas,35.416
214,PNCHPP_1_PL1X2,23,0.0,PGE_valley,Gas,35.416
215,PNCHPP_1_PL1X2,24,0.0,PGE_valley,Gas,35.416
216,COLGA1_6_SHELLW,1,19.0,PGE_valley,Gas,29.031800000000004
217,COLGA1_6_SHELLW,2,19.0,PGE_valley,Gas,29.031800000000004
218,COLGA1_6_SHELLW,3,19.0,PGE_valley,Gas,29.031800000000004
219,COLGA1_6_SHELLW,4,19.0,PGE_valley,Gas,29.031800000000004
220,COLGA1_6_SHELLW,5,19.0,PGE_valley,Gas,29.031800000000004
221,COLGA1_6_SHELLW,6,19.0,PGE_valley,Gas,29.031800000000004
222,COLGA1_6_SHELLW,7,19.0,PGE_valley,Gas,29.031800000000004
223,COLGA1_6_SHELLW,8,19.0,PGE_valley,Gas,29.031800000000004
224,COLGA1_6_SHELLW,9,19.0,PGE_valley,Gas,29.031800000000004
225,COLGA1_6_SHELLW,10,19.0,PGE_valley,Gas,29.031800000000004
226,COLGA1_6_SHELLW,11,19.0,PGE_valley,Gas,29.031800000000004
227,COLGA1_6_SHELLW,12,19.0,PGE_valley,Gas,29.031800000000004
228,COLGA1_6_SHELLW,13,19.0,PGE_valley,Gas,29.031800000000004
229,COLGA1_6_SHELLW,14,19.0,PGE_valley,Gas,29.031800000000004
230,COLGA1_6_SHELLW,15,19.0,PGE_valley,Gas,29.031800000000004
231,COLGA1_6_SHELLW,16,19.0,PGE_valley,Gas,29.031800000000004
232,COLGA1_6_SHELLW,17,19.0,PGE_valley,Gas,29.031800000000004
233,COLGA1_6_SHELLW,18,19.0,PGE_valley,Gas,29.031800000000004
234,COLGA1_6_SHELLW,19,31.74,PGE_valley,Gas,29.031800000000004
235,COLGA1_6_SHELLW,20,31.74,PGE_valley,Gas,29.031800000000004
236,COLGA1_6_SHELLW,21,31.74,PGE_valley,Gas,29.031800000000004
237,COLGA1_6_SHELLW,22,31.74,PGE_valley,Gas,29.031800000000004
238,COLGA1_6_SHELLW,23,19.0,PGE_valley,Gas,29.031800000000004
239,COLGA1_6_SHELLW,24,19.0,PGE_valley,Gas,29.031800000000004
240,KINGCO_1_KINGBR,1,0.0,PGE_valley,Gas,37.3732
241,KINGCO_1_KINGBR,2,0.0,PGE_valley,Gas,37.3732
242,KINGCO_1_KINGBR,3,0.0,PGE_valley,Gas,37.3732
243,KINGCO_1_KINGBR,4,0.0,PGE_valley,Gas,37.3732
244,KINGCO_1_KINGBR,5,0.0,PGE_valley,Gas,37.3732
245,KINGCO_1_KINGBR,6,0.0,PGE_valley,Gas,37.3732
246,KINGCO_1_KINGBR,7,0.0,PGE_valley,Gas,37.3732
247,KINGCO_1_KINGBR,8,0.0,PGE_valley,Gas,37.3732
248,KINGCO_1_KINGBR,9,0.0,PGE_valley,Gas,37.3732
249,KINGCO_1_KINGBR,10,0.0,PGE_valley,Gas,37.3732
250,KINGCO_1_KINGBR,11,0.0,PGE_valley,Gas,37.3732
251,KINGCO_1_KINGBR,12,0.0,PGE_valley,Gas,37.3732
252,KINGCO_1_KINGBR,13,0.0,PGE_valley,Gas,37.3732
253,KINGCO_1_KINGBR,14,0.0,PGE_valley,Gas,37.3732
254,KINGCO_1_KINGBR,15,0.0,PGE_valley,Gas,37.3732
255,KINGCO_1_KINGBR,16,0.0,PGE_valley,Gas,37.3732
256,KINGCO_1_KINGBR,17,0.0,PGE_valley,Gas,37.3732
257,KINGCO_1_KINGBR,18,0.0,PGE_valley,Gas,37.3732
258,KINGCO_1_KINGBR,19,0.0,PGE_valley,Gas,37.3732
259,KINGCO_1_KINGBR,20,0.0,PGE_valley,Gas,37.3732
260,KINGCO_1_KINGBR,21,0.0,PGE_valley,Gas,37.3732
261,KINGCO_1_KINGBR,22,0.0,PGE_valley,Gas,37.3732
262,KINGCO_1_KINGBR,23,0.0,PGE_valley,Gas,37.3732
263,KINGCO_1_KINGBR,24,0.0,PGE_valley,Gas,37.3732
264,CHEVCD_6_UNIT,1,0.0,PGE_valley,Gas,37.3732
265,CHEVCD_6_UNIT,2,0.0,PGE_valley,Gas,37.3732
266,CHEVCD_6_UNIT,3,0.0,PGE_valley,Gas,37.3732
267,CHEVCD_6_UNIT,4,0.0,PGE_valley,Gas,37.3732
268,CHEVCD_6_UNIT,5,0.0,PGE_valley,Gas,37.3732
269,CHEVCD_6_UNIT,6,0.0,PGE_valley,Gas,37.3732
270,CHEVCD_6_UNIT,7,0.0,PGE_valley,Gas,37.3732
271,CHEVCD_6_UNIT,8,0.0,PGE_valley,Gas,37.3732
272,CHEVCD_6_UNIT,9,0.0,PGE_valley,Gas,37.3732
273,CHEVCD_6_UNIT,10,0.0,PGE_valley,Gas,37.3732
274,CHEVCD_6_UNIT,11,0.0,PGE_valley,Gas,37.3732
275,CHEVCD_6_UNIT,12,0.0,PGE_valley,Gas,37.3732
276,CHEVCD_6_UNIT,13,0.0,PGE_valley,Gas,37.3732
277,CHEVCD_6_UNIT,14,0.0,PGE_valley,Gas,37.3732
278,CHEVCD_6_UNIT,15,0.0,PGE_valley,Gas,37.3732
279,CHEVCD_6_UNIT,16,0.0,PGE_valley,Gas,37.3732
280,CHEVCD_6_UNIT,17,0.0,PGE_valley,Gas,37.3732
281,CHEVCD_6_UNIT,18,0.0,PGE_valley,Gas,37.3732
282,CHEVCD_6_UNIT,19,0.0,PGE_valley,Gas,37.3732
283,CHEVCD_6_UNIT,20,0.0,PGE_valley,Gas,37.3732
284,CHEVCD_6_UNIT,21,0.0,PGE_valley,Gas,37.3732
285,CHEVCD_6_UNIT,22,0.0,PGE_valley,Gas,37.3732
286,CHEVCD_6_UNIT,23,0.0,PGE_valley,Gas,37.3732
287,CHEVCD_6_UNIT,24,0.0,PGE_valley,Gas,37.3732
288,GRNLF1_1_UNITS,1,0.0,PGE_valley,Gas,30.9424
289,GRNLF1_1_UNITS,2,0.0,PGE_valley,Gas,30.9424
290,GRNLF1_1_UNITS,3,0.0,PGE_valley,Gas,30.9424
291,GRNLF1_1_UNITS,4,0.0,PGE_valley,Gas,30.9424
292,GRNLF1_1_UNITS,5,0.0,PGE_valley,Gas,30.9424
293,GRNLF1_1_UNITS,6,0.0,PGE_valley,Gas,30.9424
294,GRNLF1_1_UNITS,7,0.0,PGE_valley,Gas,30.9424
295,GRNLF1_1_UNITS,8,0.0,PGE_valley,Gas,30.9424
296,GRNLF1_1_UNITS,9,0.0,PGE_valley,Gas,30.9424
297,GRNLF1_1_UNITS,10,0.0,PGE_valley,Gas,30.9424
298,GRNLF1_1_UNITS,11,0.0,PGE_valley,Gas,30.9424
299,GRNLF1_1_UNITS,12,0.0,PGE_valley,Gas,30.9424
300,GRNLF1_1_UNITS,13,0.0,PGE_valley,Gas,30.9424
301,GRNLF1_1_UNITS,14,0.0,PGE_valley,Gas,30.9424
302,GRNLF1_1_UNITS,15,0.0,PGE_valley,Gas,30.9424
303,GRNLF1_1_UNITS,16,0.0,PGE_valley,Gas,30.9424
304,GRNLF1_1_UNITS,17,0.0,PGE_valley,Gas,30.9424
305,GRNLF1_1_UNITS,18,0.0,PGE_valley,Gas,30.9424
306,GRNLF1_1_UNITS,19,0.0,PGE_valley,Gas,30.9424
307,GRNLF1_1_UNITS,20,0.0,PGE_valley,Gas,30.9424
308,GRNLF1_1_UNITS,21,0.0,PGE_valley,Gas,30.9424
309,GRNLF1_1_UNITS,22,0.0,PGE_valley,Gas,30.9424
310,GRNLF1_1_UNITS,23,0.0,PGE_valley,Gas,30.9424
311,GRNLF1_1_UNITS,24,0.0,PGE_valley,Gas,30.9424
312,LODI25_2_UNIT1,1,0.0,PGE_valley,Gas,64.96039999999999
313,LODI25_2_UNIT1,2,0.0,PGE_valley,Gas,64.96039999999999
314,LODI25_2_UNIT1,3,0.0,PGE_valley,Gas,64.96039999999999
315,LODI25_2_UNIT1,4,0.0,PGE_valley,Gas,64.96039999999999
316,LODI25_2_UNIT1,5,0.0,PGE_valley,Gas,64.96039999999999
317,LODI25_2_UNIT1,6,0.0,PGE_valley,Gas,64.96039999999999
318,LODI25_2_UNIT1,7,0.0,PGE_valley,Gas,64.96039999999999
319,LODI25_2_UNIT1,8,0.0,PGE_valley,Gas,64.96039999999999
320,LODI25_2_UNIT1,9,0.0,PGE_valley,Gas,64.96039999999999
321,LODI25_2_UNIT1,10,0.0,PGE_valley,Gas,64.96039999999999
322,LODI25_2_UNIT1,11,0.0,PGE_valley,Gas,64.96039999999999
323,LODI25_2_UNIT1,12,0.0,PGE_valley,Gas,64.96039999999999
324,LODI25_2_UNIT1,13,0.0,PGE_valley,Gas,64.96039999999999
325,LODI25_2_UNIT1,14,0.0,PGE_valley,Gas,64.96039999999999
326,LODI25_2_UNIT1,15,0.0,PGE_valley,Gas,64.96039999999999
327,LODI25_2_UNIT1,16,0.0,PGE_valley,Gas,64.96039999999999
328,LODI25_2_UNIT1,17,0.0,PGE_valley,Gas,64.96039999999999
329,LODI25_2_UNIT1,18,0.0,PGE_valley,Gas,64.96039999999999
330,LODI25_2_UNIT1,19,0.0,PGE_valley,Gas,64.96039999999999
331,LODI25_2_UNIT1,20,0.0,PGE_valley,Gas,64.96039999999999
332,LODI25_2_UNIT1,21,0.0,PGE_valley,Gas,64.96039999999999
333,LODI25_2_UNIT1,22,0.0,PGE_valley,Gas,64.96039999999999
334,LODI25_2_UNIT1,23,0.0,PGE_valley,Gas,64.96039999999999
335,LODI25_2_UNIT1,24,0.0,PGE_valley,Gas,64.96039999999999
336,HENRTA_6_UNITA2,1,0.0,PGE_valley,Gas,34.5306
337,HENRTA_6_UNITA2,2,0.0,PGE_valley,Gas,34.5306
338,HENRTA_6_UNITA2,3,0.0,PGE_valley,Gas,34.5306
339,HENRTA_6_UNITA2,4,0.0,PGE_valley,Gas,34.5306
340,HENRTA_6_UNITA2,5,0.0,PGE_valley,Gas,34.5306
341,HENRTA_6_UNITA2,6,0.0,PGE_valley,Gas,34.5306
342,HENRTA_6_UNITA2,7,0.0,PGE_valley,Gas,34.5306
343,HENRTA_6_UNITA2,8,0.0,PGE_valley,Gas,34.5306
344,HENRTA_6_UNITA2,9,0.0,PGE_valley,Gas,34.5306
345,HENRTA_6_UNITA2,10,0.0,PGE_valley,Gas,34.5306
346,HENRTA_6_UNITA2,11,0.0,PGE_valley,Gas,34.5306
347,HENRTA_6_UNITA2,12,0.0,PGE_valley,Gas,34.5306
348,HENRTA_6_UNITA2,13,0.0,PGE_valley,Gas,34.5306
349,HENRTA_6_UNITA2,14,0.0,PGE_valley,Gas,34.5306
350,HENRTA_6_UNITA2,15,0.0,PGE_valley,Gas,34.5306
351,HENRTA_6_UNITA2,16,0.0,PGE_valley,Gas,34.5306
352,HENRTA_6_UNITA2,17,0.0,PGE_valley,Gas,34.5306
353,HENRTA_6_UNITA2,18,0.0,PGE_valley,Gas,34.5306
354,HENRTA_6_UNITA2,19,0.0,PGE_valley,Gas,34.5306
355,HENRTA_6_UNITA2,20,0.0,PGE_valley,Gas,34.5306
356,HENRTA_6_UNITA2,21,0.0,PGE_valley,Gas,34.5306
357,HENRTA_6_UNITA2,22,0.0,PGE_valley,Gas,34.5306
358,HENRTA_6_UNITA2,23,0.0,PGE_valley,Gas,34.5306
359,HENRTA_6_UNITA2,24,0.0,PGE_valley,Gas,34.5306
360,KNGCTY_6_UNITA1,1,0.0,PGE_valley,Gas,43.9438
361,KNGCTY_6_UNITA1,2,0.0,PGE_valley,Gas,43.9438
362,KNGCTY_6_UNITA1,3,0.0,PGE_valley,Gas,43.9438
363,KNGCTY_6_UNITA1,4,0.0,PGE_valley,Gas,43.9438
364,KNGCTY_6_UNITA1,5,0.0,PGE_valley,Gas,43.9438
