,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
628,-0.011204314683508848,4.856094348914528,0.3175777306757902,8.111848249893791,-2.6400071129872607,2.299432212344273,4.504477028986824,27.81660570354603,9.722496956329383,-21.130023957756077,113.52526385553942,760.6844175169083,262.9701890097451,16.560595068115298,109.18333235293865,141.13498144413919,-157.79732809167248,336.86932884170943,1270.6444427355268,435.8548147475261,2902.647226446308,0.0890330471625219,0.0,0.0,0.0,385.4321257572337
629,-0.7618933984786016,4.856094348914528,0.33572502957154965,7.532430517758519,-2.6400071129872607,1.8655770779396932,4.504477028986824,27.81660570354603,9.380433463955145,-9.89874996219204,101.94105325803541,717.2167365159419,242.2944001932541,27.60099178019216,122.83124889705601,98.86612913345793,-153.01559087677333,194.972601901954,1090.5531043950584,418.11008946518405,2883.920470146654,0.08554452913060026,0.0,0.0,0.0,925.0371018173607
630,-0.7618933984786016,4.726598499610142,0.3992405757067077,7.532430517758519,-3.8280103138315282,1.6486495107374035,1.126119257246706,25.717239235353883,9.373855319871025,12.563798028936047,99.6242111385346,704.7973990870946,255.86288660407627,34.041223195570325,89.68630871848534,105.31392016390085,-153.01559087677333,235.05030340402237,1211.447752818058,380.40254824020724,2921.3739827459613,0.07750577018747648,0.0,0.0,0.0,462.51855090868037
631,-1.1092271536673761,4.3381109516969785,-0.08166284503091749,6.373595053487978,-5.412014581623883,1.5040311326025435,-1.126119257246706,29.915972171738186,9.387011608039263,35.216706596260146,90.35684266053137,683.0635585866114,252.9553538017572,27.60099178019216,40.943749632352,113.19455364555328,-545.1180424985049,271.8784615410581,1116.3995464716998,425.8734067762087,2921.3739827459613,0.08706127610100098,0.0,0.0,0.0,462.51855090868037
632,-1.2660875592365,4.273363027044785,1.8691717862632224,9.270683714164333,-6.336017071169425,1.0629450792912207,-1.126119257246706,32.01533863993034,9.314652023113943,40.73716330594416,85.72315842152977,683.0635585866114,211.92683536903286,23.92085954283321,103.33422526260266,85.97054707257212,234.30512353005912,180.89124732014625,1070.542955690562,419.2191347953304,2921.3739827459613,0.08554452913060026,0.0,0.0,0.0,308.345700605787
633,-3.731036789608447,6.1510528419584025,-0.5081243690812643,6.953012785623251,-6.468017426818789,1.1352542683586506,1.126119257246706,34.1147051081225,9.327808311282183,40.54680272974816,85.72315842152977,670.6442211577639,195.12775695563397,23.92085954283321,107.23362998949335,85.25412584696734,43.03563493409249,188.4735151718889,1006.3437285969693,385.9477748909391,2921.3739827459613,0.07871916776379705,0.0,0.0,0.0,847.9506766659141
634,-0.661054566327022,3.107900383305298,0.43553517349822657,9.270683714164333,-10.824029163247767,1.1424851872653938,1.126119257246706,23.093031150113692,9.314652023113943,122.2114899178325,78.77263206302736,661.3297180861284,270.0774914154138,11.040396712076864,62.39047563025067,79.5227560421292,-344.28507947273994,178.72488507679114,1023.0188525173828,419.2191347953304,2902.647226446308,0.08569620382764034,0.0,0.0,0.0,616.691401211574
635,-1.2212703005024643,2.784160760044329,0.03629459779151888,9.270683714164333,-16.896045523118467,1.1207924305451646,0.0,30.440813788786226,9.327808311282183,213.3942059157168,74.13894782402575,636.4910432284332,238.09463058990434,19.32069424613451,48.742559086133326,73.79138623729106,-344.28507947273994,159.22762488659578,1044.6965136139206,399.25631885269564,2902.647226446308,0.0816009870075584,0.0,0.0,0.0,616.691401211574
636,-0.8515279159466723,2.719412835392136,-0.7349656052782573,8.111848249893791,-11.220030230195858,0.7592464852080149,1.126119257246706,26.242080852401923,9.334386455366305,118.02355724152044,74.13894782402575,658.2248837289167,173.8058497386276,13.80049589009608,-19.49702363445333,70.92570133487199,-344.28507947273994,158.14444376491826,1079.7142738467896,380.40254824020724,2902.647226446308,0.07750577018747648,0.0,0.0,0.0,385.4321257572337
637,-0.661054566327022,2.5251690614355544,-0.5171980185291442,7.532430517758519,-19.404052280456366,0.9038648633428747,-33.78357771740119,20.468823064873494,9.189667285515664,236.04711448304093,171.44631684305955,341.5317792933057,212.24989456929055,11.960429771416605,7.798809453781334,65.19433153003385,-157.79732809167248,137.5640024530453,1008.0112409890103,385.9477748909391,2902.647226446308,0.07887084246083713,0.0,0.0,0.0,462.51855090868037
