95.377,53.374,32.546,30.462,31.035,30.595,24.387,32.975,25.395,19.838
95.471,53.412,32.534,30.462,31.032,30.571,24.407,32.982,25.405,19.886
95.343,53.36,32.521,30.462,31.03,30.549,24.355,32.963,25.379,19.743
95.283,53.335,32.503,30.462,31.025,30.515,24.322,32.952,25.363,19.666
95.416,53.39,32.514,30.462,31.028,30.535,24.37,32.969,25.387,19.789
95.469,53.412,32.528,30.462,31.031,30.56,24.398,32.979,25.4,19.861
95.332,53.356,32.534,30.462,31.033,30.573,24.367,32.968,25.386,19.784
95.484,53.418,32.536,30.462,31.033,30.575,24.418,32.986,25.41,19.907
95.459,53.408,32.531,30.462,31.032,30.566,24.404,32.981,25.403,19.849
95.349,53.363,32.525,30.462,31.031,30.557,24.347,32.962,25.376,19.71
95.425,53.394,32.526,30.462,31.031,30.557,24.275,32.935,25.338,19.521
95.237,53.316,32.524,30.462,31.03,30.554,24.202,32.909,25.301,19.357
95.345,53.361,32.521,30.462,31.029,30.548,24.251,32.927,25.329,19.493
95.277,53.333,32.526,30.462,31.031,30.557,24.264,32.932,25.336,19.531
95.591,53.461,32.535,30.462,31.033,30.574,24.389,32.976,25.398,19.842
95.48,53.416,32.541,30.462,31.034,30.585,24.37,32.969,25.388,19.788
95.583,53.458,32.54,30.462,31.034,30.583,24.41,32.983,25.406,19.884
95.456,53.406,32.537,30.462,31.033,30.579,24.377,32.971,25.388,19.788
95.407,53.387,32.536,30.462,31.033,30.577,24.367,32.967,25.383,19.761
95.59,53.46,32.536,30.462,31.033,30.577,24.426,32.987,25.411,19.912
95.284,53.336,32.534,30.462,31.032,30.572,24.316,32.949,25.357,19.613
95.413,53.389,32.518,30.462,31.029,30.543,24.343,32.96,25.371,19.685
95.539,53.443,32.511,30.462,31.027,30.53,24.346,32.965,25.376,19.787
94.943,53.199,32.507,30.462,31.026,30.522,24.169,32.899,25.282,19.346
95.026,53.239,32.504,30.462,31.025,30.516,24.204,32.915,25.305,19.447
94.849,53.166,32.504,30.462,31.025,30.517,24.16,32.899,25.282,19.348
94.795,53.147,32.509,30.462,31.027,30.527,24.154,32.896,25.277,19.327
94.825,53.164,32.509,30.462,31.027,30.527,24.17,32.901,25.285,19.359
94.623,53.078,32.489,30.462,31.021,30.489,24.095,32.872,25.241,19.177
94.725,53.128,32.48,30.462,31.019,30.472,24.124,32.885,25.261,19.257
94.732,53.135,32.401,30.462,30.992,30.329,24.08,32.867,25.234,19.147
94.705,53.128,32.414,30.462,30.997,30.352,24.087,32.87,25.238,19.165
94.787,53.168,32.419,30.462,30.999,30.361,24.121,32.883,25.259,19.25
94.924,53.231,32.421,30.462,31,30.366,24.171,32.902,25.286,19.364
94.809,53.185,32.422,30.462,31,30.368,24.138,32.889,25.266,19.28
94.621,53.107,32.409,30.462,30.995,30.344,24.039,32.857,25.213,19.067
94.691,53.142,32.396,30.462,30.99,30.319,24.053,32.87,25.231,19.138
94.699,53.15,32.408,30.462,30.995,30.341,24.085,32.876,25.243,19.186
94.756,53.179,32.42,30.462,30.999,30.364,24.123,32.891,25.266,19.28
94.609,53.118,32.427,30.462,31.002,30.376,24.092,32.875,25.244,19.188
94.789,53.201,32.43,30.462,31.003,30.381,24.155,32.898,25.278,19.33
94.839,53.227,32.435,30.462,31.005,30.391,24.179,32.906,25.29,19.383
94.909,53.261,32.437,30.462,31.005,30.394,24.205,32.915,25.305,19.448
94.74,53.192,32.429,30.462,31.002,30.38,24.151,32.893,25.273,19.307
94.842,53.24,32.424,30.462,31.001,30.37,24.181,32.905,25.291,19.388
94.873,53.258,32.43,30.462,31.003,30.381,24.197,32.912,25.302,19.438
94.87,53.26,32.432,30.462,31.003,30.384,24.198,32.912,25.302,19.437
94.788,53.229,32.427,30.462,31.002,30.376,24.172,32.901,25.286,19.366
94.704,53.197,32.423,30.462,31,30.368,24.151,32.894,25.275,19.318
94.736,53.215,32.444,30.462,31.008,30.408,24.182,32.907,25.294,19.401
94.706,53.206,32.429,30.462,31.002,30.379,24.168,32.903,25.287,19.369
94.758,53.233,32.44,30.462,31.006,30.401,24.203,32.915,25.304,19.446
94.754,53.236,32.449,30.462,31.009,30.415,24.214,32.92,25.311,19.478
94.821,53.184,32.377,30.462,30.982,30.285,24.137,32.855,25.222,19.006
94.915,53.226,32.377,30.462,30.982,30.285,24.169,32.868,25.242,19.091
94.893,53.219,32.35,30.462,30.971,30.237,24.15,32.861,25.23,19.05
94.852,53.204,32.346,30.462,30.969,30.229,24.137,32.858,25.225,19.034
94.815,53.186,32.34,30.462,30.966,30.218,24.12,32.848,25.212,18.982
94.857,53.199,32.335,30.462,30.964,30.21,24.124,32.849,25.213,18.989
94.926,53.225,32.328,30.462,30.961,30.198,24.136,32.854,25.22,19.019
94.839,53.186,32.318,30.462,30.956,30.179,24.1,32.839,25.198,18.934
94.859,53.19,32.311,30.462,30.953,30.166,24.098,32.839,25.199,18.939
94.809,53.163,32.309,30.462,30.952,30.164,24.079,32.833,25.189,18.902
94.812,53.164,32.315,30.462,30.955,30.174,24.085,32.838,25.194,18.923
94.891,53.198,32.319,30.462,30.956,30.18,24.112,32.851,25.211,18.991
94.841,53.177,32.325,30.462,30.959,30.192,24.101,32.847,25.206,18.969
94.876,53.191,32.332,30.462,30.963,30.204,24.117,32.854,25.215,19.004
94.885,53.195,32.337,30.462,30.965,30.214,24.123,32.856,25.219,19.019
94.77,53.146,32.337,30.462,30.965,30.213,24.088,32.842,25.199,18.944
94.785,53.15,32.331,30.462,30.962,30.202,24.087,32.841,25.199,18.942
94.133,52.853,32.328,30.462,30.961,30.198,23.882,32.749,25.061,18.458
94.157,52.864,32.325,30.462,30.959,30.192,23.887,32.752,25.065,18.472
94.1,52.837,32.321,30.462,30.957,30.184,23.863,32.741,25.048,18.415
94.118,52.844,32.32,30.462,30.957,30.182,23.864,32.738,25.044,18.404
94.202,52.883,32.319,30.462,30.957,30.181,23.89,32.749,25.064,18.469
93.8,52.689,32.326,30.462,30.96,30.193,23.768,32.692,24.976,18.197
94.19,52.878,32.332,30.462,30.963,30.205,23.896,32.753,25.072,18.497
94.104,52.841,32.342,30.462,30.967,30.222,23.88,32.747,25.063,18.468
94.156,52.868,32.349,30.462,30.97,30.235,23.903,32.758,25.081,18.527
94.19,52.884,32.348,30.462,30.97,30.233,23.914,32.763,25.089,18.553
94.209,52.895,32.342,30.462,30.967,30.222,23.918,32.766,25.093,18.569
94.219,52.902,32.339,30.462,30.966,30.217,23.922,32.769,25.097,18.581
94.155,52.874,32.337,30.462,30.965,30.213,23.906,32.761,25.083,18.537
94.208,52.901,32.333,30.462,30.963,30.207,23.923,32.768,25.094,18.574
94.156,52.873,32.348,30.462,30.97,30.233,23.927,32.774,25.104,18.553
94.436,53.005,32.394,30.462,30.989,30.316,24.05,32.83,25.187,18.85
94.444,53.009,32.441,30.462,31.007,30.402,24.088,32.846,25.211,18.944
94.483,53.027,32.489,30.462,31.021,30.489,24.135,32.866,25.242,19.071
94.492,53.031,32.487,30.462,31.021,30.485,24.137,32.866,25.242,19.062
94.501,53.035,32.486,30.462,31.02,30.483,24.137,32.865,25.239,19.052
94.462,53.017,32.484,30.462,31.02,30.48,24.122,32.86,25.231,19.017
94.393,52.984,32.475,30.462,31.017,30.464,24.091,32.845,25.209,18.932
94.319,52.947,32.46,30.462,31.013,30.435,24.053,32.827,25.182,18.834
94.313,52.934,32.463,30.462,31.014,30.443,24.046,32.824,25.178,18.817
94.161,52.861,32.456,30.462,31.011,30.429,23.981,32.795,25.134,18.642
94.1,52.829,32.464,30.462,31.014,30.444,23.918,32.725,25.016,18.242
94.08,52.82,32.461,30.462,31.013,30.437,23.945,32.762,25.077,18.439
94.08,52.82,32.466,30.462,31.015,30.447,23.959,32.778,25.104,18.536
94.006,52.784,32.455,30.462,31.011,30.427,23.924,32.76,25.075,18.428
94.094,52.827,32.44,30.462,31.006,30.399,23.938,32.762,25.078,18.427
94.099,52.83,32.453,30.462,31.01,30.423,23.956,32.777,25.104,18.512
94.226,52.89,32.463,30.462,31.014,30.442,24.007,32.801,25.142,18.65
94.234,52.893,32.47,30.462,31.016,30.455,24.016,32.807,25.15,18.68
94.144,52.85,32.455,30.462,31.011,30.427,23.975,32.786,25.118,18.561
94.223,52.887,32.457,30.462,31.012,30.431,24.002,32.8,25.14,18.6
94.203,52.879,32.451,30.462,31.01,30.42,23.992,32.795,25.132,18.5
94.275,52.913,32.43,30.462,31.003,30.381,23.983,32.788,25.119,18.482
94.257,52.904,32.447,30.462,31.008,30.412,23.987,32.787,25.117,18.475
94.208,52.879,32.448,30.462,31.009,30.415,23.971,32.774,25.097,18.415
94.198,52.875,32.441,30.462,31.007,30.402,23.965,32.771,25.094,18.422
94.192,52.876,32.437,30.462,31.005,30.394,23.968,32.775,25.1,18.459
94.304,52.931,32.401,30.462,30.992,30.328,23.98,32.784,25.114,18.51
93.923,52.809,32.343,30.462,30.968,30.223,23.863,32.738,25.04,18.223
94.839,53.259,32.421,30.462,30.999,30.364,24.225,32.891,25.271,19.061
94.753,53.257,32.424,30.462,31.001,30.371,24.231,32.892,25.273,19.083
94.641,53.243,32.432,30.462,31.004,30.386,24.226,32.893,25.274,19.078
94.583,53.253,32.419,30.462,30.999,30.361,24.226,32.895,25.277,19.095
94.508,53.255,32.413,30.462,30.997,30.351,24.225,32.894,25.277,19.102
94.395,53.241,32.41,30.462,30.996,30.345,24.213,32.891,25.272,19.093
94.371,53.266,32.407,30.462,30.994,30.34,24.23,32.899,25.283,19.152
94.371,53.3,32.411,30.462,30.996,30.348,24.259,32.91,25.3,19.231
94.287,53.299,32.412,30.462,30.996,30.349,24.259,32.911,25.301,19.235
94.134,53.269,32.425,30.462,31.001,30.373,24.248,32.905,25.294,19.202
94.036,53.262,32.401,30.462,30.992,30.328,24.224,32.894,25.273,19.114
93.931,53.252,32.385,30.462,30.986,30.3,24.205,32.884,25.257,19.046
93.893,53.269,32.395,30.462,30.99,30.317,24.224,32.891,25.267,19.088
93.762,53.248,32.386,30.462,30.986,30.301,24.2,32.88,25.251,19.019
93.637,53.229,32.373,30.462,30.981,30.278,24.174,32.866,25.23,18.929
93.586,53.241,32.356,30.462,30.974,30.248,24.168,32.859,25.22,18.883
93.388,53.191,32.338,30.462,30.965,30.215,24.116,32.832,25.18,18.72
93.265,53.173,32.315,30.462,30.954,30.173,24.083,32.813,25.155,18.619
93.143,53.155,32.295,30.462,30.945,30.138,24.054,32.796,25.13,18.522
92.929,53.095,32.283,30.462,30.938,30.116,24.003,32.771,25.092,18.382
92.867,53.103,32.296,30.462,30.945,30.139,24.02,32.776,25.099,18.413
92.811,53.115,32.32,30.462,30.957,30.183,24.043,32.795,25.128,18.479
92.808,53.15,32.323,30.462,30.958,30.188,24.069,32.812,25.153,18.548
93.004,53.319,32.324,30.462,30.959,30.189,24.193,32.859,25.224,18.839
91.723,52.911,32.336,30.462,30.964,30.211,23.92,32.741,25.046,18.227
91.651,53.041,32.351,30.462,30.971,30.239,24.02,32.793,25.126,18.488
91.269,53.03,32.366,30.462,30.978,30.265,24.026,32.8,25.136,18.538
91.091,53.112,32.378,30.462,30.983,30.287,24.092,32.831,25.182,18.713
90.558,53.036,32.382,30.462,30.985,30.295,24.044,32.812,25.156,18.601
90.263,53.069,32.37,30.462,30.98,30.272,24.056,32.818,25.164,18.573
89.943,53.147,32.3,30.462,30.947,30.147,24.036,32.809,25.14,18.56
89.863,53.264,32.066,30.462,30.802,29.736,23.931,32.743,25.037,18.205
89.283,53.167,31.972,30.462,30.729,29.573,23.776,32.645,24.882,17.741
88.73,53.078,31.928,30.462,30.693,29.499,23.672,32.588,24.79,17.518
88.426,53.1,31.955,30.462,30.715,29.545,23.707,32.612,24.828,17.625
87.949,53.048,31.973,30.462,30.73,29.576,23.687,32.606,24.818,17.595
87.745,53.122,31.96,30.462,30.719,29.553,23.727,32.622,24.845,17.659
87.334,53.103,31.913,30.462,30.68,29.474,23.678,32.594,24.799,17.544
86.753,53.009,31.827,30.462,30.604,29.33,23.541,32.517,24.674,17.233
86.395,53.012,31.681,30.462,30.464,29.089,23.409,32.439,24.54,16.922
85.536,52.781,31.558,30.462,30.336,28.889,23.135,32.264,24.238,16.339
84.752,52.574,31.512,30.462,30.287,28.817,22.954,32.139,24.025,15.995
83.933,52.335,31.53,30.462,30.306,28.845,22.812,32.049,23.871,15.772
83.231,52.15,31.504,30.462,30.278,28.804,22.669,31.95,23.701,15.533
82.755,52.087,31.413,30.462,30.177,28.66,22.546,31.858,23.539,15.325
82.966,52.328,31.323,30.462,30.074,28.521,22.604,31.902,23.616,15.427
82.705,52.314,31.296,30.462,30.044,28.48,22.584,31.892,23.603,15.423
82.305,52.224,31.322,30.462,30.074,28.52,22.578,31.899,23.616,15.453
81.672,52.004,31.384,30.462,30.144,28.615,22.528,31.869,23.568,15.406
81.41,51.998,31.495,30.462,30.268,28.79,22.634,31.96,23.732,15.634
81.798,52.356,31.61,30.462,30.391,28.974,22.943,32.19,24.129,16.234
81.903,52.544,31.7,30.462,30.483,29.12,23.138,32.324,24.357,16.639
82.026,52.732,31.771,30.462,30.552,29.237,23.318,32.437,24.549,17.001
81.873,52.781,31.788,30.462,30.567,29.264,23.374,32.472,24.609,17.145
81.89,52.911,31.829,30.462,30.606,29.333,23.499,32.544,24.728,17.427
81.822,52.996,31.915,30.462,30.682,29.478,23.624,32.613,24.84,17.714
81.569,52.997,32,30.462,30.751,29.621,23.679,32.643,24.888,17.834
81.135,52.913,31.966,30.462,30.724,29.564,23.58,32.593,24.809,17.611
81.228,53.07,31.9,30.462,30.669,29.452,23.637,32.623,24.857,17.739
80.802,52.989,31.803,30.462,30.582,29.29,23.514,32.557,24.754,17.482
83.292,53.818,31.704,30.462,30.486,29.126,24.047,32.811,25.167,18.751
83.95,53.818,31.605,30.462,30.385,28.965,23.958,32.769,25.104,18.515
84.808,53.818,31.416,30.462,30.18,28.665,23.781,32.683,24.971,18.084
85.706,53.772,31.317,30.462,30.067,28.511,23.661,32.62,24.871,17.815
84.643,53.044,31.427,30.462,30.193,28.683,23.202,32.362,24.455,16.872
85.832,53.243,31.566,30.462,30.345,28.903,23.458,32.518,24.709,17.429
86.808,53.348,31.61,30.462,30.391,28.974,23.581,32.589,24.822,17.71
88.318,53.659,31.601,30.462,30.381,28.958,23.822,32.712,25.015,18.254
88.876,53.603,31.597,30.462,30.377,28.952,23.778,32.692,24.985,18.164
89.659,53.636,31.612,30.462,30.392,28.976,23.817,32.712,25.015,18.259
90.379,53.648,31.645,30.462,30.427,29.03,23.854,32.73,25.043,18.347
91.187,53.697,31.711,30.462,30.493,29.137,23.949,32.774,25.111,18.576
91.929,53.725,31.783,30.462,30.563,29.256,24.029,32.811,25.166,18.77
92.816,53.818,31.805,30.462,30.583,29.293,24.124,32.853,25.229,19.001
93.455,53.818,31.822,30.462,30.599,29.32,24.135,32.858,25.236,19.035
94.024,53.818,31.797,30.462,30.576,29.279,24.096,32.841,25.211,18.921
94.661,53.786,31.695,30.462,30.478,29.112,23.932,32.77,25.105,18.516
93.654,53.215,31.58,30.462,30.359,28.925,23.308,32.448,24.598,17.146
91.828,52.214,31.442,30.462,30.21,28.707,22.477,31.881,23.651,15.555
91.381,51.836,31.346,30.462,30.101,28.557,22.166,31.623,23.206,15.023
90.628,51.224,31.271,30.462,30.014,28.441,21.787,31.272,22.593,14.43
90.51,51.004,31.218,30.462,29.952,28.361,21.63,31.114,22.316,14.2
90.528,50.864,31.116,30.462,29.831,28.208,21.477,30.952,22.029,13.982
90.8,50.864,31.016,30.462,29.71,28.061,21.399,30.869,21.879,13.872
91.293,50.864,30.905,30.462,29.574,27.9,21.344,30.805,21.765,13.798
91.781,50.864,31.034,30.462,29.731,28.087,21.459,30.93,21.989,13.957
92.471,50.864,31.176,30.462,29.902,28.297,21.584,31.067,22.233,14.143
92.712,50.864,31.266,30.462,30.008,28.434,21.675,31.164,22.403,14.283
92.815,50.864,31.199,30.462,29.929,28.332,21.655,31.145,22.364,14.254
92.761,50.864,31.083,30.462,29.79,28.159,21.604,31.089,22.266,14.178
92.808,50.864,31.152,30.462,29.873,28.261,21.676,31.16,22.393,14.283
92.82,50.868,31.321,30.462,30.072,28.517,21.804,31.253,22.551,14.372
92.825,50.868,31.448,30.462,30.216,28.715,21.87,31.321,22.668,14.475
92.845,50.868,31.513,30.462,30.287,28.818,21.9,31.345,22.71,14.521
93.12,50.868,31.573,30.462,30.352,28.913,21.929,31.375,22.764,14.567
93.174,50.868,31.512,30.462,30.287,28.817,21.9,31.355,22.73,14.537
93.177,50.868,31.423,30.462,30.189,28.677,21.877,31.337,22.7,14.471
93.013,50.868,31.314,30.462,30.064,28.507,21.757,31.219,22.487,14.162
93.205,50.868,31.127,30.462,29.843,28.224,21.6,31.061,22.199,13.971
93.792,50.868,31.216,30.462,29.949,28.357,21.681,31.144,22.347,14.149
94.488,50.868,31.414,30.462,30.178,28.662,21.862,31.326,22.669,14.446
93.513,50.098,31.525,30.462,30.3,28.837,21.64,31.11,22.295,14.149
93.724,50.295,31.596,30.462,30.376,28.951,21.767,31.245,22.54,14.354
94.412,50.868,31.645,30.462,30.427,29.03,22.054,31.52,23.027,14.806
94.393,50.868,31.704,30.462,30.487,29.127,22.108,31.571,23.116,14.902
94.175,50.868,31.749,30.462,30.53,29.2,22.133,31.596,23.159,14.952
94.003,50.868,31.794,30.462,30.574,29.275,22.187,31.645,23.244,15.054
93.672,50.868,31.853,30.462,30.628,29.374,22.252,31.702,23.344,15.175
93.396,50.868,31.895,30.462,30.664,29.443,22.285,31.732,23.396,15.238
92.915,50.868,31.943,30.462,30.705,29.525,22.308,31.753,23.434,15.284
92.629,50.868,31.975,30.462,30.732,29.58,22.334,31.775,23.475,15.338
92.24,50.868,32.023,30.462,30.769,29.661,22.389,31.822,23.551,15.436
93.391,51.736,32.07,30.462,30.804,29.742,22.873,32.183,24.161,16.325
94.087,52.146,32.109,30.462,30.832,29.809,23.151,32.364,24.459,16.876
94.201,52.211,32.153,30.462,30.862,29.887,23.246,32.422,24.555,17.08
94.422,52.332,32.187,30.462,30.884,29.947,23.36,32.489,24.664,17.325
94.678,52.469,32.221,30.462,30.904,30.006,23.472,32.552,24.767,17.572
95.013,52.642,32.244,30.462,30.917,30.047,23.593,32.617,24.871,17.839
94.85,52.559,32.265,30.462,30.929,30.085,23.555,32.597,24.84,17.759
95.153,52.712,32.276,30.462,30.935,30.105,23.665,32.654,24.929,18.003
94.91,52.589,32.297,30.462,30.946,30.142,23.607,32.625,24.883,17.879
94.998,52.489,32.325,30.462,30.959,30.191,23.577,32.601,24.848,17.867
96.002,52.988,30.281,30.462,28.812,27.056,22.458,31.874,23.649,15.658
95.326,52.673,32.056,30.462,30.794,29.718,23.501,32.562,24.788,17.711
95.738,52.879,32.065,30.462,30.801,29.734,23.641,32.636,24.905,18.019
96.202,53.094,32.108,30.462,30.831,29.807,23.819,32.725,25.041,18.424
96.628,53.282,32.377,30.462,30.982,30.285,24.158,32.873,25.262,19.224
96.488,53.227,32.391,30.462,30.988,30.311,24.139,32.866,25.251,19.179
96.528,53.246,32.399,30.462,30.991,30.324,24.158,32.874,25.263,19.228
96.627,53.292,32.414,30.462,30.997,30.352,24.199,32.891,25.287,19.329
96.732,53.343,32.425,30.462,31.001,30.372,24.244,32.908,25.312,19.44
96.695,53.33,32.42,30.462,30.999,30.363,24.24,32.907,25.311,19.435
96.63,53.305,32.427,30.462,31.002,30.376,24.234,32.905,25.308,19.424
96.855,53.402,32.405,30.462,30.994,30.337,24.298,32.929,25.342,19.582
97.04,53.481,32.432,30.462,31.003,30.384,24.383,32.96,25.385,19.795
97.043,53.485,32.44,30.462,31.006,30.399,24.394,32.964,25.391,19.825
96.724,53.361,32.448,30.462,31.009,30.414,24.307,32.934,25.349,19.616
96.814,53.401,32.452,30.462,31.01,30.422,24.342,32.947,25.368,19.708
97.054,53.498,32.464,30.462,31.014,30.443,24.427,32.977,25.409,19.922
97.193,53.548,32.456,30.462,31.012,30.43,24.464,32.989,25.425,20.014
97.212,53.556,32.447,30.462,31.009,30.413,24.462,32.989,25.424,20.01
97.154,53.537,32.471,30.462,31.016,30.455,24.467,32.991,25.426,20.021
97.203,53.558,32.475,30.462,31.017,30.464,24.487,32.998,25.436,20.074
97.033,53.494,32.494,30.462,31.023,30.499,24.452,32.986,25.42,19.983
97.096,53.521,32.485,30.462,31.02,30.483,24.471,32.992,25.428,20.032
97.36,53.624,32.482,30.462,31.019,30.477,24.554,33.02,25.465,20.25
97.236,53.578,32.484,30.462,31.02,30.48,24.523,33.01,25.452,20.17
97.267,53.591,32.484,30.462,31.02,30.481,24.535,33.014,25.457,20.203
97.384,53.636,32.488,30.462,31.021,30.488,24.575,33.027,25.473,20.306
97.215,53.574,32.547,30.462,31.035,30.597,24.569,33.025,25.471,20.292
97.4,53.646,32.585,30.462,31.042,30.667,24.654,33.051,25.504,20.513
97.373,53.638,32.559,30.462,31.037,30.618,24.628,33.043,25.494,20.441
97.201,53.566,32.561,30.462,31.038,30.622,24.569,33.026,25.473,20.191
97.492,53.675,32.538,30.462,31.033,30.579,24.643,33.049,25.502,20.399
97.683,53.745,32.52,30.462,31.029,30.547,24.688,33.062,25.518,20.514
97.398,53.641,32.492,30.462,31.022,30.495,24.583,33.03,25.478,20.233
