49.148,23.213,25.209,0,19.837,7.5995,10.026,25.526,0.11796,445.09,1.2373,54.841,16.691,14.223,8.8774,64.948,26.034,39.071,14.185,14.431,25.684,25.774,26.034,0.26532,0.26532,1.2306,2.1548,2.1548,348.12,349.71,349.71,352.89,352.89,352.89,39.74,206.65,206.65,206.65,168.5,368.79,511.85,596.1,457.8,47.688,9.2748,0.36422,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.7844,15.078,0.64877,128.48,1.2535,19.571,3.1792,14.223,8.8774,65.494,15.579,20.787,13.583,14.427,15.233,15.322,15.579,0.68521,0.68521,1.5725,2.462,2.462,128.6,129.95,131.36,132.46,132.46,133.18,19.571,206.65,206.65,206.65,168.5,368.79,511.85,596.1,457.8,19.905,9.2748,0.11011,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.5747,14.476,0.66562,100.59,1.337,19.571,3.1792,13.621,8.8774,65.554,14.971,28.748,13.575,13.824,14.63,14.719,14.971,0.74731,0.74731,1.4383,2.197,2.197,100.72,102.04,103.53,104.59,104.59,105.3,19.571,31.835,31.835,31.835,31.835,132.09,128.22,147.09,146.57,19.905,9.2748,0.11011,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.6046,14.597,0.35668,107.74,1.4227,19.571,3.1792,13.613,8.8774,66.418,15.093,27.042,13.327,13.813,14.753,14.843,15.093,0.4648,0.4648,1.4408,2.341,2.341,107.87,109.24,110.81,111.86,111.86,112.57,19.571,32.949,32.949,32.949,32.949,140.62,136.38,155.25,154.74,19.899,9.2748,0.23716,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.6406,14.406,0.35106,107.16,1.3902,19.571,3.1792,13.365,8.8774,66.073,14.896,22.268,13.348,13.564,14.562,14.651,14.896,0.41834,0.41834,1.2814,2.1175,2.1175,107.3,108.68,110.24,111.35,111.35,112.03,19.571,31.958,31.958,31.958,31.958,139.15,135.49,154.36,153.85,19.901,9.2748,0.30069,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.4548,14.487,0.35106,101.62,1.3231,19.571,3.1792,13.386,8.8774,66.203,14.972,24.692,13.127,13.582,14.642,14.731,14.972,0.42274,0.42274,1.2805,2.1753,2.1753,101.75,103.14,104.62,105.74,105.74,106.43,19.571,31.426,31.426,31.426,31.426,133.02,129.39,148.22,147.7,19.912,9.2748,0.36422,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.4768,14.181,1.6823,104.31,1.3624,19.571,3.1792,13.165,8.8774,65.364,14.663,23.202,13.047,13.36,14.336,14.425,14.663,1.6106,1.6106,2.4092,3.2506,3.2506,104.44,105.82,107.34,108.45,108.45,109.14,19.571,31.253,31.253,31.253,31.253,135.75,132.28,151.1,150.59,19.907,9.2748,0.27951,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.5247,14.307,4.9514,102.75,1.242,19.571,3.1792,13.085,8.8774,66.04,14.917,33.337,13.341,13.284,14.484,14.585,14.917,3.974,4.5304,5.8479,6.465,6.465,102.88,104.32,105.72,106.82,106.82,107.52,19.571,33.936,33.936,33.936,33.936,137.31,132.46,151.37,150.86,19.972,9.2748,0.40657,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.8363,14.903,0.16289,117.03,1.0937,19.571,3.1792,13.382,8.8774,63.429,15.876,36.953,13.724,13.581,15.136,15.27,15.876,0.59537,0.59537,1.6951,2.411,2.411,117.17,118.66,119.91,120.99,120.99,121.72,19.571,35.327,35.327,35.327,35.327,153.86,148.77,167.76,167.25,19.991,9.2748,0.51244,0.93287
49.148,23.213,7.948,0,19.837,7.5995,10.046,15.143,0.83975,114.94,1.0126,19.571,3.1792,13.765,8.8774,64.202,15.892,27.443,13.987,13.956,15.347,15.464,15.892,0.80771,0.80771,2.3215,3.7266,3.7266,115.09,116.61,117.78,118.85,118.85,119.57,19.571,34.562,34.562,34.562,34.562,151.35,146.47,165.83,165.31,19.977,9.2748,0.47644,0.93287
49.148,23.213,7.948,0,19.837,7.5995,10.09,15.211,0.91277,107.53,1.2744,19.571,3.1792,14.028,8.8774,70.431,15.865,21.601,14.037,14.219,15.395,15.499,15.865,0.93239,0.93239,1.5481,2.5178,2.5178,107.69,109.27,110.71,111.75,111.75,112.5,19.571,34.296,34.296,34.296,34.296,143.9,138.68,158.25,157.74,19.955,9.2748,0.35575,0.93287
49.148,23.213,7.948,0,19.837,7.5995,10.076,15.163,0.58417,106.69,1.3161,19.571,3.1792,14.078,8.8774,61.423,15.821,25.347,14.14,14.266,15.343,15.447,15.821,0.64304,0.64304,1.4819,2.2512,2.2512,106.84,108.46,109.93,111,111,111.81,19.571,35.859,35.859,35.859,35.859,144.32,139.01,158.85,158.34,19.937,9.2748,0.27316,0.93287
49.148,23.213,7.948,0,19.837,7.5995,10.25,15.071,0.81728,101.11,1.0265,19.571,3.1792,14.181,8.8774,60.367,15.689,20.366,14.409,14.364,15.242,15.341,15.689,0.80286,0.80286,1.7332,2.62,2.62,101.29,102.9,104.08,105.2,105.2,105.95,19.571,33.515,33.515,33.515,33.515,136.1,131.77,151.52,151,19.926,9.2748,0.10588,0.93287
49.148,23.213,7.948,0,19.424,7.5995,10.262,15.327,1.4941,95.311,0.96159,19.571,3.1792,14.45,8.8774,60.447,15.92,19.424,14.493,14.629,15.496,15.593,15.92,1.4309,1.4309,2.2375,3.0763,3.0763,95.503,97.256,98.366,99.443,99.443,100.25,19.571,32.839,32.839,32.839,32.839,129.79,125.74,145.46,144.94,19.912,9.2748,0.10588,0.93287
49.148,23.213,7.948,0,19.837,7.5995,10.182,15.533,0.58136,95.136,0.91293,19.571,3.1792,14.531,8.8774,60.067,16.118,23.73,14.409,14.711,15.701,15.797,16.118,0.58617,0.58617,1.581,2.5186,2.5186,95.33,97.155,98.214,99.247,99.247,100.1,19.571,36.093,36.093,36.093,36.093,132.66,127.14,146.86,146.34,19.907,9.2748,0.23293,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.8802,15.512,0.66843,98.702,0.84805,19.571,3.1792,14.447,8.8774,61.359,16.107,28.766,14.085,14.63,15.68,15.777,16.107,0.66402,0.66402,1.3389,2.5089,2.5089,98.904,100.74,101.73,102.73,102.73,103.55,19.571,34.433,34.433,34.433,34.433,134.48,127.45,147.17,146.65,19.91,9.2748,0.29645,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.8503,15.281,0.69651,105.01,0.79244,19.571,3.1792,14.126,8.8774,61.222,15.927,28.61,14.231,14.313,15.455,15.555,15.927,0.6881,0.6881,1.0699,2.1811,2.1811,105.22,107.13,108.07,109.07,109.07,109.86,19.571,32.049,32.049,32.049,32.049,138.52,132.01,151.73,151.21,19.912,9.2748,0.35786,0.93287
49.148,23.213,7.948,0,19.389,7.5995,9.9221,15.428,1.1992,104.21,0.75768,19.571,3.1792,14.272,8.8774,62.399,16.067,19.389,14.181,14.451,15.606,15.708,16.067,1.1191,1.1191,1.2213,2.004,2.004,104.42,106.4,107.3,108.33,108.33,109.15,19.571,33.161,33.161,33.161,33.161,138.37,132.54,152.04,151.53,19.921,9.2748,0.35786,0.93287
49.148,23.213,7.948,0,18.358,7.5995,9.8882,15.274,0.92681,96.129,1.0937,19.571,3.1792,14.223,8.8774,64.361,15.89,18.358,14.334,14.398,15.445,15.544,15.89,0.88557,0.88557,0.99043,1.7624,1.7624,96.342,98.335,99.573,100.63,100.63,101.43,19.571,33.718,33.718,33.718,33.718,131.12,124.91,144.08,143.56,19.907,9.2748,0.27528,0.93287
49.148,23.213,7.948,0,19.837,7.5995,9.7844,26.639,2.1654,96.64,0.93842,19.571,3.1792,14.375,8.8774,60.555,27.245,24.291,14.105,14.546,26.811,26.91,27.245,1.9539,1.9539,1.9862,2.6326,2.6326,96.848,98.829,99.913,100.99,100.99,101.77,19.571,33.277,33.277,33.277,33.277,130.95,124.26,143.42,142.9,19.901,9.2748,0.19058,0.93287
