11990,7210,5852.7,1400,673,3459.9,1790,1529.8,235,7563.9,1708.7,1371.2,1813.4,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-8.8774,142.8,0
11978,7210,5850.6,1400,673,3453.1,1790,1529.8,235,7563.9,1708.7,1370.5,1812.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-17.755,142.8,0
11968,7210,5848.8,1400,673,3446.2,1790,1529.8,235,7563.9,1708.7,1369.8,1811.4,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-26.632,142.8,0
11961,7210,5846.5,1400,673,3439.2,1790,1529.8,235,7563.9,1708.7,1369.1,1811.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-35.51,142.8,0
11955,7210,5845.4,1400,673,3431.9,1790,1529.8,235,7563.9,1708.7,1368.4,1809.6,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-44.387,142.8,0
11949,7210,5844.7,1400,673,3425.2,1790,1529.8,235,7563.9,1708.7,1367.7,1809.4,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-53.265,142.8,0
11948,7210,5842.6,1400,673,3417.7,1790,1529.8,235,7563.9,1708.7,1366.9,1808,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-62.142,142.8,0
11938,7210,5841.4,1400,673,3411.6,1790,1529.8,235,7563.9,1708.7,1366.2,1809.2,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-71.02,142.8,0
11918,7210,5840.3,1400,673,3404.6,1790,1529.8,235,7563.9,1708.7,1365.5,1810.3,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-79.897,142.8,0
11894,7210,5838.8,1400,673,3397.4,1790,1529.8,235,7563.9,1708.7,1364.8,1809.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-88.774,142.8,0
11883,7210,5839.1,1400,673,3390.2,1790,1529.8,235,7563.9,1708.7,1364.1,1809.8,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-97.652,142.8,0
11864,7210,5836.3,1400,673,3386.1,1790,1529.8,235,7563.9,1708.7,1363.4,1810.6,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-106.53,142.8,0
11831,7210,5834.9,1400,673,3379.6,1790,1529.8,235,7563.9,1708.7,1362.7,1811.3,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-115.41,142.8,0
11802,7210,5835.6,1400,673,3372.6,1790,1529.8,235,7563.9,1708.7,1362,1810.8,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-124.28,142.8,0
11770,7210,5835.1,1400,673,3365.8,1790,1529.8,235,7563.9,1708.7,1361.2,1811.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-133.16,142.8,0
11736,7210,5833.1,1400,673,3359.9,1790,1529.8,235,7563.9,1708.7,1360.5,1811.4,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-142.04,142.8,0
11701,7210,5829.4,1400,673,3353.2,1790,1529.8,235,7563.9,1708.7,1359.8,1811.6,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-150.92,142.8,0
11663,7210,5828.1,1400,673,3346.6,1790,1529.8,235,7563.9,1708.7,1359.1,1811.8,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-159.79,142.8,0
11632,7210,5826.1,1400,673,3341,1790,1529.8,235,7563.9,1708.7,1358.4,1812.2,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-168.67,142.8,0
11600,7210,5823.8,1400,673,3334.3,1790,1518.5,235,7563.9,1708.7,1357.7,1812.6,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-177.55,142.8,0
11565,7210,5822.2,1400,673,3328.2,1790,1506.8,235,7563.9,1708.7,1357,1811.7,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-186.43,142.8,0
11527,7210,5820.3,1400,673,3321.1,1790,1495.1,235,7563.9,1708.7,1356.2,1812.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-195.3,142.8,0
11495,7210,5818.4,1400,673,3314,1790,1483.4,235,7563.9,1708.7,1355.5,1812.2,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-204.18,142.8,0
11461,7210,5815.9,1400,673,3307.6,1790,1471.7,235,7563.9,1708.7,1354.8,1811.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-213.06,142.8,0
11429,7210,5813.6,1400,673,3300.6,1790,1460,235,7563.9,1708.7,1354.1,1811.3,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-221.94,142.8,0
11396,7210,5812.6,1400,673,3294,1790,1448.3,235,7563.9,1708.7,1353.4,1809.7,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-230.81,142.8,0
11360,7210,5810.1,1400,673,3287.1,1790,1436.6,235,7563.9,1708.7,1352.7,1810,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-239.69,142.8,0
11324,7210,5808.5,1400,673,3280.2,1790,1424.9,235,7563.9,1708.7,1352,1809,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-248.57,142.8,0
11289,7210,5804.6,1400,673,3273.2,1790,1413.2,235,7563.9,1708.7,1351.3,1807.9,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-257.45,142.8,0
11252,7210,5802.8,1400,673,3266.4,1790,1401.5,235,7563.9,1708.7,1350.5,1808,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-266.32,142.8,0
11220,7201.9,5799.5,1400,673,3260.3,1790,1374.7,235,7563.9,1708.7,1354.7,1806.8,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-275.85,142.8,0
11186,7193.9,5796.7,1400,673,3254.4,1790,1348,235,7563.9,1708.7,1358.9,1805.7,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-285.37,142.8,0
11152,7185.8,5793.3,1400,673,3248.5,1790,1321.3,235,7563.9,1708.7,1363,1805.9,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-294.89,142.8,0
11117,7177.7,5791.1,1400,673,3242.7,1790,1294.6,235,7563.9,1708.7,1367.2,1805,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-304.42,142.8,0
11083,7169.7,5787.8,1400,673,3236.7,1790,1267.8,235,7563.9,1708.7,1371.4,1804,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-313.94,142.8,0
11051,7161.6,5784.6,1400,673,3230.6,1790,1241.1,235,7563.9,1708.7,1375.5,1803,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-323.46,142.8,0
11024,7153.5,5781.6,1400,673,3224.1,1790,1214.4,235,7563.9,1708.7,1379.7,1802,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-332.99,142.8,0
11001,7145.5,5777.5,1400,673,3218.6,1790,1187.6,235,7563.9,1708.7,1383.9,1801.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-342.51,142.8,0
10973,7137.4,5774.8,1400,673,3212.8,1790,1160.9,235,7563.9,1708.7,1388,1801.6,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-352.03,142.8,0
10939,7129.4,5771.4,1400,673,3207.2,1790,1134.2,235,7563.9,1708.7,1392.2,1800.7,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-361.56,142.8,0
10902,7121.3,5768.6,1400,673,3201.3,1790,1112.8,235,7563.9,1708.7,1396.4,1799.8,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-371.08,142.8,0
10866,7113.2,5764.6,1400,673,3195.3,1790,1095.3,235,7563.9,1708.7,1400.5,1800.2,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-380.6,142.8,0
10831,7105.2,5761.8,1400,673,3190.2,1790,1077.8,235,7563.9,1708.7,1404.7,1801.8,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-390.13,142.8,0
10792,7097.1,5758.7,1400,673,3184.5,1790,1060.4,235,7563.9,1708.7,1408.9,1802.3,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-399.65,142.8,0
10751,7089,5756.2,1400,673,3178.9,1790,1042.9,235,7563.9,1708.7,1413,1804.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-409.17,142.8,0
10724,7081,5751.3,1400,673,3174,1790,1025.5,235,7563.9,1708.7,1417.2,1805.7,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-418.7,142.8,0
10706,7072.9,5749.4,1400,673,3168.3,1790,1008,235,7563.9,1708.7,1420,1808.5,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-428.22,142.8,0
10703,7064.8,5748.7,1400,673,3163.1,1790,990.53,235,7563.9,1708.7,1420,1808.8,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-437.74,142.8,0
10691,7056.8,5749,1400,673,3157.2,1790,973.07,235,7563.9,1708.7,1420,1809.1,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-447.27,142.8,0
10677,7048.7,5750.4,1400,673,3151.9,1790,955.6,235,7563.9,1708.7,1420,1809.3,496,262.4,4300,0,0,0,0,0,0,0,0,0,0,104.3,0,593,0,384,11.7,751,243,0,514,593,378,418,1306,2640,445,817,0,-456.79,142.8,0
