34718,3558.3,7507.2,0,942.47,3160.5,1851.5,540.66,6.7554,1.0632e+05,429.98,11036,5.2973e+06,2282.3,3318.7,33420,4970.9,3222.3,813.83,1435.9,1059.1,7855.6,1773.7,12.898,16.94,59.968,293.62,114.8,30238,16275,24947,11988,19958,18326,3654.5,12734,18197,-30798,12169,22611,5523.4,-51425,41345,7520.4,1686.4,90.133,76.937
34718,3558.3,2391,0,942.47,3158,1806.8,335.02,37.155,37097,435.62,3937.5,1381.9,2282.3,3318.7,33700,2974.5,1714.4,779.27,1435.5,628.17,4670.1,1061.4,33.31,43.749,76.63,335.47,131.16,19390,6047.7,9371,4500,7491.5,6916.4,1799.7,12733,18197,-30832,12170,17382,35498,14851,18060,3139,1686.4,27.249,76.937
34718,3558.3,2390.8,0,942.47,3155.6,1768.1,322.54,38.12,29179,464.61,3936.7,1381.7,2185.6,3318.7,33731,2858.5,2370.9,778.84,1375.6,603.29,4486.2,1020,36.329,47.714,70.092,299.36,117.04,15236,4748.5,7385.5,3553.1,5915.1,5468.7,1799.7,2998,2803.3,2756.8,2722.5,8317.1,12395,10845,9319.1,3139,1686.4,27.249,76.937
34718,3558.3,2390.7,0,942.47,3153.2,1773.7,325.06,20.427,31216,494.4,3935.8,1381.6,2184.4,3318.7,34176,2881.8,2230.3,764.59,1374.4,608.37,4524.1,1028.3,22.595,29.676,70.214,318.99,124.72,16305,5083.5,7905.1,3800.1,6326.4,5846.2,1799.7,3102.2,2901.4,2853.2,2816.5,8839.4,13179,11441,9789.3,3138.2,1686.4,58.691,76.937
34718,3558.3,2390.6,0,942.47,3150.6,1780.3,321.1,20.105,31052,483.13,3935,1381.2,2144.6,3318.7,33998,2844.2,1836.5,765.82,1349.7,600.47,4465.4,1014.9,20.337,26.71,62.446,288.53,112.81,16219,5057.9,7863.8,3782.8,6297.5,5817.8,1799.7,3009.5,2814.1,2767.5,2732.9,8749.7,13094,11376,9738.6,3138.4,1686.4,74.412,76.937
34718,3558.3,2390.6,0,942.47,3148.2,1746,322.78,20.105,29473,459.78,3934.1,1381.2,2148,3318.7,34065,2858.6,2036.4,753.12,1351.4,603.77,4489.8,1020,20.551,26.991,62.399,296.41,115.89,15390,4799.9,7463.5,3592.2,5980.2,5527,1799.7,2959.8,2767.3,2721.5,2688.1,8374,12508,10928,9384.2,3140.1,1686.4,90.133,76.937
34718,3558.3,2390.4,0,942.47,3145.6,1750.1,316.41,96.345,30239,473.47,3933.3,1380.9,2112.5,3318.7,33633,2799.7,1913.6,748.54,1329.4,591.16,4396.5,999,78.297,102.83,117.4,442.93,173.17,15792,4924.4,7656.9,3684.3,6133.4,5668.1,1799.7,2943.6,2752.1,2706.5,2673.4,8541.7,12785,11138,9550.8,3139.3,1686.4,69.172,76.937
34718,3558.3,2390.3,0,942.47,3143.5,1758.9,319.02,283.57,29794,431.59,3932.4,1381.2,2099.7,3318.7,33981,2848.3,2749.4,765.39,1321.9,597.27,4445.5,1016.3,193.19,289.25,284.98,880.91,344.42,15559,4854.9,7541.9,3628.9,6041.2,5583.6,1799.7,3194.5,2988.3,2938.5,2899.7,8636.9,12802,11158,9566.5,3149.5,1686.4,100.61,76.937
34718,3558.3,2390.2,0,942.47,3141,1816.4,331.4,9.3289,33855,380.06,3931.6,1381.4,2147.3,3318.7,32638,3031.3,3047.6,787.35,1351.4,624.14,4654,1081.6,28.943,38.013,82.604,328.52,128.44,17690,5522.2,8554.2,4110.3,6842.6,6321,1799.7,3324.5,3110.8,3058.9,3017,9647.5,14368,12351,10501,3152.7,1686.4,126.81,76.937
34718,3558.3,2390.1,0,942.47,3138.5,1855.2,336.37,48.092,33262,351.88,3930.7,1381.1,2208.7,3318.7,33036,3034.3,2263.3,802.44,1388.7,632.84,4713.2,1082.7,39.265,51.57,113.13,507.78,198.53,17381,5426.6,8401.9,4037.4,6721.4,6209.5,1799.7,3253,3043.4,2992.7,2952.5,9494.8,14148,12211,10391,3150.4,1686.4,117.91,76.937
